[NaCl] (mM)	60	150	300	500	1000
time (s)	normalized correlation				
0.0001	1.018206772	1.058963125	0.984636912	1.019051111	0.992774923
0.00012	1.031458628	1.020449611	1.021241092	1.009563059	1.076234079
0.00014	1.01507297	0.999042911	1.015528006	1.005526164	0.983076137
0.00014	1.01507297	0.999042911	1.015528006	1.005526164	0.983076137
0.00016	1.078855468	0.963905349	0.995915464	0.999135553	0.981841042
0.0002	0.996120641	0.955576682	1.038586071	0.961962222	1.013709531
0.00022	1.008378804	0.921843402	1.089200421	1.033639601	0.973197243
0.00024	1.062135176	1.0184478	1.009246532	1.066941296	1.011359589
0.00028	1.06587887	0.861323121	1.008391299	1.009703347	1.001952929
0.00032	1.00625639	0.959553691	0.967521397	1.09689289	1.039167075
0.00036	1.026950945	1.045729751	1.015508329	0.980331021	1.127834232
0.0004	1.007468243	0.947294658	1.070408061	0.96344847	0.92765803
0.00046	0.992278728	0.842835021	1.018442415	0.962837845	0.99672396
0.00052	1.021450906	1.042048809	0.997228872	1.107899121	0.986202845
0.00058	0.966027548	1.031662558	0.962570266	0.926502872	1.037655292
0.00064	1.033458857	0.904333366	1.008398212	1.027232822	0.986954798
0.00072	1.00739365	0.964909445	1.025381781	1.020654081	1.06452579
0.00082	1.00615523	0.899905532	1.032596733	1.039902666	0.997329045
0.00092	0.983158401	0.995014091	0.988664316	0.917571645	0.995721492
0.00104	1.010439743	0.938919961	1.041301969	1.007415661	0.963015363
0.00116	1.022375239	0.893384677	0.988387381	1.034665965	1.034330766
0.0013	0.994894408	0.925487842	0.999086146	0.955841854	1.053899571
0.00146	0.926051333	0.943207102	0.925238055	1.050501359	0.972007327
0.00164	1.022644984	0.963803843	1.000403872	0.970589119	0.988073938
0.00186	0.983203428	1.030744481	0.944227427	0.933676788	0.951100085
0.00208	0.996698106	0.955397196	1.067556367	0.905113604	1.037991522
0.00234	0.997640488	0.960850488	1.004974328	1.084360183	1.004100191
0.00262	0.945923478	0.950229055	0.943217115	1.014436398	1.020405547
0.00294	0.975021361	0.942462933	0.989122238	0.973351947	1.04560956
0.0033	0.965531555	0.883783101	0.999429377	1.047312818	1.047161022
0.0037	1.016803345	0.963532402	0.94447748	1.002660364	0.985745487
0.00414	0.980764754	1.010879645	0.979162592	1.018839952	0.930205322
0.00466	0.933023696	0.964255643	1.003316796	1.011563017	0.973351968
0.00522	0.949446981	1.037835706	1.052476685	0.915408955	1.041896939
0.00586	0.969232971	0.942472749	0.955840823	0.950458416	1.06859645
0.00656	0.947260967	0.91349458	0.962144368	0.949281735	0.941095812
0.00736	0.945777326	0.979389334	0.914374595	0.942281786	0.996642873
0.00826	0.917156186	0.938892207	0.925967695	1.015848829	1.016517232
0.00926	0.943039957	0.932169723	0.970119895	1.087167406	1.025239806
0.0104	0.893789137	0.933172433	1.029675669	1.026945851	0.947537448
0.01166	0.938298216	0.799361452	1.000817662	0.928020437	0.952749662
0.01308	0.82733801	0.893354775	0.911865241	0.961392654	0.982826694
0.01466	0.9076021	0.921871105	0.964429392	0.988203236	0.982859419
0.01644	0.895517978	0.948006267	0.929374556	0.975307009	0.945947242
0.01844	0.881401877	0.880960939	0.866242684	0.922353133	1.031085011
0.02068	0.891020498	0.81946948	0.865460443	0.929271046	0.922631083
0.02318	0.844482705	0.849399013	0.873340954	1.008350534	0.923487426
0.026	0.877058644	0.846230945	0.943801081	0.959260314	0.907589406
0.02916	0.835156817	0.900228902	0.795915893	0.925446744	0.982376386
0.0327	0.797405624	0.752460993	0.950177759	0.871829004	0.922624329
0.03666	0.75918235	0.792244913	1.008640067	0.951317224	0.973829365
0.0411	0.750276749	0.703289608	0.880279364	0.897673278	0.98522961
0.0461	0.678350144	0.646606215	0.912717821	0.90799932	0.960078254
0.05168	0.679900397	0.767492256	0.807708206	0.874729779	0.959745836
0.05796	0.686552009	0.707920568	0.831282319	0.903792184	0.917407629
0.06498	0.716099952	0.760727001	0.772349075	0.838960715	0.934174856
0.07288	0.606530994	0.706829339	0.764793731	0.810629437	0.863987138
0.0817	0.638170791	0.681806439	0.734578616	0.768681153	0.82468158
0.09162	0.554865176	0.601009031	0.722224464	0.756726291	0.782502232
0.10274	0.558910216	0.531747353	0.558784927	0.771510061	0.827899406
0.1152	0.584819978	0.508689028	0.667094243	0.775879025	0.77886476
