### DATA:
#
# 566
#      Q             I(Q)           Error     
3.65449975E-02  1.96513384E-01  1.55618924E-02
3.70490664E-02  1.99641544E-01  1.52936110E-02
3.75531354E-02  1.98237056E-01  1.49426080E-02
3.80572043E-02  1.85827857E-01  1.46071785E-02
3.85612732E-02  1.70454793E-01  1.42409905E-02
3.90653421E-02  1.78591001E-01  1.42476452E-02
3.95694111E-02  1.60471318E-01  1.37147323E-02
4.00734800E-02  1.85683290E-01  1.37230380E-02
4.05775489E-02  1.78910877E-01  1.34464717E-02
4.10816179E-02  1.84411649E-01  1.34314255E-02
4.15856868E-02  1.85159260E-01  1.34586008E-02
4.20897557E-02  1.60965021E-01  1.31588693E-02
4.25938247E-02  1.72988733E-01  1.32575264E-02
4.30978936E-02  1.73092376E-01  1.30505558E-02
4.36019625E-02  1.96337819E-01  1.32967842E-02
4.41060315E-02  1.76419284E-01  1.29981557E-02
4.46101004E-02  1.68092297E-01  1.26971207E-02
4.51141693E-02  1.92907310E-01  1.30191936E-02
4.56182382E-02  1.77624732E-01  1.27354042E-02
4.61223072E-02  2.06624501E-01  1.28237966E-02
4.66263761E-02  1.52265631E-01  1.24443042E-02
4.71304450E-02  1.91170999E-01  1.24757289E-02
4.76345140E-02  1.38223741E-01  1.22217895E-02
4.81385829E-02  1.68037023E-01  1.21013591E-02
4.86426518E-02  1.44527520E-01  1.19413708E-02
4.91467208E-02  1.57160808E-01  1.18425806E-02
4.96507897E-02  1.53295549E-01  1.17420679E-02
5.01548586E-02  1.55917237E-01  1.17040566E-02
5.06589275E-02  1.56625020E-01  1.14606006E-02
5.11629965E-02  1.39257672E-01  1.13563216E-02
5.16670654E-02  1.27080401E-01  1.10723807E-02
5.21711343E-02  1.51104473E-01  1.11859372E-02
5.26752033E-02  1.50847892E-01  1.11285897E-02
5.31792722E-02  1.51500174E-01  1.08921940E-02
5.36833411E-02  1.44876479E-01  1.08935505E-02
5.41874101E-02  1.37404621E-01  1.06725598E-02
5.46914790E-02  1.35569027E-01  1.06961894E-02
5.51955479E-02  1.20896784E-01  1.05553444E-02
5.56996169E-02  1.49804804E-01  1.05753123E-02
5.62036858E-02  1.41772430E-01  1.04799590E-02
5.67077547E-02  1.39721408E-01  1.02883046E-02
5.72118236E-02  1.44589790E-01  1.04113761E-02
5.77158926E-02  1.22427362E-01  1.01806046E-02
5.82199615E-02  1.35743238E-01  1.01582040E-02
5.87240304E-02  1.22811076E-01  1.01004453E-02
5.92280994E-02  1.38225429E-01  1.00317172E-02
5.97321683E-02  1.11747514E-01  9.83529812E-03
6.02362372E-02  1.33189056E-01  9.99585661E-03
6.07403062E-02  1.18888416E-01  9.75260267E-03
6.12443751E-02  1.21738823E-01  9.77381329E-03
6.17484440E-02  1.17180350E-01  9.68065669E-03
6.22525130E-02  1.29855002E-01  9.59456113E-03
6.27565819E-02  1.41867906E-01  9.66412509E-03
6.32606508E-02  1.04861275E-01  9.42502045E-03
6.37647197E-02  1.19505115E-01  9.43711397E-03
6.42687887E-02  1.14605608E-01  9.40805061E-03
6.47728576E-02  1.20337865E-01  9.36071224E-03
6.52769265E-02  1.14653230E-01  9.27418779E-03
6.57809955E-02  1.18811928E-01  9.29216211E-03
6.62850644E-02  1.00188483E-01  9.09168782E-03
6.67891333E-02  1.10499757E-01  9.09377408E-03
6.72932023E-02  1.13877708E-01  9.14298557E-03
6.77972712E-02  9.99922819E-02  8.97950821E-03
6.83013401E-02  1.12221293E-01  9.05413779E-03
6.88054090E-02  1.11818971E-01  8.97756128E-03
6.93094780E-02  1.04329603E-01  8.88916006E-03
6.98135469E-02  1.15118812E-01  8.92376058E-03
7.03176158E-02  1.14344320E-01  8.85546862E-03
7.08216848E-02  1.02239864E-01  8.80678736E-03
7.13257537E-02  1.03765056E-01  8.79055798E-03
7.18298226E-02  1.06016311E-01  8.75021375E-03
7.23338916E-02  1.02896678E-01  8.69598612E-03
7.28379605E-02  9.95827029E-02  8.66329603E-03
7.33420294E-02  9.07109253E-02  8.61098268E-03
7.38460984E-02  1.03575510E-01  8.80584893E-03
7.43501673E-02  9.62505314E-02  8.97852143E-03
7.48542362E-02  1.22979189E-01  9.14956119E-03
7.53583051E-02  9.02795506E-02  8.98036220E-03
7.58623741E-02  9.37196497E-02  9.09004248E-03
7.63664430E-02  8.64703710E-02  9.00763441E-03
7.68705119E-02  9.57792618E-02  9.18431741E-03
7.73745809E-02  1.03129170E-01  9.28328388E-03
7.78786498E-02  9.12099763E-02  9.15824085E-03
7.83827187E-02  7.93662613E-02  9.11693015E-03
7.88867877E-02  8.59271156E-02  9.20206560E-03
7.93908566E-02  9.37583325E-02  9.22695730E-03
7.98949255E-02  9.41318430E-02  9.31191298E-03
8.03989945E-02  1.02117594E-01  9.30052581E-03
8.09030634E-02  9.70352869E-02  9.37833821E-03
8.14071323E-02  7.49415357E-02  9.22325746E-03
8.19112012E-02  8.32220171E-02  9.24901106E-03
8.24152702E-02  7.86884180E-02  9.27926632E-03
8.29193391E-02  7.52161486E-02  9.23473984E-03
8.34234080E-02  8.82395766E-02  9.36418541E-03
8.39274770E-02  8.28947425E-02  9.33254174E-03
8.44315459E-02  8.29774678E-02  9.21425429E-03
8.49356148E-02  7.19750792E-02  9.26804426E-03
8.54396838E-02  8.01533782E-02  9.22964112E-03
8.59437527E-02  7.46786866E-02  9.22224507E-03
8.64478216E-02  6.24607701E-02  9.12638386E-03
8.69518905E-02  7.28752531E-02  9.12491276E-03
8.74559595E-02  7.10944115E-02  9.17317652E-03
8.79600284E-02  6.93997790E-02  9.14132530E-03
8.84640973E-02  7.31160700E-02  9.15957697E-03
8.89681663E-02  7.54472933E-02  9.04515775E-03
8.94722352E-02  7.92082776E-02  9.14311456E-03
8.99763041E-02  7.13892276E-02  9.07864860E-03
9.04803731E-02  5.98031050E-02  8.99389453E-03
9.09844420E-02  6.63776810E-02  8.98523491E-03
9.14885109E-02  5.60112215E-02  8.90361875E-03
9.19925799E-02  5.96648290E-02  8.92351981E-03
9.24966488E-02  6.54465137E-02  8.91425835E-03
9.30007177E-02  5.85005032E-02  8.91901353E-03
9.35047866E-02  6.20700085E-02  8.92011900E-03
9.40088556E-02  5.60059648E-02  8.80153988E-03
9.45129245E-02  5.34998796E-02  8.85725270E-03
9.50169934E-02  6.19798869E-02  8.87179357E-03
9.55210624E-02  7.32926618E-02  8.83103080E-03
9.60251313E-02  6.44683082E-02  8.86060013E-03
9.65292002E-02  6.38486002E-02  8.80295887E-03
9.70332692E-02  5.91310582E-02  8.80212491E-03
9.75373381E-02  6.26464847E-02  8.77325222E-03
9.80414070E-02  5.42589672E-02  8.65929433E-03
9.85454759E-02  7.63904108E-02  8.86128993E-03
9.90495449E-02  4.01928338E-02  8.53510204E-03
9.95536138E-02  5.91371145E-02  8.76802621E-03
1.00057683E-01  6.09173559E-02  8.63446034E-03
1.00561752E-01  6.98346042E-02  8.72723272E-03
1.01065821E-01  4.01673272E-02  8.54272351E-03
1.01569890E-01  6.86594779E-02  8.67686566E-03
1.02073958E-01  5.64948726E-02  8.62582999E-03
1.02578027E-01  6.23656661E-02  8.57824533E-03
1.03082096E-01  6.08121320E-02  8.61233497E-03
1.03586165E-01  5.41992133E-02  8.57308714E-03
1.04090234E-01  6.94399871E-02  8.61350334E-03
1.04594303E-01  5.56597172E-02  8.49240986E-03
1.05098372E-01  6.44583251E-02  8.52633700E-03
1.05602441E-01  4.94670677E-02  8.45369482E-03
1.06106510E-01  4.31603566E-02  8.47895794E-03
1.06610579E-01  3.17930019E-02  8.21253657E-03
1.07114648E-01  4.34016657E-02  8.40101986E-03
1.07618717E-01  4.37188345E-02  8.36394664E-03
1.08122786E-01  5.13300862E-02  8.36218559E-03
1.08626855E-01  4.91554951E-02  8.40153335E-03
1.09130923E-01  4.65405398E-02  8.26898118E-03
1.09634992E-01  4.49606043E-02  8.30005976E-03
1.10139061E-01  4.21807710E-02  8.27466000E-03
1.10643130E-01  5.87087736E-02  8.37154425E-03
1.11147199E-01  5.89281191E-02  8.37985268E-03
1.11651268E-01  5.04190507E-02  8.23667727E-03
1.12155337E-01  5.27320461E-02  8.29638835E-03
1.12659406E-01  6.03896269E-02  8.28871174E-03
1.13163475E-01  3.96292846E-02  8.10796439E-03
1.13667544E-01  5.64035741E-02  8.25485903E-03
1.14171613E-01  5.19778031E-02  8.18507006E-03
1.14675682E-01  4.32534485E-02  8.16729615E-03
1.15179751E-01  5.56620220E-02  8.12831863E-03
1.15683820E-01  5.23020901E-02  8.17591509E-03
1.16187889E-01  3.70304706E-02  8.04845875E-03
1.16691957E-01  5.23727874E-02  8.16134928E-03
1.17196026E-01  3.06950581E-02  8.05373283E-03
1.17700095E-01  6.51490216E-02  8.08660688E-03
1.18204164E-01  4.21158255E-02  8.05434301E-03
1.18708233E-01  3.25651641E-02  7.97226019E-03
1.19212302E-01  5.61756463E-02  8.07343141E-03
1.19716371E-01  3.95975746E-02  8.03075642E-03
1.20220440E-01  4.15141521E-02  7.93064287E-03
1.20724509E-01  2.85528298E-02  7.93408343E-03
1.21228578E-01  5.01470632E-02  7.97520708E-03
1.21732647E-01  4.48637955E-02  7.88463556E-03
1.22236716E-01  4.85011036E-02  7.97271222E-03
1.22740785E-01  2.54836472E-02  7.78812217E-03
1.23244854E-01  4.63469342E-02  7.92785982E-03
1.23748922E-01  4.08178863E-02  7.86406672E-03
1.24252991E-01  4.13300546E-02  7.76105364E-03
1.24757060E-01  3.39284319E-02  7.87041777E-03
1.25261129E-01  4.72719047E-02  7.88716551E-03
1.25765198E-01  1.47384434E-02  7.65994077E-03
1.26269267E-01  3.60098387E-02  7.73904787E-03
1.26773336E-01  3.95884453E-02  7.74970649E-03
1.27277405E-01  3.66065066E-02  7.81738027E-03
1.27781474E-01  3.96909442E-02  7.75633287E-03
1.28285543E-01  3.60264509E-02  7.73388467E-03
1.28789612E-01  2.54530749E-02  7.58249722E-03
1.29293681E-01  2.66805732E-02  7.70121232E-03
1.29797750E-01  4.46582981E-02  7.76880439E-03
1.30301819E-01  4.23380202E-02  7.73153602E-03
1.30805888E-01  2.07675518E-02  7.57820537E-03
1.31309956E-01  3.96193155E-02  7.77582639E-03
1.31814025E-01  3.25297113E-02  8.03241624E-03
1.32318094E-01  4.28888314E-02  8.11023761E-03
1.32822163E-01  3.38500482E-02  8.24315922E-03
1.33326232E-01  3.07141300E-02  8.29226289E-03
1.33830301E-01  3.46234179E-02  8.36156399E-03
1.34334370E-01  3.65022602E-02  8.63511810E-03
1.34838439E-01  2.53623411E-02  8.49195611E-03
1.35342508E-01  4.28220237E-02  8.72051195E-03
1.35846577E-01  2.08510390E-02  8.73988431E-03
1.36350646E-01  2.37480023E-02  8.71400607E-03
1.36854715E-01  2.69995919E-02  8.82740073E-03
1.37358784E-01  2.63072942E-02  8.72162323E-03
1.37862853E-01  3.08125937E-02  8.98442540E-03
1.38366921E-01  2.96992153E-02  8.93201497E-03
1.38870990E-01  2.00324847E-02  8.93367346E-03
1.39375059E-01  4.04593718E-02  9.09515151E-03
1.39879128E-01  1.35337791E-02  8.77141094E-03
1.40383197E-01  2.43135186E-02  9.05889164E-03
1.40887266E-01  3.48938084E-02  8.92854895E-03
1.41391335E-01  2.64148390E-02  8.65740972E-03
1.41895404E-01  2.49825987E-02  8.40485050E-03
1.42399473E-01  3.47250635E-02  8.24848178E-03
1.42903542E-01  3.36746557E-02  8.28459660E-03
1.43407611E-01  3.68088928E-02  8.07595551E-03
1.43911680E-01  2.88544449E-02  8.01261897E-03
1.44415749E-01  2.47545018E-02  7.88982694E-03
1.44919818E-01  4.21624716E-02  7.87433785E-03
1.45423886E-01  3.06565687E-02  7.83499456E-03
1.45927955E-01  3.10924622E-02  7.71664397E-03
1.46432024E-01  3.87002955E-02  7.73310027E-03
1.46936093E-01  2.99297284E-02  7.58808365E-03
1.47440162E-01  2.55243378E-02  7.57679314E-03
1.47944231E-01  2.77750307E-02  7.56513711E-03
1.48448300E-01  3.46905397E-02  7.53663871E-03
1.48952369E-01  4.93113114E-02  7.68769387E-03
1.49456438E-01  3.05263124E-02  7.48817782E-03
1.49960507E-01  3.03311716E-02  7.51827663E-03
1.50464576E-01  2.95316254E-02  7.43593789E-03
1.50968645E-01  1.27833007E-02  7.33863434E-03
1.51472714E-01  1.82155532E-02  7.44077131E-03
1.51976783E-01  2.24621240E-02  7.36118461E-03
1.52480852E-01  1.41615229E-02  7.33326122E-03
1.52984920E-01  2.98320141E-02  7.40393983E-03
1.53488989E-01  4.15875514E-02  7.40123226E-03
1.53993058E-01  2.16060998E-02  7.39253479E-03
1.54497127E-01  3.03193406E-02  7.29056732E-03
1.55001196E-01  2.41136080E-02  7.31369280E-03
1.55505265E-01  3.78994217E-02  7.40972456E-03
1.56009334E-01  1.71407636E-02  7.14016125E-03
1.56513403E-01  2.72898533E-02  7.33112375E-03
1.57017472E-01  2.38659642E-02  7.19480531E-03
1.57521541E-01  1.64993765E-02  7.19851119E-03
1.58025610E-01  2.57929281E-02  7.24211797E-03
1.58529679E-01  1.95481667E-02  7.14573616E-03
1.59033748E-01  1.74048780E-02  7.22411522E-03
1.59537817E-01  2.53177155E-02  7.11066564E-03
1.60041885E-01  3.04888336E-02  7.20458261E-03
1.60545954E-01  1.90148187E-02  7.08812848E-03
1.61050023E-01  2.37090560E-02  7.13189233E-03
1.61554092E-01  3.28468062E-02  7.24466026E-03
1.62058161E-01  2.61434547E-02  7.08025841E-03
1.62562230E-01  1.83815779E-02  7.13167173E-03
1.63066299E-01  2.11392547E-02  7.01989017E-03
1.63570368E-01  1.38061217E-02  7.04734092E-03
1.64074437E-01  1.67689906E-02  6.99383230E-03
1.64578506E-01  2.60182281E-02  7.02951547E-03
1.65082575E-01  2.19503348E-02  7.06581120E-03
1.65586644E-01  1.74085525E-02  6.94997836E-03
1.66090713E-01  3.27813712E-02  7.03946413E-03
1.66594782E-01  2.02797155E-02  6.98914514E-03
1.67098851E-01  8.19029960E-03  6.91823624E-03
1.67602919E-01  2.47814482E-02  7.04568824E-03
1.68106988E-01  2.42399493E-02  6.91303716E-03
1.68611057E-01  2.19510510E-02  6.92983750E-03
1.69115126E-01  1.86937880E-02  6.91611831E-03
1.69619195E-01  2.88888178E-02  6.95028954E-03
1.70123264E-01  1.36779362E-02  6.94849351E-03
1.70627333E-01  1.51232028E-02  6.75192603E-03
1.71131402E-01  1.36033773E-02  6.90271789E-03
1.71635471E-01  1.96748941E-02  6.86741159E-03
1.72139540E-01  2.37227912E-02  6.88679170E-03
1.72643609E-01  2.93879983E-02  6.92896196E-03
1.73147678E-01  1.14213358E-02  6.69518940E-03
1.73651747E-01  2.34467048E-02  6.95283052E-03
1.74155816E-01  2.72130783E-02  6.85931056E-03
1.74659884E-01  1.24233109E-02  6.74075966E-03
1.75163953E-01  2.39021680E-02  6.84608604E-03
1.75668022E-01  1.24056199E-02  6.71037113E-03
1.76172091E-01  1.70417017E-02  6.82655012E-03
1.76676160E-01  7.62097530E-03  6.64088679E-03
1.77180229E-01  1.09081804E-02  6.68626881E-03
1.77684298E-01  2.06319713E-02  6.78502667E-03
1.78188367E-01  1.52139626E-02  6.70321420E-03
1.78692436E-01  8.07466656E-03  6.74677267E-03
1.79196505E-01  2.80889207E-02  6.67975640E-03
1.79700574E-01  1.34541404E-02  6.67689273E-03
1.80204643E-01  1.67563994E-02  6.67120337E-03
1.80708712E-01  1.63150468E-02  6.67175977E-03
1.81212781E-01  2.03536430E-02  6.76511068E-03
1.81716849E-01  1.89296985E-02  6.58653047E-03
1.82220918E-01  2.05085561E-02  6.68809530E-03
1.82724987E-01  1.05733593E-02  6.56732498E-03
1.83229056E-01  1.03748009E-02  6.56962923E-03
1.83733125E-01  2.48341431E-02  6.70942656E-03
1.84237194E-01  1.76078437E-02  6.55901937E-03
1.84741263E-01  1.40440789E-02  6.62591087E-03
1.85245332E-01  1.81738172E-02  6.60962238E-03
1.85749401E-01  1.90397529E-02  6.57987230E-03
1.86253470E-01  2.21634587E-02  6.59204045E-03
1.86757539E-01  1.41712590E-02  6.54834977E-03
1.87261608E-01  1.76957386E-02  6.59801743E-03
1.87765677E-01  2.13624118E-02  6.56825071E-03
1.88269746E-01  1.87398077E-02  6.49716418E-03
1.88773815E-01  1.51360724E-02  6.54030909E-03
1.89277883E-01  1.32507678E-02  6.49487741E-03
1.89781952E-01  2.48346720E-02  6.57520425E-03
1.90286021E-01  2.16312085E-02  6.46527473E-03
1.90790090E-01  2.25834924E-02  6.53809613E-03
1.91294159E-01  2.04860369E-02  6.52399248E-03
1.91798228E-01  1.54223954E-02  6.46589803E-03
1.92302297E-01  1.76672367E-02  6.46590072E-03
1.92806366E-01  9.57636892E-03  6.37462072E-03
1.93310435E-01  6.14242518E-03  6.41187626E-03
1.93814504E-01  2.18871164E-02  6.47227922E-03
1.94318573E-01  2.32786755E-02  6.46425545E-03
1.94822642E-01  1.24542259E-02  6.39468071E-03
1.95326711E-01  1.76319493E-02  6.38665661E-03
1.95830780E-01  2.39364817E-02  6.46087835E-03
1.96334848E-01  1.64986213E-02  6.42914939E-03
1.96838917E-01  1.72724508E-02  6.31066788E-03
1.97342986E-01  1.23514272E-02  6.42655457E-03
1.97847055E-01  2.30986823E-02  6.37413994E-03
1.98351124E-01  2.47495336E-02  6.43512368E-03
1.98855193E-01  1.49078068E-02  6.33113222E-03
1.99359262E-01  1.35742260E-02  6.27411799E-03
1.99863331E-01  1.37236946E-02  6.31944001E-03
2.00367400E-01  1.28775706E-02  6.33860506E-03
2.00871469E-01  1.99445496E-02  6.34477404E-03
2.01375538E-01  1.49519537E-02  6.26560824E-03
2.01879607E-01  1.90704504E-02  6.29606069E-03
2.02383676E-01  2.04808202E-02  6.31394665E-03
2.02887745E-01  9.85327936E-03  6.24773656E-03
2.03391814E-01  1.39591104E-02  6.27307232E-03
2.03895882E-01  2.47129127E-02  6.30449950E-03
2.04399951E-01  1.30458850E-02  6.35536402E-03
2.04904020E-01  9.86407990E-03  6.29877848E-03
2.05408089E-01  1.05766216E-02  6.34944869E-03
2.05912158E-01  9.86147571E-03  6.38508371E-03
2.06416227E-01  1.59995414E-02  6.39409048E-03
2.06920296E-01  1.16086256E-02  6.43798235E-03
2.07424365E-01  9.04159261E-03  6.38814140E-03
2.07928434E-01  1.72561852E-02  6.47448497E-03
2.08432503E-01  1.23580823E-02  6.49090425E-03
2.08936572E-01  9.88760165E-03  6.49538992E-03
2.09440641E-01  2.03553983E-02  6.56868209E-03
2.09944710E-01  6.01733062E-03  6.40615659E-03
2.10448779E-01  2.35081022E-02  6.49649710E-03
2.10952847E-01  1.00253624E-03  6.41635774E-03
2.11456916E-01  2.08716262E-02  6.53116794E-03
2.11960985E-01  9.34276099E-03  6.48993442E-03
2.12465054E-01  2.51367305E-02  6.43541526E-03
2.12969123E-01  5.03599860E-03  6.39333205E-03
2.13473192E-01  5.72553669E-03  6.36417685E-03
2.13977261E-01  2.43497667E-03  6.39042406E-03
2.14481330E-01  1.57259506E-02  6.38228082E-03
2.14985399E-01  1.55474396E-02  6.31798749E-03
2.15489468E-01  4.44007112E-03  6.33730756E-03
2.15993537E-01  6.86141061E-03  6.26535900E-03
2.16497606E-01  1.67344813E-02  6.34849490E-03
2.17001675E-01  1.59836968E-02  6.31915214E-03
2.17505744E-01  1.06836677E-02  6.28089975E-03
2.18009812E-01  8.13050822E-03  6.27932265E-03
2.18513881E-01  7.60481925E-03  6.16533915E-03
2.19017950E-01  1.89395631E-02  6.24916992E-03
2.19522019E-01  1.51863246E-02  6.17696597E-03
2.20026088E-01  1.19172893E-02  6.16599154E-03
2.20530157E-01  3.26266281E-02  6.31085043E-03
2.21034226E-01  1.40503942E-02  6.09600533E-03
2.21538295E-01  2.13757949E-02  6.16256821E-03
2.22042364E-01  1.56344368E-02  6.11490124E-03
2.22546433E-01  1.65041760E-02  6.13000013E-03
2.23050502E-01  2.64279834E-02  6.16269612E-03
2.23554571E-01  1.31950810E-02  6.03455716E-03
2.24058640E-01  1.08586359E-02  6.09544157E-03
2.24562709E-01  1.29914079E-02  6.05190352E-03
2.25066778E-01  7.10554961E-03  6.01308198E-03
2.25570846E-01  2.34697043E-02  6.04930129E-03
2.26074915E-01  2.07202661E-02  6.09461843E-03
2.26578984E-01  1.19086421E-02  6.03641964E-03
2.27083053E-01  9.91114594E-03  5.99164427E-03
2.27587122E-01  -4.74614415E-03  5.91197098E-03
2.28091191E-01  1.31858959E-02  6.00526231E-03
2.28595260E-01  2.22173277E-02  6.05493222E-03
2.29099329E-01  1.54542895E-02  5.98679958E-03
2.29603398E-01  5.60802339E-03  5.87850753E-03
2.30107467E-01  7.60108895E-03  5.95991625E-03
2.30611536E-01  6.10460704E-03  5.93814428E-03
2.31115605E-01  1.11970786E-02  5.99000125E-03
2.31619674E-01  4.04572072E-03  5.88921596E-03
2.32123743E-01  1.36306043E-02  5.87621732E-03
2.32627811E-01  9.84660987E-03  5.94554819E-03
2.33131880E-01  1.15903601E-02  5.90343612E-03
2.33635949E-01  4.56964509E-03  5.91341444E-03
2.34140018E-01  1.21660075E-02  5.89034278E-03
2.34644087E-01  1.56310315E-02  5.87412548E-03
2.35148156E-01  7.97780148E-03  5.90158808E-03
2.35652225E-01  8.39235380E-03  5.83983389E-03
2.36156294E-01  1.76869546E-02  5.92313820E-03
2.36660363E-01  1.12709546E-02  5.85919174E-03
2.37164432E-01  1.06660375E-02  5.85219348E-03
2.37668501E-01  1.21863108E-02  5.89170759E-03
2.38172570E-01  2.55371617E-02  5.89382408E-03
2.38676639E-01  7.53268347E-03  5.94764001E-03
2.39180708E-01  6.50828491E-03  6.12195910E-03
2.39684776E-01  9.07917044E-03  6.23775178E-03
2.40188845E-01  1.09184030E-02  6.33043445E-03
2.40692914E-01  9.63542181E-03  6.28049177E-03
2.41196983E-01  6.50059976E-03  6.41968531E-03
2.41701052E-01  2.50067877E-02  6.49659762E-03
2.42205121E-01  1.75068002E-02  6.58574041E-03
2.42709190E-01  1.77358309E-02  6.52536475E-03
2.43213259E-01  2.09258074E-02  6.53363669E-03
2.43717328E-01  2.25340434E-02  6.68372730E-03
2.44221397E-01  5.90360401E-03  6.50955500E-03
2.44725466E-01  1.42548419E-02  6.58641937E-03
2.45229535E-01  1.17147710E-02  6.50442235E-03
2.45733604E-01  5.54138328E-03  6.48847259E-03
2.46237673E-01  2.07071790E-02  6.69726483E-03
2.46741742E-01  2.07790137E-02  6.58352768E-03
2.47245810E-01  8.97505796E-03  6.57609198E-03
2.47749879E-01  1.13556525E-02  6.54927977E-03
2.48253948E-01  2.54235811E-03  6.40870692E-03
2.48758017E-01  1.70696640E-02  6.42415154E-03
2.49262086E-01  1.33387571E-02  6.16192673E-03
2.49766155E-01  2.04502726E-03  6.12248904E-03
2.50270224E-01  5.90284135E-03  6.05202053E-03
2.50774293E-01  1.79288158E-02  6.07313961E-03
2.51278362E-01  1.94367664E-02  6.03309026E-03
2.51782431E-01  9.28259556E-03  5.91068196E-03
2.52286500E-01  1.04195997E-03  5.92060588E-03
2.52790569E-01  1.16085430E-02  5.92275027E-03
2.53294638E-01  1.54665028E-02  5.96033014E-03
2.53798707E-01  1.18336407E-02  5.88808677E-03
2.54302775E-01  9.90340423E-03  5.88002687E-03
2.54806844E-01  2.38348313E-02  5.97720774E-03
2.55310913E-01  1.33836757E-02  5.84957016E-03
2.55814982E-01  1.31120246E-02  5.85556345E-03
2.56319051E-01  8.07244435E-03  5.79706493E-03
2.56823120E-01  1.96311052E-02  5.85026186E-03
2.57327189E-01  8.18311982E-03  5.86316215E-03
2.57831258E-01  1.12696604E-02  5.74318411E-03
2.58335327E-01  4.13802359E-03  5.74675115E-03
2.58839396E-01  7.33056829E-03  5.76466364E-03
2.59343465E-01  1.55023511E-02  5.80902463E-03
2.59847534E-01  6.04090595E-03  5.79008921E-03
2.60351603E-01  1.97434309E-03  5.63346821E-03
2.60855672E-01  5.59576347E-03  5.74219899E-03
2.61359741E-01  -2.98670112E-04  5.66811914E-03
2.61863809E-01  1.24142244E-02  5.77870013E-03
2.62367878E-01  -1.57683468E-03  5.64938407E-03
2.62871947E-01  6.69870345E-03  5.68445061E-03
2.63376016E-01  6.72849112E-03  5.69450046E-03
2.63880085E-01  4.25645997E-03  5.67914037E-03
2.64384154E-01  1.80733297E-02  5.66827888E-03
2.64888223E-01  5.45708474E-03  5.64991058E-03
2.65392292E-01  1.31625151E-02  5.66558760E-03
2.65896361E-01  7.65685909E-03  5.68988198E-03
2.66400430E-01  7.88927591E-03  5.65086576E-03
2.66904499E-01  1.47610105E-02  5.66456510E-03
2.67408568E-01  1.21616020E-02  5.67047152E-03
2.67912637E-01  5.50585214E-03  5.60340000E-03
2.68416706E-01  1.47352642E-02  5.66865104E-03
2.68920774E-01  7.58826972E-03  5.58279252E-03
2.69424843E-01  4.79778104E-03  5.58260855E-03
2.69928912E-01  6.59378264E-03  5.60759404E-03
2.70432981E-01  1.65681699E-02  5.64173046E-03
2.70937050E-01  1.40867381E-02  5.59054444E-03
2.71441119E-01  8.65514481E-03  5.58457578E-03
2.71945188E-01  1.39232599E-02  5.62440298E-03
2.72449257E-01  1.95665894E-02  5.60638045E-03
2.72953326E-01  8.70830867E-03  5.57515514E-03
2.73457395E-01  5.88775666E-03  5.52890037E-03
2.73961464E-01  1.58579688E-02  5.59965984E-03
2.74465533E-01  4.26743627E-03  5.52140684E-03
