#File Plotted Below: avg_em_0010.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.1993306956
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.22399 +- 0.00493
#BestFit for I(0)/I0 = 1.00000 +- 0.02202
#BestFit for Rg = 26.71741 +- 0.57655
#BestFit for nu = 0.48285 +- 0.02513
#BestFit reduced chisquared = 0.93822
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.05721,0.11370,0.01050,0.11340,0.50761,0.04687,0.50626,1.52855,1.18602,0.10951,1.18287
0.05772,0.10358,0.01034,0.11228,0.46243,0.04616,0.50126,1.54202,1.09958,0.10975,1.19191
0.05822,0.10032,0.01025,0.11117,0.44789,0.04577,0.49630,1.55549,1.08370,0.11074,1.20081
0.05872,0.10833,0.01032,0.11006,0.48365,0.04605,0.49137,1.56895,1.19055,0.11336,1.20957
0.05923,0.11186,0.01011,0.10897,0.49941,0.04512,0.48649,1.58242,1.25055,0.11299,1.21820
0.05973,0.10437,0.01004,0.10788,0.46594,0.04483,0.48164,1.59589,1.18668,0.11416,1.22668
0.06024,0.09506,0.01005,0.10681,0.42440,0.04489,0.47684,1.60936,1.09921,0.11626,1.23503
0.06074,0.10178,0.00989,0.10574,0.45440,0.04415,0.47207,1.62282,1.19669,0.11628,1.24323
0.06124,0.11469,0.01004,0.10468,0.51204,0.04482,0.46735,1.63629,1.37096,0.12001,1.25130
0.06175,0.10624,0.00986,0.10363,0.47432,0.04404,0.46266,1.64976,1.29096,0.11985,1.25923
0.06225,0.11746,0.00985,0.10259,0.52441,0.04397,0.45802,1.66323,1.45070,0.12163,1.26702
0.06276,0.11772,0.00980,0.10156,0.52556,0.04376,0.45341,1.67669,1.47750,0.12303,1.27467
0.06326,0.10103,0.00968,0.10054,0.45106,0.04319,0.44884,1.69016,1.28851,0.12339,1.28218
0.06376,0.08061,0.00947,0.09952,0.35988,0.04228,0.44431,1.70363,1.04450,0.12271,1.28955
0.06427,0.11185,0.00969,0.09852,0.49937,0.04326,0.43982,1.71710,1.47236,0.12756,1.29678
0.06477,0.08891,0.00945,0.09752,0.39694,0.04219,0.43537,1.73056,1.18878,0.12634,1.30387
0.06528,0.11392,0.00952,0.09653,0.50861,0.04251,0.43096,1.74403,1.54702,0.12932,1.31083
0.06578,0.08341,0.00936,0.09555,0.37238,0.04181,0.42659,1.75750,1.15020,0.12913,1.31765
0.06629,0.09737,0.00932,0.09458,0.43470,0.04161,0.42226,1.77097,1.36336,0.13051,1.32434
0.06679,0.08453,0.00919,0.09362,0.37738,0.04103,0.41797,1.78443,1.20165,0.13065,1.33089
0.06729,0.10755,0.00936,0.09267,0.48017,0.04180,0.41371,1.79790,1.55212,0.13512,1.33731
0.06780,0.07911,0.00910,0.09172,0.35318,0.04063,0.40950,1.81137,1.15881,0.13333,1.34359
0.06830,0.08721,0.00914,0.09079,0.38934,0.04082,0.40533,1.82483,1.29651,0.13594,1.34975
0.06881,0.09501,0.00916,0.08986,0.42418,0.04089,0.40119,1.83830,1.43346,0.13817,1.35577
0.06931,0.08174,0.00905,0.08895,0.36491,0.04042,0.39710,1.85177,1.25131,0.13860,1.36166
0.06981,0.09136,0.00905,0.08804,0.40788,0.04041,0.39304,1.86524,1.41906,0.14061,1.36743
0.07032,0.08534,0.00898,0.08714,0.38099,0.04007,0.38902,1.87870,1.34472,0.14143,1.37307
0.07082,0.09009,0.00899,0.08625,0.40222,0.04013,0.38504,1.89217,1.44007,0.14366,1.37858
0.07133,0.08396,0.00891,0.08536,0.37486,0.03978,0.38110,1.90564,1.36129,0.14445,1.38397
0.07183,0.09451,0.00899,0.08449,0.42195,0.04015,0.37720,1.91911,1.55401,0.14788,1.38923
0.07233,0.08815,0.00890,0.08363,0.39354,0.03972,0.37334,1.93257,1.46981,0.14835,1.39438
0.07284,0.08293,0.00883,0.08277,0.37023,0.03942,0.36952,1.94604,1.40210,0.14930,1.39941
0.07334,0.08790,0.00878,0.08192,0.39244,0.03918,0.36574,1.95951,1.50683,0.15044,1.40432
0.07385,0.06824,0.00870,0.08108,0.30464,0.03883,0.36200,1.97298,1.18585,0.15116,1.40912
0.07435,0.08433,0.00892,0.08025,0.37650,0.03984,0.35829,1.98644,1.48564,0.15719,1.41380
0.07485,0.09081,0.00897,0.07943,0.40544,0.04004,0.35463,1.99991,1.62161,0.16016,1.41838
0.07536,0.06550,0.00883,0.07862,0.29242,0.03943,0.35100,2.01338,1.18539,0.15985,1.42285
0.07586,0.07962,0.00901,0.07782,0.35544,0.04023,0.34741,2.02685,1.46020,0.16528,1.42721
0.07637,0.06354,0.00887,0.07702,0.28369,0.03960,0.34386,2.04031,1.18095,0.16485,1.43146
0.07687,0.07218,0.00905,0.07624,0.32225,0.04041,0.34035,2.05378,1.35926,0.17045,1.43561
0.07737,0.07826,0.00916,0.07546,0.34941,0.04090,0.33688,2.06725,1.49320,0.17478,1.43965
0.07788,0.05764,0.00898,0.07469,0.25735,0.04010,0.33344,2.08072,1.11418,0.17361,1.44360
0.07838,0.06859,0.00905,0.07393,0.30624,0.04038,0.33004,2.09418,1.34303,0.17711,1.44744
0.07889,0.06927,0.00913,0.07317,0.30925,0.04077,0.32668,2.10765,1.37373,0.18109,1.45118
0.07939,0.06075,0.00905,0.07243,0.27121,0.04039,0.32336,2.12112,1.22020,0.18173,1.45483
0.07989,0.06523,0.00916,0.07169,0.29123,0.04090,0.32007,2.13459,1.32699,0.18638,1.45837
0.08040,0.07554,0.00915,0.07096,0.33725,0.04083,0.31681,2.14805,1.55612,0.18840,1.46182
0.08090,0.08321,0.00933,0.07024,0.37147,0.04166,0.31360,2.16152,1.73557,0.19466,1.46517
0.08141,0.08065,0.00926,0.06953,0.36006,0.04133,0.31041,2.17499,1.70327,0.19550,1.46843
0.08191,0.06957,0.00920,0.06882,0.31057,0.04108,0.30727,2.18845,1.48744,0.19676,1.47160
0.08242,0.06142,0.00922,0.06813,0.27422,0.04117,0.30415,2.20192,1.32953,0.19962,1.47468
0.08292,0.07170,0.00922,0.06744,0.32012,0.04115,0.30108,2.21539,1.57115,0.20197,1.47766
0.08342,0.06792,0.00928,0.06676,0.30324,0.04141,0.29803,2.22886,1.50644,0.20571,1.48056
0.08393,0.06892,0.00927,0.06608,0.30771,0.04141,0.29502,2.24232,1.54716,0.20820,1.48337
0.08443,0.07903,0.00926,0.06541,0.35283,0.04133,0.29204,2.25579,1.79542,0.21031,1.48609
0.08494,0.05851,0.00927,0.06476,0.26121,0.04137,0.28910,2.26926,1.34513,0.21305,1.48873
0.08544,0.07514,0.00925,0.06410,0.33544,0.04130,0.28619,2.28273,1.74794,0.21519,1.49128
0.08594,0.06061,0.00917,0.06346,0.27060,0.04095,0.28331,2.29619,1.42673,0.21589,1.49375
0.08645,0.06414,0.00918,0.06282,0.28636,0.04097,0.28046,2.30966,1.52761,0.21854,1.49614
0.08695,0.06107,0.00910,0.06219,0.27262,0.04062,0.27765,2.32313,1.47134,0.21920,1.49845
0.08746,0.06481,0.00922,0.06157,0.28934,0.04114,0.27486,2.33660,1.57968,0.22463,1.50067
0.08796,0.07320,0.00923,0.06095,0.32681,0.04119,0.27211,2.35006,1.80492,0.22747,1.50282
0.08846,0.06401,0.00915,0.06034,0.28577,0.04087,0.26939,2.36353,1.59638,0.22828,1.50490
0.08897,0.05035,0.00893,0.05974,0.22478,0.03988,0.26670,2.37700,1.27004,0.22534,1.50689
0.08947,0.06405,0.00909,0.05914,0.28595,0.04057,0.26404,2.39047,1.63400,0.23183,1.50882
0.08998,0.06033,0.00907,0.05855,0.26932,0.04047,0.26141,2.40393,1.55640,0.23388,1.51067
0.09048,0.06345,0.00907,0.05797,0.28329,0.04051,0.25881,2.41740,1.65552,0.23671,1.51244
0.09098,0.07114,0.00910,0.05740,0.31760,0.04061,0.25624,2.43087,1.87671,0.23995,1.51415
0.09149,0.06215,0.00896,0.05683,0.27748,0.03998,0.25370,2.44434,1.65786,0.23888,1.51578
0.09199,0.06343,0.00902,0.05626,0.28319,0.04029,0.25118,2.45780,1.71068,0.24337,1.51735
0.09250,0.05236,0.00892,0.05571,0.23374,0.03981,0.24870,2.47127,1.42749,0.24314,1.51885
0.09300,0.06559,0.00899,0.05516,0.29282,0.04015,0.24624,2.48474,1.80785,0.24786,1.52028
0.09350,0.03331,0.00879,0.05461,0.14872,0.03925,0.24381,2.49821,0.92819,0.24497,1.52165
0.09401,0.04417,0.00877,0.05407,0.19719,0.03916,0.24141,2.51167,1.24398,0.24705,1.52295
0.09451,0.05970,0.00894,0.05354,0.26653,0.03993,0.23904,2.52514,1.69950,0.25459,1.52418
0.09502,0.04439,0.00880,0.05302,0.19816,0.03928,0.23669,2.53861,1.27708,0.25315,1.52535
0.09552,0.05707,0.00878,0.05250,0.25480,0.03922,0.23437,2.55208,1.65954,0.25541,1.52647
0.09603,0.05229,0.00879,0.05198,0.23347,0.03924,0.23207,2.56554,1.53667,0.25826,1.52752
0.09653,0.04906,0.00875,0.05147,0.21901,0.03907,0.22981,2.57901,1.45667,0.25989,1.52851
0.09703,0.03344,0.00867,0.05097,0.14930,0.03872,0.22756,2.59248,1.00344,0.26026,1.52945
0.09754,0.04511,0.00869,0.05048,0.20139,0.03878,0.22535,2.60594,1.36763,0.26338,1.53033
0.09804,0.04380,0.00867,0.04998,0.19555,0.03873,0.22316,2.61941,1.34173,0.26571,1.53115
0.09855,0.03986,0.00869,0.04950,0.17797,0.03880,0.22099,2.63288,1.23367,0.26898,1.53192
0.09905,0.05593,0.00869,0.04902,0.24968,0.03882,0.21885,2.64635,1.74855,0.27184,1.53263
0.09955,0.04687,0.00872,0.04855,0.20927,0.03891,0.21673,2.65981,1.48050,0.27526,1.53329
0.10006,0.05438,0.00865,0.04808,0.24277,0.03863,0.21464,2.67328,1.73493,0.27608,1.53391
0.10056,0.05089,0.00868,0.04761,0.22718,0.03877,0.21257,2.68675,1.63995,0.27985,1.53447
0.10107,0.04309,0.00863,0.04716,0.19238,0.03852,0.21053,2.70022,1.40265,0.28088,1.53498
0.10157,0.04109,0.00856,0.04670,0.18344,0.03824,0.20850,2.71368,1.35088,0.28157,1.53544
0.10207,0.05078,0.00861,0.04626,0.22669,0.03843,0.20651,2.72715,1.68601,0.28579,1.53586
0.10258,0.04625,0.00852,0.04581,0.20650,0.03806,0.20453,2.74062,1.55101,0.28584,1.53623
0.10308,0.04576,0.00855,0.04538,0.20430,0.03816,0.20258,2.75409,1.54964,0.28946,1.53656
0.10359,0.03711,0.00834,0.04494,0.16568,0.03721,0.20065,2.76755,1.26904,0.28504,1.53684
0.10409,0.04868,0.00836,0.04452,0.21733,0.03732,0.19874,2.78102,1.68081,0.28866,1.53707
0.10459,0.05125,0.00838,0.04409,0.22881,0.03742,0.19685,2.79449,1.78683,0.29220,1.53727
0.10510,0.04889,0.00830,0.04368,0.21827,0.03704,0.19499,2.80796,1.72096,0.29208,1.53742
0.10560,0.03964,0.00828,0.04326,0.17695,0.03697,0.19315,2.82142,1.40863,0.29428,1.53753
0.10611,0.03408,0.00832,0.04285,0.15215,0.03713,0.19132,2.83489,1.22277,0.29843,1.53759
0.10661,0.04566,0.00820,0.04245,0.20387,0.03663,0.18952,2.84836,1.65403,0.29717,1.53762
0.10711,0.06064,0.00836,0.04205,0.27071,0.03734,0.18774,2.86183,2.21713,0.30583,1.53761
0.10762,0.03563,0.00817,0.04166,0.15907,0.03649,0.18598,2.87529,1.31505,0.30167,1.53756
0.10812,0.04495,0.00820,0.04127,0.20066,0.03662,0.18424,2.88876,1.67454,0.30562,1.53748
0.10863,0.03891,0.00823,0.04088,0.17373,0.03673,0.18252,2.90223,1.46335,0.30941,1.53735
0.10913,0.04502,0.00815,0.04050,0.20099,0.03638,0.18082,2.91570,1.70870,0.30929,1.53719
0.10963,0.03855,0.00818,0.04012,0.17211,0.03650,0.17914,2.92916,1.47672,0.31320,1.53699
0.11014,0.04593,0.00818,0.03975,0.20506,0.03653,0.17747,2.94263,1.77561,0.31627,1.53675
0.11064,0.04371,0.00817,0.03938,0.19514,0.03645,0.17583,2.95610,1.70526,0.31854,1.53648
0.11115,0.04627,0.00817,0.03902,0.20659,0.03649,0.17420,2.96956,1.82174,0.32176,1.53617
0.11165,0.03636,0.00805,0.03866,0.16231,0.03595,0.17259,2.98303,1.44434,0.31992,1.53583
0.11216,0.03541,0.00809,0.03830,0.15807,0.03611,0.17100,2.99650,1.41934,0.32422,1.53545
0.11266,0.04036,0.00805,0.03795,0.18017,0.03594,0.16943,3.00997,1.63235,0.32563,1.53503
0.11316,0.02445,0.00790,0.03760,0.10914,0.03529,0.16788,3.02343,0.99769,0.32255,1.53458
0.11367,0.04237,0.00804,0.03726,0.18915,0.03587,0.16634,3.03690,1.74446,0.33084,1.53410
0.11417,0.04495,0.00803,0.03692,0.20069,0.03584,0.16482,3.05037,1.86740,0.33348,1.53358
0.11468,0.03720,0.00801,0.03658,0.16610,0.03576,0.16331,3.06384,1.55918,0.33566,1.53304
0.11518,0.02734,0.00785,0.03625,0.12208,0.03503,0.16183,3.07730,1.15604,0.33171,1.53246
0.11568,0.02838,0.00792,0.03592,0.12669,0.03537,0.16036,3.09077,1.21021,0.33791,1.53185
0.11619,0.03323,0.00791,0.03559,0.14837,0.03534,0.15890,3.10424,1.42977,0.34050,1.53121
0.11669,0.02671,0.00789,0.03527,0.11925,0.03524,0.15746,3.11771,1.15908,0.34256,1.53055
0.11720,0.03970,0.00800,0.03495,0.17723,0.03571,0.15604,3.13117,1.73756,0.35008,1.52986
0.11770,0.02263,0.00774,0.03464,0.10103,0.03457,0.15463,3.14464,0.99902,0.34184,1.52914
0.11820,0.03087,0.00786,0.03432,0.13783,0.03511,0.15324,3.15811,1.37469,0.35015,1.52839
0.11871,0.03206,0.00788,0.03402,0.14311,0.03517,0.15187,3.17158,1.43952,0.35379,1.52762
0.11921,0.02725,0.00780,0.03371,0.12166,0.03481,0.15051,3.18504,1.23421,0.35309,1.52683
0.11972,0.02899,0.00787,0.03341,0.12942,0.03514,0.14916,3.19851,1.32407,0.35952,1.52601
0.12022,0.04475,0.00784,0.03311,0.19977,0.03500,0.14783,3.21198,2.06100,0.36110,1.52517
0.12072,0.03541,0.00780,0.03282,0.15811,0.03484,0.14652,3.22545,1.64487,0.36243,1.52430
0.12123,0.03652,0.00781,0.03253,0.16304,0.03485,0.14522,3.23891,1.71035,0.36558,1.52342
0.12173,0.02668,0.00770,0.03224,0.11913,0.03437,0.14393,3.25238,1.26019,0.36353,1.52251
0.12224,0.03635,0.00781,0.03195,0.16227,0.03485,0.14266,3.26585,1.73070,0.37170,1.52158
0.12274,0.05000,0.00781,0.03167,0.22323,0.03489,0.14140,3.27932,2.40057,0.37517,1.52063
0.12324,0.02856,0.00769,0.03139,0.12749,0.03433,0.14016,3.29278,1.38235,0.37222,1.51967
0.12375,0.02990,0.00769,0.03112,0.13349,0.03434,0.13893,3.30625,1.45924,0.37538,1.51868
0.12425,0.03452,0.00763,0.03085,0.15411,0.03405,0.13771,3.31972,1.69842,0.37528,1.51768
0.12476,0.04549,0.00780,0.03058,0.20307,0.03483,0.13651,3.33319,2.25614,0.38699,1.51665
0.12526,0.02442,0.00763,0.03031,0.10901,0.03405,0.13532,3.34665,1.22094,0.38137,1.51561
0.12577,0.03460,0.00766,0.03005,0.15447,0.03422,0.13414,3.36012,1.74398,0.38630,1.51455
0.12627,0.03503,0.00764,0.02979,0.15638,0.03413,0.13298,3.37359,1.77974,0.38840,1.51347
0.12677,0.03142,0.00758,0.02953,0.14028,0.03382,0.13183,3.38705,1.60932,0.38798,1.51238
0.12728,0.02625,0.00761,0.02927,0.11719,0.03398,0.13069,3.40052,1.35515,0.39289,1.51127
0.12778,0.03970,0.00765,0.02902,0.17724,0.03415,0.12957,3.41399,2.06576,0.39799,1.51014
0.12829,0.03367,0.00760,0.02877,0.15033,0.03393,0.12845,3.42746,1.76604,0.39857,1.50900
0.12879,0.03503,0.00752,0.02853,0.15637,0.03357,0.12735,3.44092,1.85147,0.39751,1.50784
0.12929,0.02605,0.00756,0.02828,0.11630,0.03376,0.12626,3.45439,1.38782,0.40286,1.50667
0.12980,0.03090,0.00757,0.02804,0.13797,0.03380,0.12518,3.46786,1.65927,0.40651,1.50547
0.13030,0.02088,0.00748,0.02780,0.09324,0.03338,0.12412,3.48133,1.13004,0.40461,1.50427
0.13081,0.02050,0.00745,0.02756,0.09151,0.03325,0.12306,3.49479,1.11767,0.40607,1.50304
0.13131,0.03258,0.00753,0.02733,0.14546,0.03363,0.12202,3.50826,1.79027,0.41390,1.50180
0.13181,0.03049,0.00773,0.02710,0.13611,0.03450,0.12099,3.52173,1.68816,0.42790,1.50055
0.13232,0.01171,0.00768,0.02687,0.05228,0.03430,0.11996,3.53520,0.65342,0.42872,1.49927
0.13282,0.02930,0.00795,0.02664,0.13079,0.03551,0.11895,3.54866,1.64707,0.44714,1.49799
0.13333,0.03176,0.00808,0.02642,0.14180,0.03606,0.11795,3.56213,1.79930,0.45758,1.49669
0.13383,0.00728,0.00799,0.02620,0.03250,0.03566,0.11696,3.57560,0.41554,0.45595,1.49538
0.13433,0.01770,0.00826,0.02598,0.07902,0.03687,0.11599,3.58907,1.01789,0.47497,1.49405
0.13484,0.01718,0.00819,0.02576,0.07669,0.03656,0.11502,3.60253,0.99528,0.47443,1.49271
0.13534,0.03917,0.00844,0.02555,0.17486,0.03767,0.11406,3.61600,2.28637,0.49249,1.49136
0.13585,0.01383,0.00846,0.02534,0.06173,0.03776,0.11311,3.62947,0.81315,0.49736,1.49000
0.13635,0.01600,0.00842,0.02513,0.07145,0.03761,0.11217,3.64294,0.94824,0.49914,1.48863
0.13685,0.02118,0.00853,0.02492,0.09458,0.03808,0.11124,3.65640,1.26447,0.50906,1.48725
