#File Plotted Below: avg_em_0042.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2504919762
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.27797 +- 0.00356
#BestFit for I(0)/I0 = 1.00000 +- 0.01280
#BestFit for Rg = 24.47941 +- 0.36537
#BestFit for nu = 0.47020 +- 0.02084
#BestFit reduced chisquared = 0.89451
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.07334,0.10581,0.00865,0.11497,0.38064,0.03112,0.41362,1.79537,1.22694,0.10032,1.33323
0.07385,0.11848,0.00890,0.11390,0.42622,0.03202,0.40974,1.80771,1.39281,0.10462,1.33894
0.07435,0.12581,0.00913,0.11283,0.45261,0.03283,0.40589,1.82005,1.49930,0.10876,1.34453
0.07485,0.11508,0.00906,0.11177,0.41399,0.03260,0.40207,1.83239,1.39004,0.10946,1.35001
0.07536,0.11717,0.00914,0.11071,0.42150,0.03288,0.39829,1.84473,1.43439,0.11190,1.35538
0.07586,0.11966,0.00919,0.10967,0.43048,0.03306,0.39454,1.85707,1.48461,0.11400,1.36063
0.07637,0.08922,0.00899,0.10864,0.32096,0.03234,0.39082,1.86941,1.12165,0.11303,1.36578
0.07687,0.11186,0.00926,0.10761,0.40242,0.03332,0.38713,1.88174,1.42495,0.11797,1.37082
0.07737,0.09314,0.00921,0.10660,0.33508,0.03314,0.38348,1.89408,1.20210,0.11889,1.37575
0.07788,0.11914,0.00932,0.10559,0.42860,0.03352,0.37986,1.90642,1.55772,0.12183,1.38058
0.07838,0.11433,0.00929,0.10459,0.41131,0.03344,0.37627,1.91876,1.51430,0.12310,1.38530
0.07889,0.10169,0.00929,0.10361,0.36582,0.03343,0.37272,1.93110,1.36419,0.12467,1.38992
0.07939,0.10375,0.00927,0.10263,0.37324,0.03335,0.36919,1.94344,1.40972,0.12595,1.39443
0.07989,0.10862,0.00936,0.10166,0.39075,0.03369,0.36570,1.95578,1.49465,0.12885,1.39884
0.08040,0.10338,0.00928,0.10069,0.37189,0.03337,0.36225,1.96812,1.44051,0.12925,1.40316
0.08090,0.09228,0.00930,0.09974,0.33197,0.03345,0.35882,1.98046,1.30206,0.13119,1.40737
0.08141,0.09385,0.00931,0.09880,0.33762,0.03351,0.35543,1.99280,1.34078,0.13307,1.41149
0.08191,0.09838,0.00934,0.09787,0.35390,0.03358,0.35207,2.00514,1.42290,0.13502,1.41552
0.08242,0.08826,0.00934,0.09694,0.31751,0.03361,0.34874,2.01748,1.29232,0.13679,1.41945
0.08292,0.09044,0.00927,0.09602,0.32537,0.03336,0.34545,2.02982,1.34057,0.13743,1.42329
0.08342,0.08771,0.00937,0.09512,0.31554,0.03370,0.34218,2.04216,1.31593,0.14055,1.42704
0.08393,0.08137,0.00932,0.09422,0.29273,0.03353,0.33895,2.05450,1.23559,0.14152,1.43069
0.08443,0.08975,0.00927,0.09333,0.32285,0.03335,0.33575,2.06683,1.37917,0.14248,1.43426
0.08494,0.09304,0.00938,0.09245,0.33470,0.03374,0.33258,2.07917,1.44691,0.14587,1.43773
0.08544,0.10308,0.00938,0.09158,0.37083,0.03373,0.32944,2.09151,1.62219,0.14754,1.44112
0.08594,0.08998,0.00929,0.09071,0.32371,0.03343,0.32634,2.10385,1.43281,0.14795,1.44442
0.08645,0.09449,0.00932,0.08986,0.33992,0.03353,0.32326,2.11619,1.52225,0.15015,1.44764
0.08695,0.07749,0.00913,0.08901,0.27877,0.03286,0.32021,2.12853,1.26303,0.14888,1.45077
0.08746,0.07745,0.00915,0.08817,0.27864,0.03293,0.31720,2.14087,1.27710,0.15092,1.45381
0.08796,0.10058,0.00932,0.08734,0.36183,0.03354,0.31421,2.15321,1.67758,0.15552,1.45677
0.08846,0.08053,0.00919,0.08652,0.28971,0.03305,0.31125,2.16555,1.35862,0.15499,1.45965
0.08897,0.08937,0.00914,0.08571,0.32152,0.03289,0.30832,2.17789,1.52504,0.15600,1.46244
0.08947,0.08188,0.00914,0.08490,0.29456,0.03287,0.30543,2.19023,1.41304,0.15767,1.46516
0.08998,0.08607,0.00917,0.08410,0.30964,0.03298,0.30256,2.20257,1.50215,0.15998,1.46779
0.09048,0.08339,0.00912,0.08331,0.30000,0.03282,0.29972,2.21491,1.47172,0.16100,1.47035
0.09098,0.07941,0.00907,0.08253,0.28567,0.03262,0.29690,2.22725,1.41712,0.16179,1.47283
0.09149,0.06967,0.00897,0.08176,0.25063,0.03228,0.29412,2.23958,1.25711,0.16189,1.47523
0.09199,0.08305,0.00907,0.08099,0.29875,0.03264,0.29136,2.25192,1.51502,0.16551,1.47755
0.09250,0.08420,0.00903,0.08023,0.30291,0.03250,0.28863,2.26426,1.55298,0.16663,1.47980
0.09300,0.07657,0.00900,0.07948,0.27545,0.03237,0.28593,2.27660,1.42764,0.16776,1.48197
0.09350,0.08276,0.00903,0.07874,0.29774,0.03247,0.28326,2.28894,1.55994,0.17014,1.48408
0.09401,0.07148,0.00889,0.07800,0.25715,0.03198,0.28061,2.30128,1.36182,0.16936,1.48610
0.09451,0.07900,0.00902,0.07728,0.28420,0.03244,0.27799,2.31362,1.52126,0.17365,1.48806
0.09502,0.06657,0.00889,0.07655,0.23947,0.03200,0.27540,2.32596,1.29553,0.17310,1.48995
0.09552,0.07512,0.00885,0.07584,0.27023,0.03184,0.27284,2.33830,1.47754,0.17409,1.49177
0.09603,0.06645,0.00885,0.07513,0.23906,0.03184,0.27029,2.35064,1.32092,0.17591,1.49351
0.09653,0.06552,0.00880,0.07444,0.23569,0.03166,0.26778,2.36298,1.31600,0.17679,1.49519
0.09703,0.06659,0.00885,0.07374,0.23957,0.03183,0.26529,2.37532,1.35166,0.17959,1.49681
0.09754,0.07441,0.00886,0.07306,0.26767,0.03189,0.26283,2.38766,1.52597,0.18178,1.49836
0.09804,0.07407,0.00880,0.07238,0.26645,0.03167,0.26039,2.40000,1.53472,0.18243,1.49984
0.09855,0.06238,0.00877,0.07171,0.22439,0.03157,0.25798,2.41234,1.30582,0.18369,1.50126
0.09905,0.08907,0.00885,0.07105,0.32043,0.03185,0.25559,2.42467,1.88383,0.18724,1.50261
0.09955,0.06659,0.00879,0.07039,0.23956,0.03161,0.25322,2.43701,1.42277,0.18772,1.50391
0.10006,0.06457,0.00865,0.06974,0.23229,0.03110,0.25088,2.44935,1.39358,0.18659,1.50514
0.10056,0.06649,0.00869,0.06910,0.23921,0.03125,0.24857,2.46169,1.44960,0.18939,1.50631
0.10107,0.08510,0.00884,0.06846,0.30615,0.03180,0.24628,2.47403,1.87390,0.19465,1.50742
0.10157,0.07025,0.00867,0.06783,0.25272,0.03121,0.24401,2.48637,1.56233,0.19292,1.50847
0.10207,0.06779,0.00866,0.06720,0.24388,0.03116,0.24176,2.49871,1.52266,0.19453,1.50947
0.10258,0.06359,0.00859,0.06659,0.22875,0.03091,0.23954,2.51105,1.44233,0.19492,1.51040
0.10308,0.05356,0.00857,0.06598,0.19269,0.03082,0.23734,2.52339,1.22696,0.19628,1.51128
0.10359,0.07990,0.00873,0.06537,0.28744,0.03142,0.23517,2.53573,1.84820,0.20202,1.51211
0.10409,0.06668,0.00857,0.06477,0.23988,0.03081,0.23301,2.54807,1.55746,0.20006,1.51288
0.10459,0.07810,0.00861,0.06418,0.28098,0.03098,0.23088,2.56041,1.84200,0.20309,1.51360
0.10510,0.07186,0.00858,0.06359,0.25852,0.03087,0.22877,2.57275,1.71117,0.20431,1.51426
0.10560,0.05616,0.00846,0.06301,0.20203,0.03043,0.22669,2.58509,1.35011,0.20338,1.51487
0.10611,0.08675,0.00877,0.06244,0.31206,0.03155,0.22462,2.59742,2.10536,0.21287,1.51544
0.10661,0.05844,0.00840,0.06187,0.21023,0.03022,0.22258,2.60976,1.43185,0.20585,1.51595
0.10711,0.05871,0.00845,0.06131,0.21120,0.03039,0.22056,2.62210,1.45212,0.20894,1.51641
0.10762,0.05244,0.00842,0.06075,0.18864,0.03029,0.21855,2.63444,1.30923,0.21019,1.51682
0.10812,0.05203,0.00835,0.06020,0.18718,0.03002,0.21657,2.64678,1.31130,0.21032,1.51719
0.10863,0.05780,0.00843,0.05966,0.20792,0.03033,0.21461,2.65912,1.47019,0.21443,1.51751
0.10913,0.07010,0.00843,0.05912,0.25216,0.03034,0.21267,2.67146,1.79962,0.21652,1.51779
0.10963,0.07107,0.00848,0.05858,0.25567,0.03052,0.21075,2.68380,1.84154,0.21980,1.51802
0.11014,0.05041,0.00827,0.05806,0.18133,0.02976,0.20886,2.69614,1.31815,0.21634,1.51821
0.11064,0.05876,0.00840,0.05753,0.21138,0.03022,0.20698,2.70848,1.55069,0.22172,1.51835
0.11115,0.05810,0.00834,0.05702,0.20902,0.02999,0.20512,2.72082,1.54734,0.22199,1.51845
0.11165,0.05014,0.00824,0.05651,0.18038,0.02966,0.20328,2.73316,1.34748,0.22157,1.51851
0.11216,0.05313,0.00833,0.05600,0.19114,0.02996,0.20146,2.74550,1.44075,0.22584,1.51853
0.11266,0.06475,0.00830,0.05550,0.23292,0.02985,0.19966,2.75784,1.77152,0.22703,1.51851
0.11316,0.04487,0.00818,0.05500,0.16141,0.02942,0.19787,2.77018,1.23868,0.22573,1.51845
0.11367,0.04637,0.00824,0.05451,0.16683,0.02965,0.19611,2.78251,1.29167,0.22954,1.51835
0.11417,0.05884,0.00821,0.05403,0.21167,0.02953,0.19436,2.79485,1.65338,0.23067,1.51821
0.11468,0.04054,0.00817,0.05355,0.14586,0.02939,0.19264,2.80719,1.14939,0.23159,1.51804
0.11518,0.05100,0.00816,0.05307,0.18347,0.02934,0.19093,2.81953,1.45851,0.23325,1.51782
0.11568,0.05111,0.00819,0.05260,0.18385,0.02945,0.18924,2.83187,1.47441,0.23618,1.51758
0.11619,0.04749,0.00814,0.05214,0.17083,0.02928,0.18756,2.84421,1.38196,0.23689,1.51729
0.11669,0.05381,0.00819,0.05168,0.19358,0.02945,0.18591,2.85655,1.57959,0.24028,1.51697
0.11720,0.04403,0.00815,0.05122,0.15839,0.02933,0.18427,2.86889,1.30364,0.24138,1.51662
0.11770,0.04147,0.00799,0.05077,0.14920,0.02874,0.18265,2.88123,1.23856,0.23855,1.51623
0.11820,0.05530,0.00815,0.05032,0.19894,0.02932,0.18104,2.89357,1.66564,0.24545,1.51581
0.11871,0.06423,0.00817,0.04988,0.23108,0.02941,0.17945,2.90591,1.95129,0.24831,1.51535
0.11921,0.05267,0.00806,0.04945,0.18947,0.02899,0.17788,2.91825,1.61359,0.24687,1.51487
0.11972,0.03929,0.00803,0.04901,0.14135,0.02889,0.17633,2.93059,1.21396,0.24810,1.51435
0.12022,0.04189,0.00796,0.04859,0.15069,0.02863,0.17479,2.94293,1.30510,0.24797,1.51379
0.12072,0.05702,0.00806,0.04816,0.20512,0.02898,0.17326,2.95526,1.79145,0.25309,1.51321
0.12123,0.04635,0.00797,0.04774,0.16674,0.02865,0.17176,2.96760,1.46841,0.25235,1.51259
0.12173,0.04424,0.00792,0.04733,0.15916,0.02850,0.17026,2.97994,1.41337,0.25304,1.51195
0.12224,0.04441,0.00800,0.04692,0.15976,0.02877,0.16879,2.99228,1.43047,0.25763,1.51127
0.12274,0.05082,0.00796,0.04651,0.18283,0.02863,0.16732,3.00462,1.65055,0.25849,1.51056
0.12324,0.03102,0.00784,0.04611,0.11161,0.02821,0.16588,3.01696,1.01588,0.25678,1.50982
0.12375,0.04586,0.00794,0.04571,0.16499,0.02858,0.16444,3.02930,1.51408,0.26226,1.50905
0.12425,0.03314,0.00773,0.04532,0.11920,0.02781,0.16303,3.04164,1.10281,0.25731,1.50825
0.12476,0.04120,0.00792,0.04493,0.14821,0.02850,0.16162,3.05398,1.38234,0.26582,1.50743
0.12526,0.03436,0.00781,0.04454,0.12359,0.02808,0.16023,3.06632,1.16206,0.26401,1.50657
0.12577,0.03180,0.00781,0.04416,0.11441,0.02809,0.15886,3.07866,1.08438,0.26627,1.50569
0.12627,0.04231,0.00777,0.04378,0.15221,0.02795,0.15750,3.09100,1.45426,0.26702,1.50478
0.12677,0.04719,0.00781,0.04341,0.16975,0.02811,0.15615,3.10334,1.63482,0.27069,1.50385
0.12728,0.05088,0.00790,0.04304,0.18304,0.02842,0.15482,3.11568,1.77688,0.27585,1.50290
0.12778,0.04822,0.00784,0.04267,0.17346,0.02820,0.15350,3.12802,1.69718,0.27596,1.50192
0.12829,0.04069,0.00778,0.04231,0.14638,0.02797,0.15219,3.14035,1.44357,0.27586,1.50091
0.12879,0.02699,0.00761,0.04195,0.09708,0.02739,0.15090,3.15269,0.96492,0.27223,1.49989
0.12929,0.03188,0.00773,0.04159,0.11469,0.02781,0.14962,3.16503,1.14894,0.27861,1.49884
0.12980,0.03222,0.00773,0.04124,0.11591,0.02781,0.14836,3.17737,1.17019,0.28074,1.49777
0.13030,0.03212,0.00768,0.04089,0.11554,0.02763,0.14710,3.18971,1.17556,0.28113,1.49668
0.13081,0.03571,0.00766,0.04055,0.12845,0.02756,0.14586,3.20205,1.31702,0.28262,1.49557
0.13131,0.03095,0.00779,0.04021,0.11136,0.02803,0.14464,3.21439,1.15059,0.28964,1.49443
0.13181,0.04561,0.00818,0.03987,0.16406,0.02944,0.14342,3.22673,1.70820,0.30649,1.49328
0.13232,0.03268,0.00811,0.03953,0.11757,0.02918,0.14222,3.23907,1.23354,0.30610,1.49212
0.13282,0.04100,0.00832,0.03920,0.14749,0.02993,0.14103,3.25141,1.55924,0.31639,1.49093
0.13333,0.05115,0.00846,0.03888,0.18402,0.03043,0.13985,3.26375,1.96019,0.32417,1.48972
0.13383,0.02239,0.00835,0.03855,0.08054,0.03004,0.13869,3.27609,0.86441,0.32238,1.48850
0.13433,0.04525,0.00873,0.03823,0.16280,0.03139,0.13753,3.28843,1.76050,0.33943,1.48726
0.13484,0.04774,0.00866,0.03791,0.17175,0.03116,0.13639,3.30077,1.87119,0.33948,1.48600
0.13534,0.03624,0.00868,0.03760,0.13038,0.03124,0.13526,3.31310,1.43110,0.34291,1.48473
0.13585,0.03208,0.00885,0.03729,0.11541,0.03182,0.13414,3.32544,1.27624,0.35189,1.48344
0.13635,0.03811,0.00880,0.03698,0.13710,0.03165,0.13304,3.33778,1.52741,0.35260,1.48214
0.13685,0.03269,0.00891,0.03668,0.11762,0.03204,0.13194,3.35012,1.32007,0.35961,1.48082
