#File Plotted Below: avg_em_0122.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2333783596
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.23566 +- 0.00386
#BestFit for I(0)/I0 = 1.00000 +- 0.01638
#BestFit for Rg = 25.45281 +- 0.44051
#BestFit for nu = 0.49438 +- 0.02831
#BestFit reduced chisquared = 1.08204
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.02495,0.18902,0.01851,0.20555,0.80210,0.07852,0.87224,0.63508,0.32351,0.03167,0.35180
0.02546,0.19056,0.01849,0.20445,0.80862,0.07846,0.86755,0.64791,0.33945,0.03294,0.36419
0.02596,0.16958,0.01806,0.20333,0.71958,0.07663,0.86280,0.66074,0.31416,0.03346,0.37668
0.02646,0.20580,0.01845,0.20220,0.87329,0.07828,0.85801,0.67357,0.39621,0.03552,0.38928
0.02697,0.18587,0.01809,0.20106,0.78872,0.07676,0.85317,0.68640,0.37161,0.03616,0.40197
0.02747,0.17621,0.01794,0.19991,0.74774,0.07611,0.84828,0.69923,0.36559,0.03721,0.41475
0.02798,0.18263,0.01803,0.19874,0.77495,0.07649,0.84334,0.71206,0.39293,0.03878,0.42760
0.02848,0.20739,0.01759,0.19757,0.88001,0.07463,0.83836,0.72489,0.46242,0.03922,0.44053
0.02898,0.20003,0.01781,0.19639,0.84880,0.07557,0.83334,0.73772,0.46195,0.04113,0.45353
0.02949,0.18033,0.01718,0.19519,0.76520,0.07291,0.82828,0.75055,0.43106,0.04107,0.46659
0.02999,0.16029,0.01709,0.19399,0.68016,0.07252,0.82318,0.76338,0.39637,0.04226,0.47971
0.03050,0.18498,0.01735,0.19278,0.78492,0.07364,0.81804,0.77621,0.47292,0.04437,0.49287
0.03100,0.19544,0.01676,0.19156,0.82933,0.07113,0.81287,0.78904,0.51633,0.04428,0.50608
0.03150,0.19609,0.01692,0.19034,0.83209,0.07178,0.80766,0.80187,0.53503,0.04616,0.51933
0.03201,0.17823,0.01654,0.18910,0.75627,0.07018,0.80242,0.81470,0.50197,0.04658,0.53260
0.03251,0.17966,0.01655,0.18786,0.76235,0.07024,0.79716,0.82753,0.52206,0.04810,0.54590
0.03302,0.15104,0.01641,0.18661,0.64092,0.06965,0.79186,0.84036,0.45263,0.04919,0.55922
0.03352,0.18487,0.01611,0.18536,0.78445,0.06838,0.78654,0.85319,0.57103,0.04977,0.57255
0.03402,0.19152,0.01598,0.18410,0.81270,0.06783,0.78119,0.86602,0.60952,0.05087,0.58589
0.03453,0.18161,0.01524,0.18283,0.77062,0.06465,0.77583,0.87885,0.59522,0.04994,0.59924
0.03503,0.17429,0.01503,0.18156,0.73957,0.06377,0.77044,0.89168,0.58803,0.05070,0.61257
0.03554,0.17959,0.01457,0.18029,0.76207,0.06184,0.76503,0.90451,0.62348,0.05059,0.62590
0.03604,0.19427,0.01424,0.17901,0.82436,0.06041,0.75961,0.91734,0.69372,0.05083,0.63922
0.03654,0.18184,0.01417,0.17773,0.77159,0.06012,0.75416,0.93017,0.66760,0.05202,0.65252
0.03705,0.19451,0.01401,0.17644,0.82538,0.05945,0.74871,0.94300,0.73398,0.05287,0.66579
0.03755,0.18178,0.01365,0.17516,0.77136,0.05792,0.74324,0.95583,0.70473,0.05292,0.67904
0.03806,0.17638,0.01345,0.17386,0.74844,0.05706,0.73777,0.96866,0.70227,0.05354,0.69225
0.03856,0.16073,0.01312,0.17257,0.68204,0.05569,0.73229,0.98149,0.65703,0.05365,0.70543
0.03907,0.15573,0.01308,0.17128,0.66080,0.05550,0.72679,0.99432,0.65331,0.05487,0.71857
0.03957,0.15889,0.01270,0.16998,0.67423,0.05388,0.72130,1.00715,0.68391,0.05465,0.73165
0.04007,0.13419,0.01254,0.16869,0.56940,0.05323,0.71580,1.01998,0.59238,0.05538,0.74469
0.04058,0.17148,0.01259,0.16739,0.72766,0.05341,0.71030,1.03281,0.77620,0.05697,0.75768
0.04108,0.18149,0.01266,0.16609,0.77012,0.05372,0.70480,1.04564,0.84202,0.05874,0.77060
0.04159,0.16832,0.01268,0.16480,0.71422,0.05379,0.69930,1.05847,0.80019,0.06026,0.78347
0.04209,0.16457,0.01251,0.16350,0.69832,0.05307,0.69379,1.07130,0.80145,0.06091,0.79626
0.04259,0.17194,0.01264,0.16221,0.72961,0.05362,0.68829,1.08413,0.85754,0.06302,0.80898
0.04310,0.15801,0.01233,0.16091,0.67048,0.05231,0.68280,1.09696,0.80680,0.06294,0.82163
0.04360,0.14865,0.01241,0.15962,0.63078,0.05265,0.67731,1.10979,0.77689,0.06484,0.83420
0.04411,0.16561,0.01233,0.15832,0.70272,0.05234,0.67182,1.12262,0.88563,0.06596,0.84668
0.04461,0.14890,0.01203,0.15703,0.63185,0.05106,0.66634,1.13545,0.81462,0.06583,0.85907
0.04511,0.17685,0.01238,0.15574,0.75045,0.05253,0.66086,1.14828,0.98951,0.06926,0.87138
0.04562,0.14292,0.01201,0.15445,0.60646,0.05094,0.65539,1.16111,0.81762,0.06868,0.88359
0.04612,0.14267,0.01197,0.15317,0.60538,0.05077,0.64994,1.17394,0.83430,0.06997,0.89570
0.04663,0.16930,0.01203,0.15188,0.71841,0.05104,0.64449,1.18677,1.01182,0.07189,0.90772
0.04713,0.14967,0.01176,0.15060,0.63510,0.04991,0.63905,1.19960,0.91394,0.07182,0.91963
0.04763,0.15427,0.01184,0.14932,0.65461,0.05026,0.63363,1.21243,0.96227,0.07388,0.93143
0.04814,0.15886,0.01165,0.14805,0.67409,0.04943,0.62822,1.22526,1.01198,0.07420,0.94312
0.04864,0.13581,0.01149,0.14678,0.57628,0.04877,0.62282,1.23809,0.88336,0.07477,0.95470
0.04915,0.16115,0.01149,0.14551,0.68383,0.04874,0.61744,1.25092,1.07007,0.07627,0.96617
0.04965,0.13820,0.01124,0.14424,0.58645,0.04769,0.61207,1.26375,0.93660,0.07616,0.97752
0.05015,0.15497,0.01130,0.14298,0.65761,0.04796,0.60673,1.27658,1.07168,0.07815,0.98876
0.05066,0.14441,0.01108,0.14173,0.61276,0.04702,0.60140,1.28941,1.01877,0.07818,0.99987
0.05116,0.15845,0.01111,0.14048,0.67235,0.04713,0.59609,1.30224,1.14020,0.07993,1.01086
0.05167,0.15712,0.01091,0.13923,0.66671,0.04628,0.59080,1.31507,1.15301,0.08004,1.02173
0.05217,0.12674,0.01075,0.13799,0.53779,0.04564,0.58553,1.32790,0.94829,0.08047,1.03247
0.05268,0.12659,0.01066,0.13675,0.53718,0.04523,0.58028,1.34073,0.96562,0.08130,1.04309
0.05318,0.13658,0.01051,0.13552,0.57954,0.04461,0.57506,1.35356,1.06179,0.08174,1.05358
0.05368,0.13820,0.01056,0.13430,0.58641,0.04479,0.56986,1.36639,1.09485,0.08363,1.06394
0.05419,0.13202,0.01034,0.13308,0.56020,0.04389,0.56469,1.37922,1.06565,0.08350,1.07418
0.05469,0.12530,0.01034,0.13186,0.53169,0.04388,0.55954,1.39205,1.03032,0.08502,1.08428
0.05520,0.14040,0.01041,0.13066,0.59579,0.04418,0.55442,1.40488,1.17590,0.08720,1.09426
0.05570,0.14627,0.01029,0.12946,0.62065,0.04366,0.54933,1.41771,1.24746,0.08776,1.10411
0.05620,0.13521,0.01019,0.12827,0.57374,0.04325,0.54427,1.43054,1.17412,0.08852,1.11383
0.05671,0.13376,0.01000,0.12708,0.56759,0.04245,0.53924,1.44337,1.18248,0.08843,1.12342
0.05721,0.13259,0.01009,0.12590,0.56261,0.04282,0.53425,1.45620,1.19304,0.09080,1.13288
0.05772,0.12041,0.00994,0.12473,0.51093,0.04217,0.52928,1.46903,1.10261,0.09101,1.14222
0.05822,0.12103,0.00987,0.12357,0.51356,0.04189,0.52435,1.48186,1.12773,0.09200,1.15143
0.05872,0.12406,0.00988,0.12242,0.52642,0.04190,0.51945,1.49469,1.17608,0.09362,1.16051
0.05923,0.11378,0.00968,0.12127,0.48282,0.04109,0.51459,1.50752,1.09727,0.09339,1.16947
0.05973,0.11437,0.00965,0.12013,0.48530,0.04094,0.50977,1.52035,1.12174,0.09462,1.17831
0.06024,0.13022,0.00977,0.11901,0.55257,0.04146,0.50498,1.53318,1.29890,0.09747,1.18703
0.06074,0.11255,0.00954,0.11789,0.47758,0.04050,0.50023,1.54601,1.14148,0.09679,1.19562
0.06124,0.12740,0.00965,0.11677,0.54060,0.04096,0.49551,1.55884,1.31364,0.09953,1.20409
0.06175,0.13641,0.00959,0.11567,0.57883,0.04068,0.49083,1.57167,1.42979,0.10049,1.21243
0.06225,0.11161,0.00939,0.11458,0.47362,0.03986,0.48619,1.58450,1.18909,0.10008,1.22065
0.06276,0.13347,0.00946,0.11349,0.56638,0.04014,0.48158,1.59733,1.44510,0.10241,1.22875
0.06326,0.08994,0.00921,0.11241,0.38166,0.03906,0.47701,1.61016,0.98950,0.10128,1.23671
0.06376,0.10580,0.00919,0.11135,0.44893,0.03900,0.47248,1.62299,1.18254,0.10272,1.24456
0.06427,0.09668,0.00917,0.11029,0.41023,0.03890,0.46798,1.63582,1.09774,0.10409,1.25227
0.06477,0.10619,0.00913,0.10923,0.45061,0.03876,0.46352,1.64865,1.22479,0.10535,1.25987
0.06528,0.10264,0.00907,0.10819,0.43552,0.03847,0.45909,1.66148,1.20227,0.10619,1.26733
0.06578,0.11055,0.00912,0.10716,0.46908,0.03872,0.45470,1.67431,1.31499,0.10854,1.27468
0.06629,0.11077,0.00904,0.10613,0.47003,0.03836,0.45035,1.68714,1.33792,0.10919,1.28189
0.06679,0.09713,0.00895,0.10511,0.41216,0.03797,0.44603,1.69997,1.19110,0.10974,1.28899
0.06729,0.10966,0.00903,0.10410,0.46534,0.03832,0.44175,1.71280,1.36515,0.11240,1.29596
0.06780,0.11661,0.00896,0.10310,0.49482,0.03801,0.43750,1.72563,1.47349,0.11320,1.30280
0.06830,0.10503,0.00889,0.10211,0.44569,0.03772,0.43330,1.73846,1.34700,0.11400,1.30953
0.06881,0.08965,0.00880,0.10113,0.38041,0.03735,0.42912,1.75129,1.16674,0.11455,1.31613
0.06931,0.10757,0.00885,0.10015,0.45648,0.03756,0.42498,1.76412,1.42061,0.11690,1.32261
0.06981,0.10776,0.00878,0.09919,0.45727,0.03724,0.42088,1.77695,1.44385,0.11760,1.32896
0.07032,0.09785,0.00867,0.09823,0.41520,0.03680,0.41682,1.78978,1.33000,0.11787,1.33520
0.07082,0.08535,0.00862,0.09728,0.36215,0.03658,0.41279,1.80261,1.17678,0.11887,1.34132
0.07133,0.09567,0.00863,0.09634,0.40596,0.03662,0.40880,1.81544,1.33796,0.12069,1.34732
0.07183,0.09441,0.00864,0.09541,0.40060,0.03668,0.40484,1.82827,1.33905,0.12261,1.35320
0.07233,0.08009,0.00852,0.09448,0.33986,0.03616,0.40092,1.84110,1.15199,0.12256,1.35897
0.07284,0.09140,0.00853,0.09357,0.38786,0.03619,0.39703,1.85393,1.33309,0.12439,1.36462
0.07334,0.10082,0.00861,0.09266,0.42781,0.03652,0.39318,1.86676,1.49085,0.12728,1.37016
0.07385,0.08278,0.00870,0.09176,0.35128,0.03691,0.38937,1.87959,1.24102,0.13041,1.37559
0.07435,0.08818,0.00892,0.09087,0.37419,0.03783,0.38559,1.89242,1.34006,0.13549,1.38090
0.07485,0.08239,0.00888,0.08999,0.34960,0.03770,0.38185,1.90525,1.26905,0.13683,1.38610
0.07536,0.10144,0.00900,0.08911,0.43044,0.03818,0.37814,1.91808,1.58360,0.14045,1.39120
0.07586,0.09045,0.00904,0.08825,0.38381,0.03837,0.37447,1.93091,1.43100,0.14307,1.39619
0.07637,0.09200,0.00899,0.08739,0.39039,0.03813,0.37084,1.94374,1.47494,0.14406,1.40108
0.07687,0.09239,0.00910,0.08654,0.39203,0.03862,0.36724,1.95657,1.50074,0.14784,1.40586
0.07737,0.08991,0.00916,0.08571,0.38154,0.03885,0.36368,1.96940,1.47980,0.15069,1.41054
0.07788,0.08932,0.00912,0.08487,0.37902,0.03870,0.36015,1.98223,1.48924,0.15207,1.41512
0.07838,0.10217,0.00919,0.08405,0.43355,0.03901,0.35666,1.99506,1.72564,0.15528,1.41960
0.07889,0.06355,0.00903,0.08324,0.26965,0.03833,0.35320,2.00789,1.08713,0.15454,1.42398
0.07939,0.08634,0.00918,0.08243,0.36635,0.03897,0.34978,2.02072,1.49592,0.15913,1.42827
0.07989,0.08186,0.00921,0.08163,0.34737,0.03907,0.34640,2.03355,1.43650,0.16157,1.43247
0.08040,0.06774,0.00903,0.08084,0.28746,0.03834,0.34305,2.04638,1.20380,0.16055,1.43658
0.08090,0.09079,0.00931,0.08006,0.38526,0.03953,0.33973,2.05921,1.63363,0.16760,1.44059
0.08141,0.07590,0.00915,0.07929,0.32208,0.03882,0.33645,2.07204,1.38279,0.16665,1.44451
0.08191,0.05937,0.00909,0.07852,0.25193,0.03856,0.33321,2.08487,1.09507,0.16760,1.44835
0.08242,0.08524,0.00928,0.07777,0.36168,0.03940,0.32999,2.09770,1.59153,0.17336,1.45209
0.08292,0.06687,0.00915,0.07702,0.28375,0.03883,0.32682,2.11053,1.26394,0.17298,1.45575
0.08342,0.06288,0.00920,0.07628,0.26682,0.03902,0.32367,2.12336,1.20302,0.17592,1.45932
0.08393,0.06221,0.00917,0.07554,0.26398,0.03893,0.32056,2.13619,1.20464,0.17766,1.46281
0.08443,0.05899,0.00907,0.07482,0.25033,0.03850,0.31748,2.14902,1.15607,0.17780,1.46621
0.08494,0.06145,0.00915,0.07410,0.26076,0.03882,0.31443,2.16185,1.21867,0.18144,1.46953
0.08544,0.07795,0.00919,0.07339,0.33079,0.03899,0.31142,2.17468,1.56438,0.18438,1.47277
0.08594,0.08108,0.00922,0.07269,0.34406,0.03911,0.30843,2.18751,1.64640,0.18716,1.47592
0.08645,0.07259,0.00915,0.07199,0.30804,0.03884,0.30548,2.20034,1.49137,0.18806,1.47900
0.08695,0.08383,0.00917,0.07130,0.35573,0.03890,0.30256,2.21317,1.74240,0.19054,1.48200
0.08746,0.07360,0.00914,0.07062,0.31229,0.03878,0.29968,2.22600,1.54742,0.19214,1.48492
0.08796,0.09319,0.00924,0.06995,0.39546,0.03922,0.29682,2.23883,1.98218,0.19661,1.48776
0.08846,0.06737,0.00908,0.06928,0.28589,0.03851,0.29399,2.25166,1.44947,0.19524,1.49053
0.08897,0.07632,0.00905,0.06862,0.32386,0.03838,0.29119,2.26449,1.66075,0.19683,1.49322
0.08947,0.06259,0.00901,0.06797,0.26558,0.03825,0.28843,2.27732,1.37737,0.19836,1.49584
0.08998,0.06781,0.00903,0.06733,0.28775,0.03833,0.28569,2.29015,1.50921,0.20104,1.49839
0.09048,0.05786,0.00897,0.06669,0.24551,0.03805,0.28298,2.30298,1.30211,0.20180,1.50086
0.09098,0.07203,0.00900,0.06606,0.30565,0.03819,0.28030,2.31581,1.63920,0.20479,1.50327
0.09149,0.05577,0.00886,0.06543,0.23667,0.03758,0.27765,2.32864,1.28334,0.20378,1.50560
0.09199,0.07209,0.00898,0.06482,0.30589,0.03812,0.27503,2.34147,1.67706,0.20900,1.50787
0.09250,0.05777,0.00888,0.06420,0.24515,0.03767,0.27244,2.35430,1.35878,0.20880,1.51007
0.09300,0.07026,0.00898,0.06360,0.29812,0.03812,0.26988,2.36713,1.67045,0.21359,1.51220
0.09350,0.06405,0.00891,0.06300,0.27180,0.03783,0.26734,2.37996,1.53955,0.21426,1.51427
0.09401,0.05613,0.00877,0.06241,0.23820,0.03721,0.26483,2.39279,1.36379,0.21306,1.51628
0.09451,0.07186,0.00893,0.06183,0.30492,0.03788,0.26235,2.40562,1.76459,0.21921,1.51822
0.09502,0.08671,0.00899,0.06125,0.36794,0.03814,0.25989,2.41845,2.15206,0.22305,1.52009
0.09552,0.06149,0.00876,0.06068,0.26092,0.03716,0.25747,2.43128,1.54232,0.21966,1.52191
0.09603,0.07063,0.00887,0.06011,0.29971,0.03763,0.25506,2.44411,1.79038,0.22481,1.52367
0.09653,0.06176,0.00877,0.05955,0.26205,0.03723,0.25269,2.45694,1.58188,0.22473,1.52536
0.09703,0.05576,0.00873,0.05900,0.23660,0.03706,0.25034,2.46977,1.44323,0.22609,1.52700
0.09754,0.04270,0.00865,0.05845,0.18120,0.03671,0.24801,2.48260,1.11682,0.22628,1.52858
0.09804,0.06679,0.00872,0.05791,0.28341,0.03699,0.24571,2.49543,1.76483,0.23034,1.53011
0.09855,0.05863,0.00874,0.05737,0.24877,0.03711,0.24344,2.50826,1.56510,0.23346,1.53157
0.09905,0.04987,0.00859,0.05684,0.21162,0.03643,0.24119,2.52109,1.34505,0.23156,1.53298
0.09955,0.05519,0.00871,0.05632,0.23421,0.03698,0.23897,2.53392,1.50378,0.23743,1.53434
0.10006,0.05490,0.00859,0.05580,0.23296,0.03645,0.23677,2.54675,1.51098,0.23642,1.53564
0.10056,0.05098,0.00859,0.05528,0.21633,0.03645,0.23459,2.55958,1.41731,0.23880,1.53690
0.10107,0.04197,0.00859,0.05478,0.17811,0.03643,0.23244,2.57241,1.17861,0.24107,1.53810
0.10157,0.06213,0.00862,0.05427,0.26363,0.03656,0.23031,2.58524,1.76197,0.24434,1.53925
0.10207,0.06533,0.00863,0.05378,0.27720,0.03660,0.22820,2.59807,1.87110,0.24704,1.54035
0.10258,0.05414,0.00853,0.05329,0.22973,0.03618,0.22612,2.61090,1.56603,0.24661,1.54140
0.10308,0.05327,0.00855,0.05280,0.22605,0.03626,0.22406,2.62373,1.55610,0.24963,1.54241
0.10359,0.05808,0.00858,0.05232,0.24646,0.03642,0.22202,2.63656,1.71323,0.25316,1.54337
0.10409,0.04989,0.00844,0.05185,0.21169,0.03583,0.22001,2.64939,1.48591,0.25150,1.54428
0.10459,0.02967,0.00833,0.05138,0.12588,0.03537,0.21801,2.66222,0.89216,0.25065,1.54515
0.10510,0.06597,0.00854,0.05091,0.27993,0.03624,0.21604,2.67505,2.00315,0.25931,1.54598
0.10560,0.06384,0.00851,0.05045,0.27090,0.03610,0.21409,2.68788,1.95719,0.26079,1.54676
0.10611,0.04442,0.00845,0.05000,0.18848,0.03587,0.21217,2.70071,1.37476,0.26161,1.54750
0.10661,0.04081,0.00829,0.04955,0.17318,0.03520,0.21026,2.71354,1.27519,0.25916,1.54820
0.10711,0.04450,0.00837,0.04911,0.18882,0.03550,0.20837,2.72637,1.40351,0.26385,1.54886
0.10762,0.04507,0.00837,0.04867,0.19124,0.03553,0.20651,2.73920,1.43489,0.26662,1.54948
0.10812,0.05026,0.00832,0.04823,0.21327,0.03532,0.20466,2.75203,1.61523,0.26748,1.55006
0.10863,0.05450,0.00842,0.04780,0.23125,0.03571,0.20284,2.76486,1.76775,0.27301,1.55060
0.10913,0.05197,0.00827,0.04738,0.22054,0.03508,0.20104,2.77769,1.70158,0.27065,1.55111
0.10963,0.03360,0.00823,0.04696,0.14257,0.03492,0.19925,2.79052,1.11017,0.27189,1.55158
0.11014,0.04852,0.00829,0.04654,0.20588,0.03516,0.19749,2.80335,1.61798,0.27633,1.55201
0.11064,0.03552,0.00823,0.04613,0.15071,0.03494,0.19574,2.81618,1.19525,0.27710,1.55241
0.11115,0.04637,0.00827,0.04572,0.19677,0.03509,0.19402,2.82901,1.57481,0.28083,1.55277
0.11165,0.05499,0.00826,0.04532,0.23336,0.03506,0.19231,2.84184,1.88460,0.28313,1.55310
0.11216,0.05306,0.00831,0.04492,0.22516,0.03526,0.19062,2.85467,1.83482,0.28730,1.55339
0.11266,0.03693,0.00814,0.04453,0.15669,0.03455,0.18895,2.86750,1.28837,0.28411,1.55366
0.11316,0.04065,0.00815,0.04414,0.17249,0.03458,0.18730,2.88033,1.43105,0.28692,1.55388
0.11367,0.03048,0.00809,0.04375,0.12935,0.03434,0.18566,2.89316,1.08273,0.28746,1.55408
0.11417,0.05080,0.00815,0.04337,0.21558,0.03459,0.18405,2.90599,1.82051,0.29210,1.55424
0.11468,0.03086,0.00808,0.04300,0.13096,0.03428,0.18245,2.91882,1.11574,0.29205,1.55437
0.11518,0.03734,0.00802,0.04262,0.15846,0.03401,0.18087,2.93165,1.36191,0.29231,1.55447
0.11568,0.03529,0.00802,0.04225,0.14975,0.03401,0.17930,2.94448,1.29834,0.29489,1.55454
0.11619,0.03626,0.00800,0.04189,0.15386,0.03393,0.17775,2.95731,1.34564,0.29673,1.55458
0.11669,0.04735,0.00810,0.04153,0.20094,0.03439,0.17622,2.97014,1.77266,0.30334,1.55458
0.11720,0.04316,0.00810,0.04117,0.18312,0.03435,0.17471,2.98297,1.62946,0.30567,1.55456
0.11770,0.03739,0.00789,0.04082,0.15867,0.03349,0.17321,2.99580,1.42406,0.30054,1.55451
0.11820,0.03423,0.00798,0.04047,0.14527,0.03385,0.17172,3.00863,1.31494,0.30640,1.55442
0.11871,0.03552,0.00795,0.04012,0.15073,0.03374,0.17026,3.02146,1.37605,0.30803,1.55430
0.11921,0.04443,0.00796,0.03978,0.18852,0.03378,0.16880,3.03429,1.73564,0.31102,1.55416
0.11972,0.04752,0.00804,0.03944,0.20163,0.03413,0.16737,3.04712,1.87209,0.31693,1.55399
0.12022,0.03954,0.00789,0.03911,0.16778,0.03346,0.16594,3.05995,1.57099,0.31334,1.55379
0.12072,0.04209,0.00796,0.03878,0.17861,0.03376,0.16454,3.07278,1.68645,0.31876,1.55356
0.12123,0.05159,0.00796,0.03845,0.21891,0.03379,0.16315,3.08561,2.08428,0.32173,1.55331
0.12173,0.02469,0.00774,0.03812,0.10479,0.03284,0.16177,3.09844,1.00600,0.31532,1.55303
0.12224,0.03807,0.00792,0.03780,0.16155,0.03359,0.16041,3.11127,1.56379,0.32513,1.55273
0.12274,0.04410,0.00785,0.03748,0.18715,0.03331,0.15906,3.12410,1.82659,0.32509,1.55240
0.12324,0.04652,0.00790,0.03717,0.19742,0.03354,0.15772,3.13693,1.94269,0.33002,1.55205
0.12375,0.03369,0.00779,0.03686,0.14295,0.03306,0.15640,3.14976,1.41820,0.32803,1.55167
0.12425,0.04022,0.00772,0.03655,0.17066,0.03277,0.15510,3.16259,1.70691,0.32773,1.55128
0.12476,0.04577,0.00789,0.03625,0.19422,0.03350,0.15381,3.17542,1.95840,0.33776,1.55086
0.12526,0.04026,0.00780,0.03594,0.17085,0.03310,0.15253,3.18825,1.73669,0.33642,1.55042
0.12577,0.02294,0.00770,0.03565,0.09732,0.03267,0.15126,3.20108,0.99724,0.33472,1.54997
0.12627,0.03047,0.00768,0.03535,0.12931,0.03259,0.15001,3.21391,1.33565,0.33667,1.54949
0.12677,0.02990,0.00768,0.03506,0.12688,0.03258,0.14877,3.22674,1.32106,0.33918,1.54899
0.12728,0.03643,0.00780,0.03477,0.15459,0.03308,0.14755,3.23957,1.62241,0.34720,1.54847
0.12778,0.01494,0.00760,0.03449,0.06339,0.03223,0.14633,3.25240,0.67056,0.34095,1.54794
0.12829,0.03900,0.00773,0.03420,0.16548,0.03280,0.14513,3.26523,1.76433,0.34969,1.54739
0.12879,0.03808,0.00762,0.03392,0.16158,0.03234,0.14395,3.27806,1.73625,0.34749,1.54682
0.12929,0.03865,0.00771,0.03365,0.16402,0.03274,0.14277,3.29089,1.77636,0.35453,1.54623
0.12980,0.03010,0.00765,0.03337,0.12771,0.03246,0.14161,3.30372,1.39387,0.35425,1.54563
0.13030,0.04660,0.00772,0.03310,0.19775,0.03276,0.14046,3.31655,2.17510,0.36030,1.54501
0.13081,0.03674,0.00761,0.03283,0.15588,0.03230,0.13932,3.32938,1.72793,0.35808,1.54437
0.13131,0.02827,0.00773,0.03257,0.11996,0.03280,0.13820,3.34221,1.33999,0.36642,1.54372
0.13181,0.02499,0.00801,0.03231,0.10605,0.03400,0.13708,3.35504,1.19368,0.38270,1.54305
0.13232,0.03660,0.00806,0.03205,0.15533,0.03422,0.13598,3.36787,1.76179,0.38815,1.54237
0.13282,0.01623,0.00812,0.03179,0.06885,0.03447,0.13489,3.38070,0.78691,0.39399,1.54167
0.13333,0.02452,0.00827,0.03153,0.10405,0.03508,0.13381,3.39353,1.19827,0.40397,1.54096
0.13383,0.02932,0.00833,0.03128,0.12440,0.03535,0.13274,3.40636,1.44343,0.41019,1.54023
0.13433,0.01814,0.00848,0.03103,0.07696,0.03599,0.13168,3.41919,0.89971,0.42071,1.53949
0.13484,0.01925,0.00844,0.03079,0.08170,0.03581,0.13064,3.43202,0.96233,0.42183,1.53873
0.13534,0.01625,0.00855,0.03054,0.06894,0.03629,0.12960,3.44485,0.81811,0.43062,1.53796
0.13585,0.02780,0.00873,0.03030,0.11796,0.03705,0.12857,3.45768,1.41026,0.44290,1.53717
0.13635,0.03845,0.00879,0.03006,0.16317,0.03731,0.12756,3.47051,1.96533,0.44938,1.53637
0.13685,0.02656,0.00879,0.02982,0.11271,0.03729,0.12655,3.48334,1.36753,0.45242,1.53556
