#File Plotted Below: avg_em_0115.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2574511411
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.25943 +- 0.00384
#BestFit for I(0)/I0 = 1.00000 +- 0.01481
#BestFit for Rg = 26.12069 +- 0.37248
#BestFit for nu = 0.53245 +- 0.03004
#BestFit reduced chisquared = 1.05267
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.02193,0.23810,0.02016,0.23219,0.91778,0.07771,0.89501,0.57275,0.30107,0.02549,0.29360
0.02243,0.25067,0.01961,0.23103,0.96622,0.07559,0.89051,0.58591,0.33170,0.02595,0.30571
0.02294,0.22057,0.01918,0.22984,0.85019,0.07393,0.88594,0.59908,0.30513,0.02653,0.31796
0.02344,0.22824,0.01854,0.22864,0.87977,0.07146,0.88131,0.61225,0.32978,0.02679,0.33036
0.02394,0.20975,0.01855,0.22742,0.80848,0.07149,0.87662,0.62541,0.31623,0.02796,0.34288
0.02445,0.23903,0.01892,0.22619,0.92137,0.07291,0.87187,0.63858,0.37572,0.02973,0.35554
0.02495,0.19749,0.01835,0.22494,0.76124,0.07071,0.86706,0.65175,0.32336,0.03004,0.36831
0.02546,0.20843,0.01850,0.22368,0.80342,0.07130,0.86219,0.66491,0.35520,0.03152,0.38119
0.02596,0.18856,0.01803,0.22241,0.72680,0.06949,0.85728,0.67808,0.33418,0.03195,0.39417
0.02646,0.21355,0.01836,0.22112,0.82314,0.07077,0.85231,0.69125,0.39332,0.03381,0.40725
0.02697,0.19551,0.01796,0.21981,0.75359,0.06923,0.84729,0.70441,0.37393,0.03435,0.42042
0.02747,0.23173,0.01820,0.21850,0.89320,0.07016,0.84222,0.71758,0.45993,0.03613,0.43368
0.02798,0.20444,0.01807,0.21717,0.78801,0.06965,0.83711,0.73075,0.42079,0.03719,0.44701
0.02848,0.23298,0.01763,0.21584,0.89804,0.06797,0.83195,0.74391,0.49698,0.03761,0.46041
0.02898,0.22453,0.01788,0.21449,0.86546,0.06892,0.82675,0.75708,0.49606,0.03950,0.47387
0.02949,0.20700,0.01739,0.21313,0.79788,0.06702,0.82151,0.77025,0.47337,0.03976,0.48739
0.02999,0.22565,0.01748,0.21176,0.86980,0.06740,0.81623,0.78341,0.53383,0.04136,0.50095
0.03050,0.20713,0.01747,0.21038,0.79838,0.06735,0.81092,0.79658,0.50661,0.04274,0.51456
0.03100,0.19258,0.01675,0.20899,0.74230,0.06455,0.80557,0.80975,0.48672,0.04232,0.52820
0.03150,0.19655,0.01695,0.20759,0.75762,0.06535,0.80018,0.82291,0.51305,0.04426,0.54187
0.03201,0.19582,0.01660,0.20619,0.75479,0.06399,0.79477,0.83608,0.52762,0.04473,0.55557
0.03251,0.20011,0.01670,0.20478,0.77135,0.06436,0.78933,0.84925,0.55632,0.04641,0.56928
0.03302,0.18075,0.01660,0.20336,0.69671,0.06399,0.78386,0.86241,0.51819,0.04760,0.58300
0.03352,0.20837,0.01623,0.20193,0.80317,0.06257,0.77836,0.87558,0.61575,0.04797,0.59672
0.03402,0.16927,0.01587,0.20050,0.65248,0.06118,0.77284,0.88875,0.51537,0.04832,0.61045
0.03453,0.21659,0.01552,0.19906,0.83486,0.05984,0.76730,0.90191,0.67912,0.04867,0.62416
0.03503,0.20234,0.01520,0.19762,0.77993,0.05857,0.76174,0.91508,0.65310,0.04905,0.63786
0.03554,0.21478,0.01485,0.19617,0.82787,0.05722,0.75616,0.92825,0.71332,0.04931,0.65154
0.03604,0.18563,0.01419,0.19472,0.71552,0.05468,0.75057,0.94141,0.63414,0.04846,0.66520
0.03654,0.18402,0.01423,0.19327,0.70931,0.05486,0.74497,0.95458,0.64634,0.04999,0.67883
0.03705,0.19212,0.01404,0.19181,0.74055,0.05411,0.73935,0.96775,0.69355,0.05067,0.69242
0.03755,0.19708,0.01379,0.19035,0.75965,0.05314,0.73372,0.98091,0.73093,0.05113,0.70598
0.03806,0.18234,0.01348,0.18889,0.70283,0.05195,0.72808,0.99408,0.69453,0.05133,0.71949
0.03856,0.18987,0.01328,0.18742,0.73185,0.05117,0.72244,1.00725,0.74249,0.05192,0.73295
0.03907,0.19570,0.01336,0.18596,0.75434,0.05149,0.71679,1.02041,0.78545,0.05362,0.74635
0.03957,0.19871,0.01293,0.18449,0.76594,0.04985,0.71114,1.03358,0.81824,0.05325,0.75970
0.04007,0.19334,0.01284,0.18303,0.74525,0.04947,0.70548,1.04675,0.81655,0.05421,0.77298
0.04058,0.17930,0.01261,0.18156,0.69114,0.04860,0.69983,1.05991,0.77643,0.05460,0.78620
0.04108,0.19912,0.01281,0.18009,0.76751,0.04937,0.69417,1.07308,0.88379,0.05685,0.79934
0.04159,0.18948,0.01276,0.17862,0.73036,0.04919,0.68852,1.08625,0.86178,0.05804,0.81241
0.04209,0.18300,0.01257,0.17716,0.70537,0.04847,0.68287,1.09941,0.85259,0.05858,0.82539
0.04259,0.14720,0.01246,0.17569,0.56738,0.04803,0.67722,1.11258,0.70232,0.05945,0.83828
0.04310,0.17411,0.01244,0.17423,0.67113,0.04795,0.67158,1.12575,0.85052,0.06077,0.85109
0.04360,0.18260,0.01259,0.17277,0.70385,0.04855,0.66594,1.13891,0.91298,0.06297,0.86380
0.04411,0.16318,0.01232,0.17131,0.62899,0.04749,0.66031,1.15208,0.83485,0.06303,0.87642
0.04461,0.15076,0.01201,0.16985,0.58112,0.04631,0.65468,1.16525,0.78904,0.06287,0.88893
0.04511,0.16325,0.01226,0.16839,0.62925,0.04726,0.64907,1.17841,0.87381,0.06563,0.90134
0.04562,0.16117,0.01207,0.16694,0.62123,0.04652,0.64347,1.19158,0.88206,0.06605,0.91363
0.04612,0.15572,0.01205,0.16549,0.60025,0.04646,0.63788,1.20475,0.87121,0.06743,0.92582
0.04663,0.18553,0.01213,0.16404,0.71512,0.04676,0.63230,1.21791,1.06075,0.06935,0.93789
0.04713,0.15795,0.01176,0.16260,0.60883,0.04533,0.62673,1.23108,0.92271,0.06871,0.94985
0.04763,0.16382,0.01190,0.16116,0.63144,0.04587,0.62118,1.24425,0.97757,0.07102,0.96168
0.04814,0.14872,0.01153,0.15972,0.57323,0.04444,0.61565,1.25741,0.90633,0.07026,0.97340
0.04864,0.16484,0.01164,0.15829,0.63538,0.04487,0.61014,1.27058,1.02574,0.07243,0.98499
0.04915,0.16060,0.01139,0.15686,0.61905,0.04392,0.60464,1.28375,1.02020,0.07238,0.99645
0.04965,0.15353,0.01131,0.15544,0.59181,0.04359,0.59916,1.29691,0.99541,0.07332,1.00778
0.05015,0.16234,0.01136,0.15403,0.62575,0.04378,0.59371,1.31008,1.07399,0.07514,1.01898
0.05066,0.15331,0.01112,0.15262,0.59094,0.04285,0.58827,1.32325,1.03473,0.07502,1.03005
0.05116,0.15051,0.01106,0.15121,0.58014,0.04263,0.58286,1.33641,1.03613,0.07613,1.04099
0.05167,0.15687,0.01090,0.14982,0.60466,0.04202,0.57748,1.34958,1.10131,0.07653,1.05179
0.05217,0.13673,0.01083,0.14843,0.52704,0.04174,0.57211,1.36275,0.97876,0.07751,1.06246
0.05268,0.14147,0.01074,0.14704,0.54529,0.04141,0.56678,1.37591,1.03231,0.07839,1.07299
0.05318,0.15059,0.01062,0.14567,0.58047,0.04092,0.56148,1.38908,1.12005,0.07897,1.08339
0.05368,0.14080,0.01055,0.14430,0.54274,0.04068,0.55620,1.40225,1.06718,0.08000,1.09365
0.05419,0.13889,0.01041,0.14294,0.53537,0.04011,0.55095,1.41541,1.07255,0.08036,1.10378
0.05469,0.12571,0.01036,0.14158,0.48457,0.03991,0.54574,1.42858,0.98893,0.08146,1.11377
0.05520,0.14741,0.01041,0.14024,0.56822,0.04012,0.54056,1.44175,1.18111,0.08339,1.12362
0.05570,0.13963,0.01024,0.13890,0.53822,0.03948,0.53541,1.45491,1.13928,0.08358,1.13334
0.05620,0.13988,0.01026,0.13758,0.53919,0.03956,0.53030,1.46808,1.16209,0.08526,1.14293
0.05671,0.14879,0.01010,0.13626,0.57353,0.03893,0.52522,1.48125,1.25838,0.08542,1.15238
0.05721,0.14134,0.01018,0.13495,0.54480,0.03922,0.52018,1.49441,1.21668,0.08759,1.16170
0.05772,0.13627,0.01004,0.13365,0.52525,0.03869,0.51518,1.50758,1.19378,0.08793,1.17090
0.05822,0.12085,0.00988,0.13237,0.46581,0.03809,0.51022,1.52075,1.07726,0.08808,1.17997
0.05872,0.13619,0.00996,0.13109,0.52496,0.03839,0.50530,1.53391,1.23516,0.09032,1.18890
0.05923,0.12563,0.00975,0.12982,0.48426,0.03759,0.50041,1.54708,1.15906,0.08998,1.19771
0.05973,0.12751,0.00971,0.12857,0.49148,0.03744,0.49557,1.56025,1.19645,0.09115,1.20639
0.06024,0.12610,0.00977,0.12732,0.48608,0.03764,0.49076,1.57341,1.20335,0.09319,1.21495
0.06074,0.12495,0.00958,0.12608,0.48161,0.03694,0.48600,1.58658,1.21233,0.09299,1.22337
0.06124,0.13657,0.00968,0.12486,0.52642,0.03733,0.48127,1.59975,1.34719,0.09554,1.23166
0.06175,0.11873,0.00955,0.12364,0.45764,0.03680,0.47658,1.61291,1.19055,0.09574,1.23982
0.06225,0.12482,0.00946,0.12243,0.48114,0.03648,0.47193,1.62608,1.27219,0.09646,1.24785
0.06276,0.11499,0.00936,0.12124,0.44322,0.03606,0.46732,1.63925,1.19100,0.09691,1.25576
0.06326,0.11863,0.00937,0.12005,0.45727,0.03612,0.46275,1.65241,1.24856,0.09862,1.26353
0.06376,0.11062,0.00920,0.11888,0.42639,0.03547,0.45822,1.66558,1.18286,0.09841,1.27117
0.06427,0.11668,0.00934,0.11771,0.44974,0.03598,0.45373,1.67874,1.26744,0.10141,1.27869
0.06477,0.10374,0.00912,0.11656,0.39989,0.03517,0.44928,1.69191,1.14471,0.10067,1.28608
0.06528,0.10184,0.00905,0.11541,0.39255,0.03487,0.44486,1.70508,1.14125,0.10137,1.29334
0.06578,0.11137,0.00914,0.11428,0.42927,0.03522,0.44049,1.71824,1.26735,0.10398,1.30047
0.06629,0.13171,0.00918,0.11315,0.50770,0.03539,0.43615,1.73141,1.52196,0.10609,1.30748
0.06679,0.12370,0.00907,0.11204,0.47680,0.03495,0.43185,1.74458,1.45115,0.10638,1.31437
0.06729,0.10778,0.00901,0.11093,0.41544,0.03472,0.42759,1.75774,1.28356,0.10728,1.32112
0.06780,0.12527,0.00901,0.10984,0.48286,0.03474,0.42338,1.77091,1.51431,0.10895,1.32776
0.06830,0.10307,0.00888,0.10875,0.39729,0.03423,0.41920,1.78408,1.26454,0.10894,1.33427
0.06881,0.10547,0.00888,0.10768,0.40653,0.03422,0.41505,1.79724,1.31313,0.11054,1.34066
0.06931,0.10136,0.00884,0.10661,0.39071,0.03408,0.41095,1.81041,1.28058,0.11169,1.34693
0.06981,0.10388,0.00877,0.10556,0.40042,0.03381,0.40689,1.82358,1.33158,0.11242,1.35309
0.07032,0.10922,0.00877,0.10452,0.42100,0.03380,0.40287,1.83674,1.42028,0.11401,1.35912
0.07082,0.10346,0.00877,0.10348,0.39878,0.03379,0.39888,1.84991,1.36469,0.11562,1.36504
0.07133,0.11156,0.00874,0.10246,0.43000,0.03370,0.39494,1.86308,1.49255,0.11697,1.37085
0.07183,0.08653,0.00863,0.10145,0.33354,0.03327,0.39103,1.87624,1.17417,0.11712,1.37654
0.07233,0.10251,0.00864,0.10044,0.39514,0.03332,0.38716,1.88941,1.41060,0.11895,1.38212
0.07284,0.09817,0.00858,0.09945,0.37839,0.03306,0.38333,1.90258,1.36971,0.11967,1.38759
0.07334,0.09681,0.00860,0.09847,0.37316,0.03315,0.37954,1.91574,1.36954,0.12167,1.39296
0.07385,0.08823,0.00872,0.09749,0.34008,0.03363,0.37579,1.92891,1.26532,0.12512,1.39821
0.07435,0.09101,0.00895,0.09653,0.35082,0.03448,0.37208,1.94208,1.32316,0.13005,1.40337
0.07485,0.09624,0.00898,0.09558,0.37097,0.03461,0.36841,1.95524,1.41822,0.13232,1.40842
0.07536,0.10003,0.00901,0.09464,0.38559,0.03471,0.36478,1.96841,1.49402,0.13449,1.41338
0.07586,0.08704,0.00901,0.09370,0.33549,0.03472,0.36118,1.98158,1.31733,0.13633,1.41824
0.07637,0.09773,0.00901,0.09278,0.37670,0.03474,0.35763,1.99474,1.49891,0.13824,1.42300
0.07687,0.08686,0.00909,0.09187,0.33482,0.03505,0.35411,2.00791,1.34990,0.14132,1.42767
0.07737,0.08584,0.00916,0.09097,0.33086,0.03530,0.35063,2.02108,1.35149,0.14421,1.43225
0.07788,0.09110,0.00912,0.09007,0.35116,0.03515,0.34719,2.03424,1.45316,0.14544,1.43674
0.07838,0.08468,0.00914,0.08919,0.32641,0.03522,0.34379,2.04741,1.36827,0.14763,1.44115
0.07889,0.10144,0.00922,0.08832,0.39101,0.03554,0.34043,2.06058,1.66020,0.15092,1.44546
0.07939,0.10573,0.00930,0.08746,0.40753,0.03585,0.33711,2.07374,1.75253,0.15416,1.44969
0.07989,0.08717,0.00926,0.08660,0.33601,0.03568,0.33382,2.08691,1.46338,0.15538,1.45384
0.08040,0.09406,0.00924,0.08576,0.36258,0.03562,0.33057,2.10008,1.59907,0.15710,1.45791
0.08090,0.07405,0.00919,0.08493,0.28543,0.03542,0.32735,2.11324,1.27467,0.15817,1.46189
0.08141,0.09314,0.00925,0.08410,0.35902,0.03566,0.32417,2.12641,1.62337,0.16126,1.46579
0.08191,0.08446,0.00927,0.08329,0.32556,0.03572,0.32103,2.13958,1.49034,0.16350,1.46961
0.08242,0.08158,0.00931,0.08248,0.31445,0.03587,0.31792,2.15274,1.45725,0.16625,1.47335
0.08292,0.09533,0.00933,0.08168,0.36744,0.03597,0.31485,2.16591,1.72372,0.16874,1.47702
0.08342,0.06390,0.00919,0.08089,0.24633,0.03543,0.31181,2.17908,1.16964,0.16825,1.48061
0.08393,0.09214,0.00936,0.08012,0.35517,0.03609,0.30881,2.19224,1.70692,0.17343,1.48413
0.08443,0.07327,0.00913,0.07935,0.28242,0.03521,0.30584,2.20541,1.37365,0.17125,1.48757
0.08494,0.09119,0.00936,0.07858,0.35149,0.03607,0.30291,2.21858,1.73006,0.17752,1.49094
0.08544,0.06004,0.00909,0.07783,0.23141,0.03503,0.30001,2.23174,1.15258,0.17448,1.49425
0.08594,0.08328,0.00931,0.07709,0.32102,0.03589,0.29714,2.24491,1.61782,0.18086,1.49748
0.08645,0.08971,0.00926,0.07635,0.34580,0.03570,0.29431,2.25808,1.76321,0.18205,1.50064
0.08695,0.07797,0.00914,0.07563,0.30053,0.03524,0.29150,2.27124,1.55029,0.18181,1.50374
0.08746,0.06831,0.00912,0.07491,0.26329,0.03516,0.28873,2.28441,1.37399,0.18346,1.50677
0.08796,0.06886,0.00913,0.07420,0.26544,0.03521,0.28600,2.29758,1.40122,0.18587,1.50973
0.08846,0.08230,0.00918,0.07349,0.31723,0.03540,0.28329,2.31074,1.69385,0.18901,1.51263
0.08897,0.09292,0.00915,0.07280,0.35816,0.03525,0.28061,2.32391,1.93427,0.19038,1.51547
0.08947,0.06863,0.00904,0.07211,0.26455,0.03486,0.27797,2.33708,1.44496,0.19040,1.51825
0.08998,0.07116,0.00908,0.07144,0.27429,0.03498,0.27536,2.35024,1.51510,0.19323,1.52097
0.09048,0.06748,0.00903,0.07077,0.26010,0.03479,0.27277,2.36341,1.45284,0.19434,1.52363
0.09098,0.08795,0.00912,0.07010,0.33899,0.03515,0.27022,2.37658,1.91466,0.19854,1.52623
0.09149,0.06421,0.00894,0.06945,0.24750,0.03445,0.26770,2.38974,1.41343,0.19672,1.52877
0.09199,0.08286,0.00909,0.06880,0.31938,0.03503,0.26520,2.40291,1.84412,0.20228,1.53126
0.09250,0.07027,0.00898,0.06816,0.27087,0.03461,0.26273,2.41608,1.58117,0.20203,1.53369
0.09300,0.06850,0.00897,0.06753,0.26405,0.03459,0.26030,2.42924,1.55824,0.20415,1.53607
0.09350,0.06401,0.00891,0.06690,0.24671,0.03436,0.25789,2.44241,1.47173,0.20499,1.53840
0.09401,0.04930,0.00876,0.06629,0.19003,0.03375,0.25551,2.45558,1.14582,0.20353,1.54067
0.09451,0.05196,0.00884,0.06568,0.20029,0.03407,0.25315,2.46874,1.22071,0.20762,1.54290
0.09502,0.07444,0.00894,0.06507,0.28695,0.03445,0.25083,2.48191,1.76759,0.21218,1.54507
0.09552,0.06202,0.00878,0.06448,0.23906,0.03384,0.24853,2.49508,1.48827,0.21068,1.54719
0.09603,0.06113,0.00882,0.06389,0.23564,0.03399,0.24626,2.50824,1.48246,0.21384,1.54927
0.09653,0.04917,0.00867,0.06330,0.18952,0.03342,0.24401,2.52141,1.20485,0.21249,1.55129
0.09703,0.05358,0.00876,0.06273,0.20652,0.03376,0.24179,2.53458,1.32667,0.21687,1.55328
0.09754,0.06050,0.00877,0.06216,0.23319,0.03382,0.23960,2.54774,1.51360,0.21953,1.55521
0.09804,0.07385,0.00879,0.06160,0.28468,0.03388,0.23743,2.56091,1.86698,0.22218,1.55710
0.09855,0.05591,0.00870,0.06104,0.21552,0.03354,0.23528,2.57408,1.42802,0.22221,1.55895
0.09905,0.05277,0.00866,0.06049,0.20339,0.03336,0.23316,2.58724,1.36143,0.22332,1.56076
0.09955,0.04803,0.00868,0.05995,0.18513,0.03347,0.23107,2.60041,1.25189,0.22631,1.56252
0.10006,0.05246,0.00857,0.05941,0.20222,0.03304,0.22900,2.61358,1.38129,0.22571,1.56425
0.10056,0.07082,0.00873,0.05888,0.27298,0.03364,0.22695,2.62674,1.88353,0.23210,1.56593
0.10107,0.05320,0.00867,0.05835,0.20507,0.03340,0.22493,2.63991,1.42918,0.23280,1.56758
0.10157,0.06129,0.00863,0.05784,0.23625,0.03327,0.22293,2.65308,1.66291,0.23415,1.56919
0.10207,0.04256,0.00854,0.05732,0.16405,0.03292,0.22096,2.66624,1.16617,0.23399,1.57077
0.10258,0.04662,0.00850,0.05682,0.17968,0.03275,0.21901,2.67941,1.29000,0.23514,1.57230
0.10308,0.05341,0.00853,0.05632,0.20587,0.03290,0.21708,2.69258,1.49257,0.23849,1.57381
0.10359,0.05622,0.00856,0.05582,0.21671,0.03301,0.21517,2.70574,1.58658,0.24170,1.57528
0.10409,0.05618,0.00854,0.05533,0.21655,0.03293,0.21329,2.71891,1.60081,0.24347,1.57672
0.10459,0.05696,0.00852,0.05485,0.21954,0.03286,0.21142,2.73208,1.63868,0.24526,1.57812
0.10510,0.05851,0.00848,0.05437,0.22552,0.03268,0.20958,2.74524,1.69959,0.24628,1.57950
0.10560,0.06002,0.00849,0.05390,0.23135,0.03274,0.20776,2.75841,1.76030,0.24912,1.58084
0.10611,0.05665,0.00856,0.05343,0.21837,0.03299,0.20597,2.77157,1.67745,0.25345,1.58215
0.10661,0.05966,0.00841,0.05297,0.22995,0.03242,0.20419,2.78474,1.78320,0.25143,1.58344
0.10711,0.06301,0.00852,0.05252,0.24286,0.03283,0.20243,2.79791,1.90118,0.25696,1.58469
0.10762,0.05763,0.00845,0.05207,0.22214,0.03256,0.20069,2.81107,1.75540,0.25733,1.58592
0.10812,0.06173,0.00840,0.05162,0.23795,0.03238,0.19898,2.82424,1.89800,0.25826,1.58712
0.10863,0.04025,0.00834,0.05118,0.15514,0.03214,0.19728,2.83741,1.24899,0.25872,1.58829
0.10913,0.05716,0.00837,0.05075,0.22033,0.03226,0.19560,2.85057,1.79033,0.26212,1.58943
0.10963,0.03991,0.00830,0.05032,0.15382,0.03200,0.19395,2.86374,1.26149,0.26244,1.59055
0.11014,0.03531,0.00821,0.04989,0.13611,0.03164,0.19231,2.87691,1.12651,0.26189,1.59164
0.11064,0.04860,0.00833,0.04947,0.18731,0.03212,0.19069,2.89007,1.56454,0.26829,1.59270
0.11115,0.05774,0.00836,0.04905,0.22255,0.03222,0.18908,2.90324,1.87579,0.27154,1.59374
0.11165,0.04300,0.00823,0.04864,0.16576,0.03173,0.18750,2.91641,1.40986,0.26990,1.59476
0.11216,0.04982,0.00829,0.04824,0.19205,0.03196,0.18593,2.92957,1.64823,0.27427,1.59575
0.11266,0.03617,0.00815,0.04784,0.13941,0.03142,0.18438,2.94274,1.20728,0.27207,1.59671
0.11316,0.04750,0.00819,0.04744,0.18310,0.03155,0.18285,2.95591,1.59985,0.27569,1.59765
0.11367,0.05303,0.00825,0.04704,0.20441,0.03180,0.18134,2.96907,1.80194,0.28030,1.59856
0.11417,0.04582,0.00815,0.04666,0.17660,0.03141,0.17984,2.98224,1.57064,0.27933,1.59945
0.11468,0.04565,0.00820,0.04627,0.17595,0.03161,0.17836,2.99541,1.57868,0.28358,1.60031
0.11518,0.04674,0.00811,0.04589,0.18017,0.03126,0.17689,3.00857,1.63079,0.28291,1.60115
0.11568,0.03745,0.00807,0.04552,0.14436,0.03112,0.17544,3.02174,1.31810,0.28416,1.60196
0.11619,0.04927,0.00811,0.04514,0.18991,0.03125,0.17401,3.03491,1.74918,0.28782,1.60275
0.11669,0.04811,0.00811,0.04478,0.18544,0.03125,0.17259,3.04807,1.72288,0.29031,1.60351
0.11720,0.03090,0.00804,0.04441,0.11911,0.03100,0.17119,3.06124,1.11621,0.29048,1.60425
0.11770,0.03430,0.00789,0.04405,0.13221,0.03043,0.16980,3.07441,1.24963,0.28763,1.60497
0.11820,0.03515,0.00799,0.04370,0.13550,0.03081,0.16843,3.08757,1.29175,0.29373,1.60567
0.11871,0.03767,0.00799,0.04334,0.14519,0.03080,0.16707,3.10074,1.39594,0.29611,1.60635
0.11921,0.05855,0.00806,0.04300,0.22569,0.03107,0.16573,3.11391,2.18838,0.30126,1.60701
0.11972,0.06143,0.00811,0.04265,0.23677,0.03128,0.16440,3.12707,2.31526,0.30584,1.60764
0.12022,0.04312,0.00792,0.04231,0.16622,0.03054,0.16309,3.14024,1.63912,0.30116,1.60826
0.12072,0.05055,0.00802,0.04197,0.19483,0.03092,0.16179,3.15341,1.93741,0.30746,1.60887
0.12123,0.03790,0.00786,0.04164,0.14609,0.03031,0.16051,3.16657,1.46486,0.30388,1.60945
0.12173,0.04118,0.00787,0.04131,0.15874,0.03033,0.15924,3.17974,1.60499,0.30669,1.61002
0.12224,0.04649,0.00799,0.04099,0.17919,0.03081,0.15798,3.19291,1.82678,0.31409,1.61057
0.12274,0.05085,0.00793,0.04066,0.19599,0.03056,0.15674,3.20607,2.01453,0.31410,1.61110
0.12324,0.03502,0.00785,0.04034,0.13497,0.03027,0.15551,3.21924,1.39880,0.31368,1.61162
0.12375,0.04634,0.00789,0.04003,0.17863,0.03041,0.15429,3.23241,1.86643,0.31770,1.61212
0.12425,0.03888,0.00774,0.03972,0.14988,0.02983,0.15309,3.24557,1.57883,0.31420,1.61261
0.12476,0.03767,0.00789,0.03941,0.14519,0.03042,0.15190,3.25874,1.54180,0.32308,1.61308
0.12526,0.02837,0.00776,0.03910,0.10934,0.02993,0.15072,3.27191,1.17056,0.32040,1.61354
0.12577,0.06183,0.00794,0.03880,0.23834,0.03061,0.14956,3.28507,2.57209,0.33035,1.61399
0.12627,0.04492,0.00780,0.03850,0.17313,0.03007,0.14841,3.29824,1.88339,0.32712,1.61442
0.12677,0.04669,0.00779,0.03821,0.17999,0.03004,0.14727,3.31141,1.97364,0.32938,1.61484
0.12728,0.05502,0.00790,0.03791,0.21207,0.03046,0.14614,3.32457,2.34398,0.33664,1.61525
0.12778,0.04643,0.00779,0.03762,0.17896,0.03003,0.14502,3.33774,1.99371,0.33450,1.61564
0.12829,0.04210,0.00779,0.03734,0.16229,0.03001,0.14392,3.35091,1.82231,0.33702,1.61602
0.12879,0.04265,0.00766,0.03705,0.16441,0.02953,0.14283,3.36407,1.86068,0.33423,1.61639
0.12929,0.02824,0.00770,0.03677,0.10886,0.02969,0.14175,3.37724,1.24169,0.33864,1.61675
0.12980,0.04373,0.00778,0.03650,0.16857,0.02999,0.14068,3.39041,1.93771,0.34475,1.61709
0.13030,0.04365,0.00773,0.03622,0.16825,0.02980,0.13962,3.40357,1.94909,0.34517,1.61742
0.13081,0.03094,0.00757,0.03595,0.11924,0.02918,0.13858,3.41674,1.39204,0.34066,1.61774
0.13131,0.03183,0.00775,0.03568,0.12269,0.02987,0.13754,3.42991,1.44336,0.35135,1.61805
0.13181,0.03776,0.00811,0.03542,0.14554,0.03127,0.13651,3.44307,1.72539,0.37067,1.61834
0.13232,0.03123,0.00806,0.03515,0.12037,0.03106,0.13550,3.45624,1.43792,0.37101,1.61862
0.13282,0.03842,0.00830,0.03489,0.14809,0.03199,0.13450,3.46941,1.78253,0.38502,1.61889
0.13333,0.05520,0.00844,0.03463,0.21279,0.03252,0.13350,3.48257,2.58073,0.39440,1.61915
0.13383,0.02926,0.00838,0.03438,0.11279,0.03228,0.13252,3.49574,1.37832,0.39452,1.61939
0.13433,0.02820,0.00861,0.03413,0.10870,0.03318,0.13154,3.50891,1.33840,0.40852,1.61962
0.13484,0.04677,0.00863,0.03388,0.18029,0.03325,0.13058,3.52207,2.23651,0.41245,1.61983
0.13534,0.03401,0.00868,0.03363,0.13110,0.03344,0.12962,3.53524,1.63845,0.41794,1.62003
0.13585,0.05533,0.00893,0.03338,0.21326,0.03443,0.12868,3.54841,2.68519,0.43351,1.62022
0.13635,0.03918,0.00882,0.03314,0.15103,0.03400,0.12774,3.56157,1.91578,0.43133,1.62040
0.13685,0.02108,0.00881,0.03290,0.08127,0.03397,0.12682,3.57474,1.03852,0.43411,1.62057
