#File Plotted Below: avg_em_0031.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2090872925
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.23014 +- 0.00430
#BestFit for I(0)/I0 = 1.00000 +- 0.01868
#BestFit for Rg = 25.50909 +- 0.52198
#BestFit for nu = 0.46613 +- 0.02426
#BestFit reduced chisquared = 0.97148
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.05570,0.11904,0.01055,0.12583,0.51726,0.04584,0.54676,1.42085,1.04425,0.09255,1.10380
0.05620,0.13832,0.01057,0.12467,0.60100,0.04594,0.54169,1.43370,1.23537,0.09442,1.11344
0.05671,0.11595,0.01026,0.12351,0.50383,0.04456,0.53665,1.44656,1.05428,0.09325,1.12296
0.05721,0.12245,0.01038,0.12235,0.53208,0.04509,0.53164,1.45942,1.13328,0.09604,1.13234
0.05772,0.11896,0.01024,0.12121,0.51689,0.04449,0.52666,1.47228,1.12043,0.09645,1.14160
0.05822,0.11695,0.01013,0.12007,0.50816,0.04403,0.52172,1.48514,1.12081,0.09711,1.15073
0.05872,0.11514,0.01012,0.11894,0.50028,0.04399,0.51681,1.49800,1.12263,0.09872,1.15973
0.05923,0.10998,0.00991,0.11782,0.47786,0.04307,0.51194,1.51085,1.09079,0.09832,1.16860
0.05973,0.11803,0.00991,0.11671,0.51285,0.04306,0.50710,1.52371,1.19069,0.09996,1.17734
0.06024,0.11946,0.00995,0.11560,0.51909,0.04323,0.50230,1.53657,1.22559,0.10206,1.18596
0.06074,0.12338,0.00983,0.11450,0.53608,0.04270,0.49754,1.54943,1.28699,0.10251,1.19446
0.06124,0.10257,0.00973,0.11342,0.44568,0.04228,0.49281,1.56229,1.08778,0.10319,1.20282
0.06175,0.09773,0.00962,0.11234,0.42464,0.04179,0.48812,1.57515,1.05357,0.10369,1.21106
0.06225,0.11924,0.00966,0.11126,0.51811,0.04196,0.48346,1.58800,1.30654,0.10582,1.21916
0.06276,0.13016,0.00968,0.11020,0.56556,0.04205,0.47883,1.60086,1.44940,0.10777,1.22714
0.06326,0.11001,0.00952,0.10914,0.47802,0.04138,0.47425,1.61372,1.24480,0.10775,1.23499
0.06376,0.09418,0.00935,0.10810,0.40924,0.04065,0.46970,1.62658,1.08276,0.10754,1.24271
0.06427,0.10391,0.00941,0.10706,0.45149,0.04088,0.46518,1.63944,1.21349,0.10987,1.25030
0.06477,0.10305,0.00931,0.10603,0.44775,0.04045,0.46070,1.65230,1.22239,0.11044,1.25775
0.06528,0.09678,0.00920,0.10500,0.42053,0.03998,0.45626,1.66516,1.16603,0.11087,1.26508
0.06578,0.09312,0.00919,0.10399,0.40460,0.03994,0.45185,1.67801,1.13925,0.11245,1.27228
0.06629,0.10220,0.00913,0.10298,0.44406,0.03968,0.44748,1.69087,1.26958,0.11345,1.27935
0.06679,0.10917,0.00910,0.10199,0.47435,0.03956,0.44314,1.70373,1.37690,0.11483,1.28630
0.06729,0.10598,0.00906,0.10099,0.46051,0.03936,0.43884,1.71659,1.35697,0.11599,1.29311
0.06780,0.10511,0.00896,0.10001,0.45671,0.03895,0.43457,1.72945,1.36601,0.11649,1.29979
0.06830,0.11752,0.00900,0.09904,0.51065,0.03912,0.43034,1.74231,1.55014,0.11876,1.30635
0.06881,0.09572,0.00881,0.09807,0.41591,0.03827,0.42614,1.75516,1.28126,0.11789,1.31278
0.06931,0.10300,0.00883,0.09712,0.44756,0.03837,0.42198,1.76802,1.39902,0.11994,1.31908
0.06981,0.10347,0.00871,0.09617,0.44957,0.03783,0.41786,1.78088,1.42584,0.11999,1.32525
0.07032,0.09209,0.00862,0.09523,0.40013,0.03746,0.41377,1.79374,1.28740,0.12051,1.33130
0.07082,0.07721,0.00858,0.09429,0.33548,0.03729,0.40972,1.80660,1.09494,0.12171,1.33723
0.07133,0.08998,0.00858,0.09337,0.39095,0.03729,0.40570,1.81946,1.29422,0.12344,1.34303
0.07183,0.09675,0.00861,0.09245,0.42039,0.03741,0.40171,1.83231,1.41141,0.12558,1.34871
0.07233,0.08175,0.00851,0.09154,0.35520,0.03698,0.39777,1.84517,1.20934,0.12591,1.35426
0.07284,0.08986,0.00847,0.09064,0.39046,0.03681,0.39386,1.85803,1.34798,0.12707,1.35970
0.07334,0.08565,0.00846,0.08975,0.37214,0.03675,0.38998,1.87089,1.30258,0.12862,1.36501
0.07385,0.08324,0.00860,0.08887,0.36170,0.03735,0.38614,1.88375,1.28350,0.13254,1.37021
0.07435,0.08567,0.00881,0.08799,0.37225,0.03829,0.38233,1.89661,1.33904,0.13772,1.37529
0.07485,0.09693,0.00886,0.08712,0.42118,0.03850,0.37856,1.90946,1.53563,0.14038,1.38025
0.07536,0.08690,0.00881,0.08626,0.37758,0.03828,0.37482,1.92232,1.39528,0.14144,1.38510
0.07586,0.08320,0.00888,0.08541,0.36151,0.03858,0.37112,1.93518,1.35384,0.14447,1.38983
0.07637,0.07764,0.00882,0.08457,0.33735,0.03832,0.36746,1.94804,1.28020,0.14544,1.39446
0.07687,0.09564,0.00902,0.08373,0.41557,0.03921,0.36383,1.96090,1.59791,0.15077,1.39897
0.07737,0.09811,0.00910,0.08291,0.42630,0.03954,0.36024,1.97376,1.66073,0.15403,1.40337
0.07788,0.08876,0.00904,0.08209,0.38568,0.03928,0.35668,1.98661,1.52215,0.15503,1.40767
0.07838,0.08695,0.00904,0.08128,0.37781,0.03930,0.35315,1.99947,1.51043,0.15711,1.41186
0.07889,0.08323,0.00906,0.08047,0.36164,0.03937,0.34966,2.01233,1.46444,0.15942,1.41595
0.07939,0.07616,0.00902,0.07968,0.33092,0.03919,0.34621,2.02519,1.35723,0.16072,1.41994
0.07989,0.07354,0.00906,0.07889,0.31954,0.03938,0.34279,2.03805,1.32727,0.16357,1.42383
0.08040,0.07725,0.00904,0.07811,0.33565,0.03930,0.33941,2.05091,1.41181,0.16530,1.42761
0.08090,0.08039,0.00915,0.07734,0.34930,0.03974,0.33605,2.06376,1.48772,0.16926,1.43130
0.08141,0.07322,0.00907,0.07658,0.31814,0.03941,0.33274,2.07662,1.37193,0.16995,1.43489
0.08191,0.07504,0.00908,0.07582,0.32605,0.03947,0.32946,2.08948,1.42353,0.17234,1.43838
0.08242,0.08730,0.00921,0.07507,0.37934,0.04000,0.32621,2.10234,1.67660,0.17680,1.44177
0.08292,0.06665,0.00905,0.07433,0.28962,0.03932,0.32299,2.11520,1.29579,0.17592,1.44507
0.08342,0.09020,0.00924,0.07360,0.39195,0.04015,0.31981,2.12806,1.77497,0.18181,1.44828
0.08393,0.05903,0.00910,0.07288,0.25648,0.03954,0.31665,2.14091,1.17560,0.18123,1.45139
0.08443,0.07163,0.00904,0.07216,0.31125,0.03928,0.31354,2.15377,1.44380,0.18221,1.45441
0.08494,0.07468,0.00916,0.07145,0.32451,0.03981,0.31045,2.16663,1.52337,0.18689,1.45734
0.08544,0.07920,0.00910,0.07074,0.34412,0.03955,0.30740,2.17949,1.63462,0.18786,1.46018
0.08594,0.07975,0.00916,0.07005,0.34653,0.03978,0.30437,2.19235,1.66554,0.19122,1.46293
0.08645,0.07178,0.00906,0.06936,0.31191,0.03936,0.30138,2.20521,1.51680,0.19138,1.46559
0.08695,0.07035,0.00899,0.06868,0.30568,0.03908,0.29842,2.21806,1.50388,0.19227,1.46817
0.08746,0.05855,0.00897,0.06800,0.25443,0.03898,0.29549,2.23092,1.26628,0.19400,1.47066
0.08796,0.07089,0.00902,0.06734,0.30803,0.03920,0.29259,2.24378,1.55078,0.19736,1.47306
0.08846,0.06252,0.00897,0.06668,0.27166,0.03896,0.28972,2.25664,1.38339,0.19842,1.47538
0.08897,0.06830,0.00889,0.06602,0.29677,0.03863,0.28688,2.26950,1.52854,0.19899,1.47762
0.08947,0.07428,0.00898,0.06538,0.32277,0.03903,0.28407,2.28236,1.68138,0.20329,1.47978
0.08998,0.07036,0.00897,0.06474,0.30571,0.03897,0.28129,2.29521,1.61050,0.20528,1.48186
0.09048,0.05987,0.00891,0.06410,0.26012,0.03872,0.27854,2.30807,1.38573,0.20626,1.48386
0.09098,0.05829,0.00886,0.06348,0.25329,0.03848,0.27582,2.32093,1.36440,0.20730,1.48578
0.09149,0.04307,0.00870,0.06286,0.18713,0.03781,0.27313,2.33379,1.01920,0.20595,1.48762
0.09199,0.07226,0.00891,0.06225,0.31400,0.03871,0.27047,2.34665,1.72912,0.21318,1.48939
0.09250,0.07081,0.00884,0.06164,0.30769,0.03842,0.26783,2.35951,1.71299,0.21389,1.49108
0.09300,0.05528,0.00880,0.06104,0.24020,0.03825,0.26522,2.37236,1.35190,0.21525,1.49270
0.09350,0.04047,0.00871,0.06045,0.17585,0.03784,0.26264,2.38522,1.00049,0.21530,1.49424
0.09401,0.04147,0.00862,0.05986,0.18018,0.03743,0.26009,2.39808,1.03617,0.21528,1.49572
0.09451,0.05478,0.00875,0.05928,0.23804,0.03802,0.25756,2.41094,1.38364,0.22097,1.49712
0.09502,0.06912,0.00884,0.05870,0.30034,0.03843,0.25506,2.42380,1.76445,0.22577,1.49845
0.09552,0.04828,0.00859,0.05813,0.20978,0.03734,0.25259,2.43666,1.24553,0.22171,1.49972
0.09603,0.05481,0.00869,0.05757,0.23816,0.03776,0.25015,2.44951,1.42898,0.22658,1.50091
0.09653,0.07454,0.00879,0.05701,0.32387,0.03817,0.24773,2.46237,1.96369,0.23146,1.50204
0.09703,0.06416,0.00874,0.05646,0.27878,0.03800,0.24533,2.47523,1.70801,0.23279,1.50310
0.09754,0.05174,0.00863,0.05592,0.22480,0.03751,0.24297,2.48809,1.39164,0.23222,1.50410
0.09804,0.06055,0.00863,0.05538,0.26310,0.03749,0.24062,2.50095,1.64562,0.23452,1.50504
0.09855,0.05369,0.00867,0.05484,0.23328,0.03766,0.23831,2.51381,1.47413,0.23799,1.50591
0.09905,0.04492,0.00850,0.05432,0.19519,0.03695,0.23601,2.52666,1.24608,0.23590,1.50672
0.09955,0.05488,0.00865,0.05379,0.23847,0.03760,0.23375,2.53952,1.53791,0.24250,1.50747
0.10006,0.05564,0.00851,0.05328,0.24177,0.03697,0.23150,2.55238,1.57503,0.24087,1.50815
0.10056,0.05691,0.00853,0.05277,0.24728,0.03704,0.22928,2.56524,1.62719,0.24376,1.50878
0.10107,0.05929,0.00859,0.05226,0.25764,0.03731,0.22709,2.57810,1.71244,0.24797,1.50936
0.10157,0.05881,0.00852,0.05176,0.25552,0.03702,0.22492,2.59096,1.71531,0.24849,1.50987
0.10207,0.04798,0.00846,0.05127,0.20850,0.03677,0.22277,2.60381,1.41360,0.24930,1.51033
0.10258,0.05801,0.00848,0.05078,0.25205,0.03684,0.22064,2.61667,1.72575,0.25227,1.51074
0.10308,0.03323,0.00835,0.05030,0.14439,0.03627,0.21854,2.62953,0.99838,0.25080,1.51109
0.10359,0.04430,0.00840,0.04982,0.19248,0.03652,0.21646,2.64239,1.34395,0.25498,1.51139
0.10409,0.03767,0.00833,0.04934,0.16368,0.03619,0.21441,2.65525,1.15401,0.25515,1.51164
0.10459,0.03422,0.00826,0.04888,0.14869,0.03588,0.21237,2.66811,1.05848,0.25540,1.51184
0.10510,0.04696,0.00834,0.04841,0.20407,0.03623,0.21036,2.68096,1.46675,0.26043,1.51199
0.10560,0.03912,0.00832,0.04796,0.17000,0.03616,0.20837,2.69382,1.23362,0.26243,1.51209
0.10611,0.05249,0.00847,0.04750,0.22809,0.03680,0.20640,2.70668,1.67103,0.26958,1.51214
0.10661,0.05435,0.00831,0.04705,0.23618,0.03611,0.20446,2.71954,1.74673,0.26706,1.51214
0.10711,0.04878,0.00832,0.04661,0.21196,0.03616,0.20253,2.73240,1.58253,0.26999,1.51210
0.10762,0.03323,0.00821,0.04617,0.14438,0.03568,0.20063,2.74526,1.08809,0.26894,1.51202
0.10812,0.03733,0.00821,0.04574,0.16222,0.03569,0.19874,2.75811,1.23402,0.27149,1.51189
0.10863,0.04512,0.00829,0.04531,0.19605,0.03600,0.19688,2.77097,1.50530,0.27642,1.51171
0.10913,0.05149,0.00822,0.04489,0.22371,0.03571,0.19504,2.78383,1.73371,0.27675,1.51149
0.10963,0.04385,0.00822,0.04447,0.19055,0.03572,0.19322,2.79669,1.49039,0.27938,1.51124
0.11014,0.04474,0.00817,0.04405,0.19439,0.03549,0.19141,2.80955,1.53439,0.28012,1.51094
0.11064,0.05988,0.00831,0.04364,0.26020,0.03610,0.18963,2.82241,2.07271,0.28754,1.51060
0.11115,0.04275,0.00816,0.04324,0.18576,0.03544,0.18787,2.83526,1.49327,0.28489,1.51021
0.11165,0.04522,0.00816,0.04283,0.19651,0.03546,0.18612,2.84812,1.59401,0.28761,1.50980
0.11216,0.03667,0.00813,0.04244,0.15933,0.03534,0.18440,2.86098,1.30412,0.28928,1.50934
0.11266,0.04796,0.00815,0.04205,0.20841,0.03540,0.18269,2.87384,1.72127,0.29240,1.50884
0.11316,0.03683,0.00804,0.04166,0.16001,0.03492,0.18100,2.88670,1.33341,0.29098,1.50831
0.11367,0.04416,0.00810,0.04127,0.19186,0.03519,0.17933,2.89956,1.61306,0.29582,1.50774
0.11417,0.04000,0.00804,0.04089,0.17381,0.03494,0.17768,2.91241,1.47428,0.29636,1.50713
0.11468,0.04818,0.00815,0.04052,0.20933,0.03543,0.17605,2.92527,1.79131,0.30317,1.50649
0.11518,0.04944,0.00804,0.04014,0.21480,0.03495,0.17443,2.93813,1.85432,0.30168,1.50581
0.11568,0.03165,0.00794,0.03978,0.13753,0.03452,0.17283,2.95099,1.19767,0.30058,1.50509
0.11619,0.04371,0.00802,0.03941,0.18992,0.03484,0.17125,2.96385,1.66832,0.30607,1.50435
0.11669,0.04838,0.00804,0.03905,0.21023,0.03496,0.16969,2.97671,1.86278,0.30974,1.50356
0.11720,0.03975,0.00802,0.03870,0.17274,0.03486,0.16814,2.98956,1.54383,0.31158,1.50275
0.11770,0.03738,0.00787,0.03834,0.16241,0.03417,0.16661,3.00242,1.46402,0.30807,1.50190
0.11820,0.04232,0.00794,0.03799,0.18390,0.03452,0.16509,3.01528,1.67199,0.31386,1.50101
0.11871,0.03354,0.00792,0.03765,0.14575,0.03439,0.16359,3.02814,1.33651,0.31537,1.50010
0.11921,0.02891,0.00782,0.03731,0.12561,0.03400,0.16211,3.04100,1.16160,0.31439,1.49915
0.11972,0.03482,0.00791,0.03697,0.15130,0.03438,0.16064,3.05386,1.41106,0.32060,1.49817
0.12022,0.04046,0.00783,0.03664,0.17581,0.03401,0.15919,3.06671,1.65343,0.31982,1.49716
0.12072,0.02995,0.00782,0.03631,0.13012,0.03398,0.15776,3.07957,1.23406,0.32227,1.49612
0.12123,0.03516,0.00782,0.03598,0.15279,0.03400,0.15634,3.09243,1.46112,0.32513,1.49505
0.12173,0.02628,0.00772,0.03566,0.11421,0.03354,0.15493,3.10529,1.10129,0.32337,1.49396
0.12224,0.04241,0.00791,0.03534,0.18427,0.03437,0.15354,3.11815,1.79167,0.33414,1.49284
0.12274,0.02386,0.00770,0.03502,0.10368,0.03347,0.15216,3.13101,1.01644,0.32810,1.49169
0.12324,0.02468,0.00773,0.03471,0.10723,0.03359,0.15080,3.14386,1.05988,0.33199,1.49052
0.12375,0.02721,0.00774,0.03440,0.11821,0.03361,0.14946,3.15672,1.17795,0.33495,1.48932
0.12425,0.02539,0.00763,0.03409,0.11034,0.03317,0.14812,3.16958,1.10849,0.33322,1.48810
0.12476,0.04554,0.00789,0.03379,0.19786,0.03429,0.14681,3.18244,2.00396,0.34724,1.48685
0.12526,0.01620,0.00768,0.03349,0.07039,0.03337,0.14550,3.19530,0.71870,0.34075,1.48559
0.12577,0.04569,0.00779,0.03319,0.19853,0.03383,0.14421,3.20816,2.04332,0.34823,1.48430
0.12627,0.02782,0.00761,0.03290,0.12088,0.03308,0.14294,3.22101,1.25411,0.34324,1.48299
0.12677,0.02954,0.00762,0.03261,0.12834,0.03311,0.14168,3.23387,1.34219,0.34627,1.48165
0.12728,0.03208,0.00773,0.03232,0.13938,0.03359,0.14043,3.24673,1.46928,0.35408,1.48030
0.12778,0.03082,0.00765,0.03203,0.13390,0.03326,0.13919,3.25959,1.42270,0.35333,1.47893
0.12829,0.02795,0.00763,0.03175,0.12145,0.03315,0.13797,3.27245,1.30060,0.35499,1.47754
0.12879,0.03304,0.00757,0.03148,0.14358,0.03290,0.13676,3.28531,1.54967,0.35506,1.47613
0.12929,0.02168,0.00760,0.03120,0.09420,0.03304,0.13557,3.29816,1.02468,0.35936,1.47471
0.12980,0.03232,0.00765,0.03093,0.14044,0.03323,0.13439,3.31102,1.53962,0.36434,1.47326
0.13030,0.03536,0.00763,0.03066,0.15363,0.03315,0.13322,3.32388,1.69731,0.36628,1.47180
0.13081,0.03174,0.00756,0.03039,0.13791,0.03285,0.13206,3.33674,1.53544,0.36580,1.47032
0.13131,0.02901,0.00766,0.03013,0.12604,0.03330,0.13091,3.34960,1.41413,0.37357,1.46883
0.13181,0.02019,0.00788,0.02987,0.08775,0.03426,0.12978,3.36246,0.99210,0.38734,1.46732
0.13232,0.02970,0.00798,0.02961,0.12906,0.03466,0.12866,3.37531,1.47038,0.39482,1.46579
0.13282,0.03082,0.00815,0.02935,0.13392,0.03543,0.12755,3.38817,1.53742,0.40671,1.46425
0.13333,0.02582,0.00819,0.02910,0.11219,0.03557,0.12645,3.40103,1.29765,0.41149,1.46269
0.13383,0.03476,0.00832,0.02885,0.15103,0.03615,0.12537,3.41389,1.76014,0.42128,1.46112
0.13433,0.02530,0.00848,0.02861,0.10991,0.03684,0.12429,3.42675,1.29066,0.43259,1.45953
0.13484,0.03224,0.00848,0.02836,0.14008,0.03685,0.12323,3.43961,1.65727,0.43593,1.45793
0.13534,0.01017,0.00841,0.02812,0.04418,0.03655,0.12218,3.45246,0.52660,0.43567,1.45632
0.13585,0.02973,0.00871,0.02788,0.12919,0.03787,0.12114,3.46532,1.55140,0.45472,1.45468
0.13635,0.02904,0.00862,0.02764,0.12617,0.03745,0.12011,3.47818,1.52640,0.45301,1.45304
0.13685,0.02701,0.00876,0.02741,0.11735,0.03805,0.11909,3.49104,1.43018,0.46371,1.45138
