#File Plotted Below: avg_em_0052.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2689347376
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.31352 +- 0.00367
#BestFit for I(0)/I0 = 1.00000 +- 0.01172
#BestFit for Rg = 22.91328 +- 0.32658
#BestFit for nu = 0.47337 +- 0.02362
#BestFit reduced chisquared = 1.08074
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.03604,0.23857,0.01459,0.24991,0.76092,0.04652,0.79711,0.82582,0.51893,0.03173,0.54361
0.03654,0.24587,0.01469,0.24842,0.78420,0.04685,0.79234,0.83737,0.54987,0.03285,0.55557
0.03705,0.24597,0.01446,0.24691,0.78452,0.04612,0.78755,0.84892,0.56537,0.03323,0.56755
0.03755,0.23929,0.01415,0.24541,0.76323,0.04514,0.78273,0.86047,0.56510,0.03342,0.57954
0.03806,0.26765,0.01405,0.24389,0.85368,0.04482,0.77790,0.87202,0.64915,0.03408,0.59153
0.03856,0.24904,0.01372,0.24237,0.79434,0.04377,0.77305,0.88357,0.62013,0.03417,0.60351
0.03907,0.25903,0.01385,0.24085,0.82619,0.04418,0.76819,0.89512,0.66197,0.03540,0.61550
0.03957,0.25656,0.01342,0.23932,0.81832,0.04281,0.76331,0.90666,0.67270,0.03519,0.62747
0.04007,0.23662,0.01325,0.23778,0.75470,0.04227,0.75842,0.91821,0.63630,0.03564,0.63944
0.04058,0.23632,0.01309,0.23624,0.75377,0.04175,0.75351,0.92976,0.65160,0.03610,0.65139
0.04108,0.23345,0.01310,0.23470,0.74462,0.04179,0.74860,0.94131,0.65978,0.03703,0.66331
0.04159,0.23684,0.01309,0.23316,0.75540,0.04174,0.74368,0.95286,0.68587,0.03790,0.67522
0.04209,0.23918,0.01308,0.23161,0.76288,0.04172,0.73874,0.96441,0.70955,0.03881,0.68710
0.04259,0.24595,0.01321,0.23006,0.78446,0.04212,0.73380,0.97596,0.74721,0.04012,0.69895
0.04310,0.24251,0.01298,0.22851,0.77350,0.04141,0.72886,0.98751,0.75431,0.04038,0.71077
0.04360,0.22362,0.01306,0.22696,0.71324,0.04165,0.72391,0.99906,0.71190,0.04157,0.72255
0.04411,0.23222,0.01288,0.22541,0.74069,0.04109,0.71896,1.01061,0.75650,0.04196,0.73430
0.04461,0.20871,0.01256,0.22386,0.66570,0.04005,0.71400,1.02216,0.69554,0.04184,0.74600
0.04511,0.21806,0.01275,0.22230,0.69550,0.04067,0.70905,1.03371,0.74319,0.04346,0.75766
0.04562,0.22239,0.01261,0.22075,0.70931,0.04022,0.70409,1.04526,0.77498,0.04394,0.76927
0.04612,0.21517,0.01252,0.21920,0.68631,0.03993,0.69914,1.05681,0.76651,0.04460,0.78083
0.04663,0.22001,0.01253,0.21764,0.70173,0.03997,0.69418,1.06836,0.80096,0.04562,0.79234
0.04713,0.19521,0.01216,0.21609,0.62264,0.03880,0.68923,1.07991,0.72613,0.04525,0.80378
0.04763,0.19256,0.01226,0.21454,0.61420,0.03910,0.68428,1.09146,0.73169,0.04658,0.81517
0.04814,0.23691,0.01221,0.21299,0.75563,0.03896,0.67933,1.10301,0.91932,0.04740,0.82650
0.04864,0.22065,0.01212,0.21143,0.70379,0.03866,0.67438,1.11456,0.87428,0.04803,0.83775
0.04915,0.23537,0.01202,0.20989,0.75074,0.03834,0.66944,1.12611,0.95203,0.04862,0.84894
0.04965,0.20372,0.01175,0.20834,0.64978,0.03747,0.66451,1.13766,0.84099,0.04850,0.86006
0.05015,0.20953,0.01178,0.20679,0.66830,0.03759,0.65958,1.14921,0.88262,0.04964,0.87110
0.05066,0.19075,0.01148,0.20525,0.60841,0.03662,0.65466,1.16076,0.81975,0.04934,0.88207
0.05116,0.21301,0.01152,0.20371,0.67941,0.03674,0.64975,1.17231,0.93372,0.05049,0.89295
0.05167,0.20623,0.01131,0.20217,0.65779,0.03607,0.64484,1.18386,0.92192,0.05055,0.90376
0.05217,0.19741,0.01129,0.20064,0.62965,0.03602,0.63994,1.19541,0.89978,0.05147,0.91448
0.05268,0.21049,0.01128,0.19910,0.67137,0.03598,0.63505,1.20696,0.97802,0.05241,0.92512
0.05318,0.21661,0.01105,0.19758,0.69088,0.03523,0.63018,1.21851,1.02580,0.05231,0.93567
0.05368,0.21850,0.01112,0.19605,0.69691,0.03546,0.62531,1.23006,1.05447,0.05365,0.94613
0.05419,0.20337,0.01083,0.19453,0.64865,0.03454,0.62046,1.24161,0.99996,0.05325,0.95650
0.05469,0.18453,0.01080,0.19301,0.58856,0.03446,0.61562,1.25316,0.92429,0.05411,0.96677
0.05520,0.18520,0.01076,0.19150,0.59070,0.03433,0.61079,1.26471,0.94483,0.05491,0.97695
0.05570,0.19148,0.01067,0.18999,0.61072,0.03403,0.60597,1.27626,0.99477,0.05542,0.98703
0.05620,0.19187,0.01067,0.18848,0.61199,0.03405,0.60117,1.28781,1.01496,0.05646,0.99702
0.05671,0.20573,0.01051,0.18698,0.65618,0.03353,0.59639,1.29936,1.10785,0.05661,1.00691
0.05721,0.19131,0.01056,0.18549,0.61018,0.03367,0.59162,1.31091,1.04859,0.05786,1.01670
0.05772,0.18545,0.01043,0.18400,0.59149,0.03327,0.58687,1.32246,1.03445,0.05819,1.02638
0.05822,0.19479,0.01040,0.18251,0.62129,0.03317,0.58214,1.33401,1.10564,0.05902,1.03596
0.05872,0.18974,0.01035,0.18104,0.60519,0.03302,0.57742,1.34556,1.09571,0.05979,1.04545
0.05923,0.17317,0.01011,0.17956,0.55235,0.03226,0.57273,1.35711,1.01728,0.05941,1.05482
0.05973,0.16079,0.01000,0.17810,0.51283,0.03190,0.56805,1.36866,0.96066,0.05976,1.06409
0.06024,0.17879,0.01016,0.17664,0.57027,0.03242,0.56340,1.38021,1.08636,0.06176,1.07326
0.06074,0.17238,0.00994,0.17519,0.54981,0.03169,0.55877,1.39176,1.06499,0.06139,1.08233
0.06124,0.18548,0.01005,0.17374,0.59160,0.03205,0.55415,1.40331,1.16503,0.06312,1.09128
0.06175,0.17710,0.00996,0.17230,0.56488,0.03175,0.54957,1.41486,1.13079,0.06357,1.10013
0.06225,0.18063,0.00988,0.17087,0.57613,0.03150,0.54500,1.42641,1.17222,0.06409,1.10888
0.06276,0.16119,0.00975,0.16945,0.51414,0.03110,0.54046,1.43796,1.06309,0.06431,1.11752
0.06326,0.16559,0.00967,0.16803,0.52816,0.03085,0.53594,1.44951,1.10971,0.06482,1.12606
0.06376,0.16490,0.00959,0.16662,0.52595,0.03059,0.53145,1.46106,1.12274,0.06530,1.13449
0.06427,0.16600,0.00968,0.16522,0.52948,0.03086,0.52699,1.47261,1.14821,0.06693,1.14282
0.06477,0.15648,0.00950,0.16383,0.49909,0.03030,0.52255,1.48416,1.09935,0.06674,1.15104
0.06528,0.15664,0.00947,0.16245,0.49963,0.03021,0.51815,1.49571,1.11774,0.06759,1.15917
0.06578,0.15505,0.00943,0.16108,0.49455,0.03009,0.51377,1.50726,1.12353,0.06836,1.16719
0.06629,0.16216,0.00940,0.15971,0.51721,0.03000,0.50942,1.51881,1.19308,0.06919,1.17511
0.06679,0.17664,0.00947,0.15836,0.56341,0.03021,0.50509,1.53036,1.31951,0.07074,1.18293
0.06729,0.16938,0.00943,0.15701,0.54024,0.03009,0.50080,1.54191,1.28441,0.07155,1.19065
0.06780,0.15665,0.00926,0.15568,0.49964,0.02954,0.49654,1.55346,1.20574,0.07129,1.19826
0.06830,0.17261,0.00935,0.15435,0.55055,0.02983,0.49230,1.56501,1.34842,0.07306,1.20577
0.06881,0.16758,0.00931,0.15303,0.53450,0.02970,0.48810,1.57656,1.32851,0.07382,1.21318
0.06931,0.16428,0.00927,0.15172,0.52397,0.02956,0.48392,1.58811,1.32151,0.07456,1.22049
0.06981,0.14463,0.00908,0.15042,0.46131,0.02897,0.47977,1.59966,1.18045,0.07412,1.22769
0.07032,0.14690,0.00900,0.14913,0.46854,0.02870,0.47565,1.61121,1.21632,0.07452,1.23479
0.07082,0.14052,0.00901,0.14785,0.44819,0.02875,0.47156,1.62276,1.18024,0.07570,1.24179
0.07133,0.15900,0.00906,0.14657,0.50714,0.02889,0.46750,1.63431,1.35455,0.07717,1.24868
0.07183,0.14777,0.00900,0.14531,0.47133,0.02870,0.46347,1.64586,1.27675,0.07775,1.25547
0.07233,0.14422,0.00896,0.14405,0.46001,0.02859,0.45947,1.65741,1.26365,0.07854,1.26215
0.07284,0.14394,0.00892,0.14281,0.45910,0.02845,0.45549,1.66896,1.27879,0.07924,1.26873
0.07334,0.13094,0.00883,0.14157,0.41763,0.02818,0.45155,1.68051,1.17942,0.07958,1.27521
0.07385,0.13150,0.00897,0.14034,0.41943,0.02862,0.44763,1.69206,1.20086,0.08193,1.28159
0.07435,0.14776,0.00928,0.13912,0.47129,0.02959,0.44374,1.70361,1.36780,0.08588,1.28786
0.07485,0.13071,0.00919,0.13791,0.41691,0.02932,0.43988,1.71516,1.22646,0.08625,1.29403
0.07536,0.13727,0.00928,0.13671,0.43783,0.02959,0.43605,1.72671,1.30540,0.08822,1.30009
0.07586,0.14294,0.00939,0.13552,0.45591,0.02996,0.43225,1.73826,1.37756,0.09054,1.30606
0.07637,0.13954,0.00934,0.13434,0.44507,0.02978,0.42848,1.74981,1.36273,0.09117,1.31192
0.07687,0.13414,0.00941,0.13316,0.42785,0.03001,0.42473,1.76136,1.32734,0.09311,1.31768
0.07737,0.12368,0.00939,0.13200,0.39449,0.02995,0.42102,1.77291,1.23996,0.09414,1.32334
0.07788,0.12519,0.00940,0.13084,0.39929,0.02997,0.41733,1.78446,1.27147,0.09544,1.32890
0.07838,0.11856,0.00940,0.12970,0.37814,0.02998,0.41367,1.79601,1.21974,0.09671,1.33436
0.07889,0.11780,0.00943,0.12856,0.37574,0.03007,0.41004,1.80755,1.22763,0.09825,1.33971
0.07939,0.13243,0.00948,0.12743,0.42241,0.03024,0.40644,1.81910,1.39780,0.10006,1.34498
0.07989,0.12856,0.00957,0.12631,0.41004,0.03052,0.40287,1.83065,1.37416,0.10229,1.35014
0.08040,0.11502,0.00942,0.12520,0.36686,0.03005,0.39933,1.84220,1.24501,0.10197,1.35520
0.08090,0.13178,0.00963,0.12410,0.42032,0.03072,0.39581,1.85375,1.44439,0.10556,1.36017
0.08141,0.11125,0.00943,0.12300,0.35484,0.03007,0.39233,1.86530,1.23463,0.10463,1.36505
0.08191,0.11861,0.00951,0.12192,0.37832,0.03033,0.38887,1.87685,1.33267,0.10684,1.36983
0.08242,0.10564,0.00951,0.12084,0.33693,0.03032,0.38544,1.88840,1.20152,0.10813,1.37451
0.08292,0.12673,0.00956,0.11978,0.40422,0.03050,0.38204,1.89995,1.45917,0.11011,1.37910
0.08342,0.09973,0.00950,0.11872,0.31808,0.03031,0.37867,1.91150,1.16221,0.11075,1.38360
0.08393,0.11127,0.00955,0.11767,0.35492,0.03046,0.37533,1.92305,1.31253,0.11264,1.38801
0.08443,0.11956,0.00948,0.11663,0.38135,0.03024,0.37201,1.93460,1.42729,0.11318,1.39233
0.08494,0.11146,0.00956,0.11560,0.35551,0.03051,0.36873,1.94615,1.34649,0.11554,1.39656
0.08544,0.11279,0.00950,0.11458,0.35976,0.03029,0.36547,1.95770,1.37880,0.11609,1.40070
0.08594,0.11128,0.00948,0.11357,0.35494,0.03023,0.36224,1.96925,1.37643,0.11724,1.40476
0.08645,0.11260,0.00944,0.11257,0.35915,0.03010,0.35904,1.98080,1.40915,0.11810,1.40873
0.08695,0.10538,0.00938,0.11157,0.33612,0.02991,0.35587,1.99235,1.33420,0.11874,1.41262
0.08746,0.10288,0.00942,0.11059,0.32814,0.03005,0.35273,2.00390,1.31768,0.12066,1.41642
0.08796,0.09362,0.00935,0.10961,0.29862,0.02983,0.34961,2.01545,1.21301,0.12116,1.42015
0.08846,0.11487,0.00949,0.10864,0.36637,0.03026,0.34653,2.02700,1.50533,0.12433,1.42379
0.08897,0.08317,0.00917,0.10769,0.26529,0.02924,0.34347,2.03855,1.10246,0.12153,1.42735
0.08947,0.09862,0.00930,0.10674,0.31455,0.02967,0.34044,2.05010,1.32202,0.12470,1.43084
0.08998,0.10971,0.00936,0.10579,0.34992,0.02984,0.33744,2.06165,1.48729,0.12685,1.43424
0.09048,0.11055,0.00939,0.10486,0.35260,0.02995,0.33446,2.07320,1.51555,0.12875,1.43757
0.09098,0.11565,0.00937,0.10394,0.36886,0.02988,0.33151,2.08475,1.60313,0.12987,1.44082
0.09149,0.09719,0.00918,0.10302,0.30999,0.02929,0.32859,2.09630,1.36223,0.12869,1.44400
0.09199,0.10160,0.00924,0.10211,0.32405,0.02949,0.32570,2.10785,1.43978,0.13101,1.44710
0.09250,0.09722,0.00920,0.10122,0.31008,0.02933,0.32283,2.11940,1.39283,0.13176,1.45012
0.09300,0.09993,0.00922,0.10033,0.31874,0.02942,0.31999,2.13095,1.44738,0.13360,1.45307
0.09350,0.08343,0.00912,0.09944,0.26611,0.02909,0.31718,2.14250,1.22153,0.13352,1.45595
0.09401,0.09223,0.00912,0.09857,0.29416,0.02910,0.31439,2.15405,1.36487,0.13501,1.45875
0.09451,0.09033,0.00913,0.09770,0.28810,0.02912,0.31163,2.16560,1.35115,0.13655,1.46149
0.09502,0.09879,0.00913,0.09685,0.31511,0.02913,0.30889,2.17715,1.49363,0.13806,1.46415
0.09552,0.09896,0.00905,0.09600,0.31565,0.02888,0.30618,2.18870,1.51210,0.13833,1.46674
0.09603,0.10090,0.00915,0.09515,0.32184,0.02919,0.30350,2.20025,1.55806,0.14131,1.46926
0.09653,0.07595,0.00895,0.09432,0.24226,0.02856,0.30084,2.21180,1.18515,0.13969,1.47171
0.09703,0.07695,0.00898,0.09349,0.24545,0.02865,0.29820,2.22335,1.21333,0.14160,1.47410
0.09754,0.08290,0.00899,0.09267,0.26443,0.02867,0.29559,2.23490,1.32077,0.14321,1.47642
0.09804,0.09754,0.00900,0.09186,0.31110,0.02869,0.29301,2.24645,1.56999,0.14481,1.47867
0.09855,0.09467,0.00903,0.09106,0.30194,0.02882,0.29045,2.25800,1.53947,0.14693,1.48085
0.09905,0.09390,0.00896,0.09027,0.29951,0.02857,0.28791,2.26955,1.54271,0.14717,1.48298
0.09955,0.08900,0.00902,0.08948,0.28386,0.02876,0.28540,2.28110,1.47707,0.14963,1.48503
0.10006,0.08574,0.00883,0.08870,0.27347,0.02817,0.28291,2.29265,1.43744,0.14806,1.48703
0.10056,0.08218,0.00885,0.08793,0.26213,0.02822,0.28044,2.30420,1.39175,0.14984,1.48896
0.10107,0.09561,0.00898,0.08716,0.30495,0.02864,0.27800,2.31575,1.63536,0.15360,1.49083
0.10157,0.07903,0.00882,0.08640,0.25208,0.02812,0.27558,2.32730,1.36536,0.15232,1.49264
0.10207,0.09250,0.00888,0.08565,0.29503,0.02831,0.27319,2.33885,1.61390,0.15488,1.49439
0.10258,0.09103,0.00880,0.08491,0.29034,0.02805,0.27081,2.35040,1.60395,0.15497,1.49608
0.10308,0.08815,0.00880,0.08417,0.28115,0.02808,0.26846,2.36195,1.56846,0.15667,1.49771
0.10359,0.09414,0.00887,0.08344,0.30027,0.02830,0.26614,2.37350,1.69159,0.15943,1.49928
0.10409,0.08500,0.00876,0.08272,0.27112,0.02793,0.26383,2.38505,1.54228,0.15889,1.50080
0.10459,0.09744,0.00880,0.08200,0.31079,0.02806,0.26155,2.39660,1.78507,0.16116,1.50225
0.10510,0.08433,0.00869,0.08129,0.26897,0.02772,0.25929,2.40815,1.55979,0.16077,1.50366
0.10560,0.08117,0.00868,0.08059,0.25890,0.02769,0.25705,2.41970,1.51584,0.16211,1.50501
0.10611,0.07263,0.00869,0.07990,0.23167,0.02773,0.25483,2.43125,1.36937,0.16392,1.50630
0.10661,0.05954,0.00847,0.07921,0.18990,0.02701,0.25264,2.44280,1.13315,0.16118,1.50754
0.10711,0.08640,0.00870,0.07853,0.27558,0.02776,0.25046,2.45435,1.66007,0.16720,1.50873
0.10762,0.08825,0.00866,0.07785,0.28147,0.02763,0.24831,2.46590,1.71150,0.16802,1.50986
0.10812,0.08783,0.00863,0.07718,0.28014,0.02752,0.24617,2.47745,1.71942,0.16890,1.51095
0.10863,0.06009,0.00853,0.07652,0.19165,0.02721,0.24406,2.48900,1.18731,0.16857,1.51198
0.10913,0.08226,0.00853,0.07586,0.26236,0.02722,0.24197,2.50055,1.64048,0.17021,1.51296
0.10963,0.06741,0.00851,0.07521,0.21500,0.02715,0.23990,2.51210,1.35676,0.17133,1.51390
0.11014,0.07323,0.00850,0.07457,0.23356,0.02710,0.23784,2.52365,1.48750,0.17262,1.51478
0.11064,0.09095,0.00861,0.07393,0.29010,0.02747,0.23581,2.53520,1.86453,0.17658,1.51562
0.11115,0.06203,0.00841,0.07330,0.19786,0.02684,0.23380,2.54675,1.28332,0.17405,1.51641
0.11165,0.07200,0.00842,0.07268,0.22963,0.02686,0.23181,2.55830,1.50292,0.17579,1.51715
0.11216,0.08452,0.00856,0.07206,0.26959,0.02730,0.22983,2.56985,1.78043,0.18031,1.51785
0.11266,0.06274,0.00832,0.07145,0.20012,0.02653,0.22788,2.58140,1.33355,0.17676,1.51850
0.11316,0.04845,0.00823,0.07084,0.15453,0.02624,0.22594,2.59295,1.03893,0.17644,1.51911
0.11367,0.06718,0.00837,0.07024,0.21428,0.02670,0.22403,2.60450,1.45357,0.18112,1.51967
0.11417,0.07217,0.00836,0.06964,0.23020,0.02668,0.22213,2.61605,1.57543,0.18257,1.52019
0.11468,0.06788,0.00839,0.06905,0.21650,0.02677,0.22025,2.62760,1.49475,0.18485,1.52067
0.11518,0.07304,0.00833,0.06847,0.23298,0.02658,0.21839,2.63915,1.62270,0.18512,1.52111
0.11568,0.07490,0.00835,0.06789,0.23890,0.02663,0.21655,2.65070,1.67858,0.18709,1.52151
0.11619,0.06669,0.00829,0.06732,0.21272,0.02645,0.21472,2.66225,1.50769,0.18745,1.52187
0.11669,0.06753,0.00834,0.06675,0.21538,0.02660,0.21292,2.67380,1.53978,0.19014,1.52219
0.11720,0.05731,0.00828,0.06619,0.18281,0.02640,0.21113,2.68535,1.31822,0.19037,1.52247
0.11770,0.06152,0.00814,0.06564,0.19621,0.02597,0.20936,2.69690,1.42707,0.18891,1.52271
0.11820,0.06816,0.00825,0.06509,0.21738,0.02633,0.20760,2.70845,1.59466,0.19313,1.52291
0.11871,0.06267,0.00820,0.06454,0.19988,0.02616,0.20587,2.71999,1.47882,0.19353,1.52308
0.11921,0.07272,0.00823,0.06401,0.23194,0.02625,0.20415,2.73154,1.73055,0.19584,1.52322
0.11972,0.05829,0.00821,0.06347,0.18591,0.02617,0.20245,2.74309,1.39889,0.19693,1.52331
0.12022,0.07117,0.00816,0.06294,0.22701,0.02603,0.20076,2.75464,1.72257,0.19751,1.52338
0.12072,0.05383,0.00810,0.06242,0.17170,0.02585,0.19909,2.76619,1.31382,0.19779,1.52340
0.12123,0.05641,0.00808,0.06190,0.17991,0.02578,0.19744,2.77774,1.38817,0.19891,1.52340
0.12173,0.08091,0.00818,0.06139,0.25806,0.02608,0.19580,2.78929,2.00778,0.20288,1.52336
0.12224,0.05826,0.00812,0.06088,0.18583,0.02591,0.19418,2.80084,1.45775,0.20323,1.52329
0.12274,0.06756,0.00812,0.06038,0.21548,0.02590,0.19258,2.81239,1.70439,0.20482,1.52318
0.12324,0.06462,0.00808,0.05988,0.20611,0.02577,0.19099,2.82394,1.64362,0.20555,1.52305
0.12375,0.07376,0.00814,0.05939,0.23526,0.02596,0.18941,2.83549,1.89153,0.20870,1.52288
0.12425,0.05956,0.00793,0.05890,0.18998,0.02528,0.18785,2.84704,1.53989,0.20492,1.52269
0.12476,0.05803,0.00808,0.05841,0.18508,0.02576,0.18631,2.85859,1.51236,0.21051,1.52246
0.12526,0.05743,0.00803,0.05793,0.18318,0.02561,0.18478,2.87014,1.50900,0.21100,1.52220
0.12577,0.03816,0.00786,0.05746,0.12172,0.02506,0.18327,2.88169,1.01078,0.20812,1.52191
0.12627,0.05325,0.00791,0.05699,0.16985,0.02523,0.18177,2.89324,1.42179,0.21116,1.52160
0.12677,0.06377,0.00796,0.05652,0.20341,0.02538,0.18029,2.90479,1.71632,0.21415,1.52125
0.12728,0.06196,0.00802,0.05606,0.19762,0.02557,0.17882,2.91634,1.68081,0.21743,1.52088
0.12778,0.06388,0.00798,0.05561,0.20373,0.02544,0.17737,2.92789,1.74653,0.21808,1.52048
0.12829,0.05722,0.00792,0.05516,0.18252,0.02527,0.17592,2.93944,1.57701,0.21834,1.52005
0.12879,0.05433,0.00779,0.05471,0.17330,0.02485,0.17450,2.95099,1.50918,0.21637,1.51959
0.12929,0.06189,0.00797,0.05427,0.19742,0.02541,0.17308,2.96254,1.73266,0.22304,1.51910
0.12980,0.04657,0.00785,0.05383,0.14854,0.02503,0.17168,2.97409,1.31387,0.22139,1.51859
0.13030,0.04604,0.00779,0.05339,0.14686,0.02485,0.17030,2.98564,1.30910,0.22154,1.51805
0.13081,0.04984,0.00778,0.05296,0.15896,0.02481,0.16893,2.99719,1.42792,0.22283,1.51749
0.13131,0.05986,0.00791,0.05254,0.19091,0.02523,0.16757,3.00874,1.72825,0.22840,1.51689
0.13181,0.05225,0.00820,0.05211,0.16666,0.02617,0.16622,3.02029,1.52031,0.23869,1.51627
0.13232,0.06697,0.00830,0.05170,0.21359,0.02647,0.16488,3.03184,1.96334,0.24336,1.51563
0.13282,0.05126,0.00837,0.05128,0.16349,0.02670,0.16356,3.04339,1.51426,0.24732,1.51496
0.13333,0.04608,0.00842,0.05087,0.14699,0.02686,0.16225,3.05494,1.37177,0.25063,1.51427
0.13383,0.06367,0.00861,0.05046,0.20309,0.02745,0.16096,3.06649,1.90969,0.25811,1.51355
0.13433,0.05202,0.00877,0.05006,0.16591,0.02796,0.15967,3.07804,1.57190,0.26494,1.51281
0.13484,0.03507,0.00862,0.04966,0.11187,0.02750,0.15840,3.08959,1.06783,0.26246,1.51204
0.13534,0.04427,0.00879,0.04927,0.14120,0.02803,0.15714,3.10114,1.35792,0.26960,1.51126
0.13585,0.05487,0.00904,0.04888,0.17500,0.02882,0.15590,3.11269,1.69554,0.27924,1.51045
0.13635,0.03630,0.00888,0.04849,0.11580,0.02833,0.15466,3.12424,1.13027,0.27648,1.50962
0.13685,0.03712,0.00892,0.04811,0.11840,0.02846,0.15344,3.13579,1.16428,0.27983,1.50877
