#File Plotted Below: avg_em_0020.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2182874753
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.24560 +- 0.00400
#BestFit for I(0)/I0 = 1.00000 +- 0.01628
#BestFit for Rg = 26.51075 +- 0.43941
#BestFit for nu = 0.48914 +- 0.02268
#BestFit reduced chisquared = 0.92669
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.03251,0.20454,0.01699,0.19223,0.83283,0.06916,0.78272,0.86193,0.61873,0.05138,0.58150
0.03302,0.19860,0.01700,0.19086,0.80864,0.06923,0.77713,0.87529,0.61953,0.05304,0.59539
0.03352,0.19030,0.01626,0.18948,0.77485,0.06621,0.77152,0.88866,0.61191,0.05229,0.60928
0.03402,0.15769,0.01578,0.18810,0.64206,0.06427,0.76589,0.90202,0.52240,0.05229,0.62316
0.03453,0.16973,0.01532,0.18671,0.69110,0.06239,0.76025,0.91538,0.57909,0.05228,0.63703
0.03503,0.16395,0.01500,0.18532,0.66758,0.06106,0.75458,0.92875,0.57583,0.05267,0.65088
0.03554,0.19001,0.01479,0.18393,0.77365,0.06022,0.74890,0.94211,0.68666,0.05345,0.66470
0.03604,0.15183,0.01403,0.18253,0.61821,0.05714,0.74321,0.95547,0.56438,0.05217,0.67849
0.03654,0.17052,0.01425,0.18113,0.69430,0.05802,0.73750,0.96884,0.65170,0.05446,0.69225
0.03705,0.18319,0.01398,0.17973,0.74588,0.05692,0.73179,0.98220,0.71956,0.05491,0.70597
0.03755,0.19822,0.01378,0.17832,0.80711,0.05611,0.72607,0.99556,0.79997,0.05561,0.71964
0.03806,0.17569,0.01341,0.17691,0.71537,0.05459,0.72034,1.00893,0.72820,0.05557,0.73326
0.03856,0.16154,0.01309,0.17551,0.65774,0.05331,0.71462,1.02229,0.68739,0.05571,0.74683
0.03907,0.19505,0.01324,0.17410,0.79419,0.05393,0.70889,1.03565,0.85183,0.05784,0.76033
0.03957,0.15399,0.01264,0.17269,0.62700,0.05148,0.70315,1.04901,0.68997,0.05665,0.77377
0.04007,0.17860,0.01273,0.17129,0.72720,0.05185,0.69742,1.06238,0.82076,0.05852,0.78715
0.04058,0.18418,0.01259,0.16988,0.74993,0.05127,0.69169,1.07574,0.86783,0.05933,0.80044
0.04108,0.17904,0.01250,0.16847,0.72900,0.05091,0.68597,1.08910,0.86470,0.06039,0.81366
0.04159,0.16303,0.01245,0.16707,0.66379,0.05071,0.68024,1.10247,0.80680,0.06163,0.82679
0.04209,0.16143,0.01233,0.16566,0.65731,0.05022,0.67453,1.11583,0.81840,0.06253,0.83984
0.04259,0.17727,0.01243,0.16426,0.72179,0.05063,0.66881,1.12919,0.92034,0.06456,0.85279
0.04310,0.17899,0.01222,0.16286,0.72880,0.04975,0.66311,1.14256,0.95140,0.06494,0.86565
0.04360,0.15201,0.01223,0.16146,0.61894,0.04979,0.65741,1.15592,0.82700,0.06653,0.87840
0.04411,0.15545,0.01206,0.16006,0.63294,0.04909,0.65172,1.16928,0.86537,0.06711,0.89105
0.04461,0.15463,0.01187,0.15867,0.62959,0.04833,0.64605,1.18265,0.88059,0.06760,0.90360
0.04511,0.16887,0.01209,0.15728,0.68757,0.04924,0.64038,1.19601,0.98353,0.07043,0.91603
0.04562,0.14828,0.01183,0.15589,0.60377,0.04816,0.63473,1.20937,0.88307,0.07044,0.92835
0.04612,0.15565,0.01184,0.15450,0.63377,0.04821,0.62909,1.22274,0.94754,0.07208,0.94055
0.04663,0.15507,0.01178,0.15312,0.63139,0.04795,0.62347,1.23610,0.96474,0.07326,0.95262
0.04713,0.15104,0.01159,0.15175,0.61500,0.04719,0.61786,1.24946,0.96011,0.07368,0.96458
0.04763,0.14107,0.01164,0.15037,0.57439,0.04737,0.61227,1.26283,0.91600,0.07555,0.97641
0.04814,0.15004,0.01145,0.14900,0.61092,0.04661,0.60670,1.27619,0.99498,0.07592,0.98811
0.04864,0.16092,0.01151,0.14764,0.65523,0.04687,0.60115,1.28955,1.08961,0.07794,0.99968
0.04915,0.15204,0.01125,0.14628,0.61905,0.04580,0.59562,1.30292,1.05089,0.07775,1.01112
0.04965,0.13709,0.01111,0.14493,0.55817,0.04522,0.59012,1.31628,0.96708,0.07834,1.02243
0.05015,0.12109,0.01095,0.14358,0.49305,0.04457,0.58463,1.32964,0.87169,0.07879,1.03360
0.05066,0.15408,0.01095,0.14224,0.62735,0.04457,0.57917,1.34301,1.13153,0.08039,1.04463
0.05116,0.14162,0.01083,0.14091,0.57662,0.04408,0.57374,1.35637,1.06083,0.08110,1.05553
0.05167,0.13342,0.01060,0.13958,0.54326,0.04317,0.56833,1.36973,1.01925,0.08099,1.06628
0.05217,0.14561,0.01074,0.13826,0.59289,0.04371,0.56295,1.38310,1.13416,0.08362,1.07690
0.05268,0.12671,0.01054,0.13695,0.51594,0.04293,0.55760,1.39646,1.00613,0.08372,1.08738
0.05318,0.12857,0.01026,0.13564,0.52351,0.04176,0.55228,1.40982,1.04054,0.08300,1.09771
0.05368,0.15252,0.01042,0.13434,0.62102,0.04244,0.54699,1.42319,1.25785,0.08596,1.10791
0.05419,0.13982,0.01017,0.13305,0.56930,0.04142,0.54174,1.43655,1.17485,0.08548,1.11797
0.05469,0.13114,0.01016,0.13177,0.53396,0.04135,0.53651,1.44991,1.12252,0.08693,1.12788
0.05520,0.13747,0.01014,0.13049,0.55972,0.04130,0.53133,1.46328,1.19846,0.08842,1.13766
0.05570,0.12537,0.00994,0.12923,0.51049,0.04045,0.52618,1.47664,1.11310,0.08821,1.14730
0.05620,0.12407,0.00996,0.12797,0.50518,0.04055,0.52106,1.49000,1.12155,0.09003,1.15681
0.05671,0.11816,0.00971,0.12672,0.48113,0.03955,0.51598,1.50337,1.08741,0.08938,1.16618
0.05721,0.13444,0.00991,0.12549,0.54738,0.04036,0.51095,1.51673,1.25923,0.09285,1.17542
0.05772,0.14043,0.00986,0.12426,0.57181,0.04016,0.50595,1.53009,1.33870,0.09402,1.18452
0.05822,0.12406,0.00971,0.12304,0.50515,0.03953,0.50099,1.54345,1.20338,0.09417,1.19349
0.05872,0.12642,0.00975,0.12183,0.51473,0.03970,0.49607,1.55682,1.24755,0.09622,1.20232
0.05923,0.11233,0.00946,0.12064,0.45737,0.03854,0.49119,1.57018,1.12763,0.09501,1.21102
0.05973,0.11908,0.00947,0.11945,0.48486,0.03855,0.48635,1.58354,1.21585,0.09668,1.21958
0.06024,0.11210,0.00945,0.11827,0.45644,0.03850,0.48155,1.59691,1.16398,0.09817,1.22801
0.06074,0.12718,0.00941,0.11710,0.51785,0.03831,0.47679,1.61027,1.34276,0.09935,1.23630
0.06124,0.10480,0.00932,0.11594,0.42672,0.03793,0.47207,1.62363,1.12492,0.10000,1.24445
0.06175,0.10899,0.00927,0.11479,0.44378,0.03775,0.46738,1.63700,1.18923,0.10116,1.25247
0.06225,0.11107,0.00917,0.11365,0.45223,0.03736,0.46274,1.65036,1.23174,0.10175,1.26035
0.06276,0.10894,0.00916,0.11252,0.44359,0.03728,0.45813,1.66372,1.22783,0.10320,1.26809
0.06326,0.11050,0.00910,0.11139,0.44992,0.03707,0.45356,1.67709,1.26545,0.10425,1.27570
0.06376,0.10700,0.00901,0.11028,0.43569,0.03669,0.44903,1.69045,1.24503,0.10484,1.28317
0.06427,0.11268,0.00911,0.10918,0.45882,0.03711,0.44455,1.70381,1.33194,0.10772,1.29051
0.06477,0.12187,0.00906,0.10809,0.49623,0.03689,0.44010,1.71718,1.46323,0.10878,1.29771
0.06528,0.12086,0.00898,0.10700,0.49211,0.03657,0.43568,1.73054,1.47375,0.10953,1.30478
0.06578,0.10660,0.00892,0.10593,0.43403,0.03632,0.43131,1.74390,1.31998,0.11046,1.31171
0.06629,0.11486,0.00886,0.10487,0.46766,0.03606,0.42698,1.75727,1.44413,0.11135,1.31851
0.06679,0.11559,0.00886,0.10381,0.47065,0.03606,0.42269,1.77063,1.47556,0.11305,1.32517
0.06729,0.10256,0.00881,0.10277,0.41758,0.03586,0.41843,1.78399,1.32900,0.11412,1.33171
0.06780,0.09370,0.00862,0.10173,0.38154,0.03512,0.41421,1.79736,1.23256,0.11344,1.33811
0.06830,0.10894,0.00872,0.10070,0.44357,0.03551,0.41004,1.81072,1.45435,0.11644,1.34439
0.06881,0.08507,0.00857,0.09969,0.34639,0.03489,0.40590,1.82408,1.15254,0.11608,1.35054
0.06931,0.10010,0.00861,0.09868,0.40759,0.03506,0.40180,1.83745,1.37609,0.11837,1.35655
0.06981,0.09259,0.00853,0.09768,0.37701,0.03471,0.39774,1.85081,1.29145,0.11892,1.36245
0.07032,0.10448,0.00850,0.09670,0.42541,0.03460,0.39372,1.86417,1.47835,0.12023,1.36822
0.07082,0.10661,0.00854,0.09572,0.43409,0.03476,0.38973,1.87754,1.53023,0.12254,1.37386
0.07133,0.09725,0.00849,0.09475,0.39599,0.03459,0.38579,1.89090,1.41585,0.12367,1.37938
0.07183,0.09703,0.00842,0.09379,0.39506,0.03430,0.38188,1.90426,1.43257,0.12436,1.38478
0.07233,0.09484,0.00840,0.09284,0.38617,0.03422,0.37801,1.91763,1.42005,0.12582,1.39007
0.07284,0.09456,0.00834,0.09190,0.38503,0.03398,0.37419,1.93099,1.43566,0.12668,1.39523
0.07334,0.08397,0.00826,0.09097,0.34191,0.03361,0.37040,1.94435,1.29258,0.12707,1.40028
0.07385,0.10602,0.00849,0.09005,0.43168,0.03455,0.36664,1.95772,1.65449,0.13242,1.40522
0.07435,0.10238,0.00869,0.08914,0.41685,0.03540,0.36293,1.97108,1.61953,0.13753,1.41005
0.07485,0.08729,0.00866,0.08823,0.35544,0.03526,0.35926,1.98444,1.39972,0.13884,1.41476
0.07536,0.08615,0.00864,0.08734,0.35078,0.03520,0.35562,1.99781,1.40004,0.14047,1.41937
0.07586,0.09967,0.00883,0.08646,0.40581,0.03595,0.35203,2.01117,1.64144,0.14541,1.42388
0.07637,0.08172,0.00869,0.08558,0.33275,0.03536,0.34847,2.02453,1.36385,0.14494,1.42828
0.07687,0.07679,0.00876,0.08472,0.31268,0.03567,0.34495,2.03789,1.29857,0.14816,1.43258
0.07737,0.07470,0.00882,0.08386,0.30416,0.03590,0.34147,2.05126,1.27981,0.15104,1.43677
0.07788,0.08250,0.00885,0.08302,0.33591,0.03602,0.33802,2.06462,1.43188,0.15352,1.44087
0.07838,0.07503,0.00880,0.08218,0.30552,0.03584,0.33461,2.07798,1.31923,0.15477,1.44487
0.07889,0.08987,0.00893,0.08135,0.36594,0.03637,0.33124,2.09135,1.60054,0.15909,1.44877
0.07939,0.09992,0.00898,0.08053,0.40684,0.03655,0.32791,2.10471,1.80222,0.16189,1.45257
0.07989,0.08054,0.00895,0.07972,0.32794,0.03642,0.32461,2.11807,1.47122,0.16341,1.45628
0.08040,0.08048,0.00892,0.07892,0.32768,0.03633,0.32135,2.13144,1.48865,0.16507,1.45989
0.08090,0.08208,0.00902,0.07813,0.33420,0.03671,0.31812,2.14480,1.53736,0.16888,1.46341
0.08141,0.07283,0.00893,0.07735,0.29655,0.03634,0.31493,2.15816,1.38125,0.16928,1.46683
0.08191,0.06514,0.00887,0.07657,0.26522,0.03611,0.31177,2.17153,1.25068,0.17028,1.47017
0.08242,0.06632,0.00892,0.07580,0.27002,0.03633,0.30865,2.18489,1.28901,0.17343,1.47342
0.08292,0.09102,0.00902,0.07505,0.37062,0.03674,0.30556,2.19825,1.79095,0.17752,1.47657
0.08342,0.07207,0.00900,0.07430,0.29343,0.03666,0.30251,2.21162,1.43523,0.17932,1.47964
0.08393,0.07327,0.00901,0.07355,0.29833,0.03670,0.29949,2.22498,1.47690,0.18167,1.48263
0.08443,0.05305,0.00881,0.07282,0.21601,0.03586,0.29650,2.23834,1.08225,0.17966,1.48553
0.08494,0.07051,0.00897,0.07209,0.28711,0.03651,0.29355,2.25171,1.45568,0.18513,1.48834
0.08544,0.06110,0.00883,0.07138,0.24879,0.03597,0.29063,2.26507,1.27642,0.18453,1.49108
0.08594,0.06893,0.00892,0.07067,0.28065,0.03631,0.28774,2.27843,1.45693,0.18848,1.49373
0.08645,0.07872,0.00896,0.06997,0.32052,0.03649,0.28488,2.29180,1.68349,0.19164,1.49630
0.08695,0.06469,0.00883,0.06927,0.26340,0.03595,0.28206,2.30516,1.39966,0.19104,1.49879
0.08746,0.06585,0.00889,0.06859,0.26814,0.03620,0.27927,2.31852,1.44140,0.19460,1.50121
0.08796,0.06284,0.00883,0.06791,0.25585,0.03596,0.27650,2.33189,1.39125,0.19556,1.50355
0.08846,0.06075,0.00882,0.06724,0.24737,0.03592,0.27377,2.34525,1.36059,0.19757,1.50581
0.08897,0.06798,0.00877,0.06657,0.27678,0.03571,0.27107,2.35861,1.53975,0.19863,1.50800
0.08947,0.04961,0.00871,0.06592,0.20201,0.03548,0.26840,2.37198,1.13655,0.19962,1.51011
0.08998,0.06893,0.00882,0.06527,0.28066,0.03593,0.26576,2.38534,1.59690,0.20445,1.51216
0.09048,0.06129,0.00879,0.06463,0.24956,0.03578,0.26315,2.39870,1.43592,0.20587,1.51413
0.09098,0.04568,0.00868,0.06400,0.18601,0.03535,0.26057,2.41207,1.08222,0.20568,1.51603
0.09149,0.07373,0.00873,0.06337,0.30019,0.03554,0.25802,2.42543,1.76594,0.20905,1.51787
0.09199,0.05989,0.00871,0.06275,0.24385,0.03546,0.25550,2.43879,1.45033,0.21091,1.51963
0.09250,0.05504,0.00862,0.06214,0.22411,0.03509,0.25300,2.45216,1.34757,0.21102,1.52133
0.09300,0.05349,0.00865,0.06153,0.21778,0.03521,0.25054,2.46552,1.32387,0.21405,1.52297
0.09350,0.05833,0.00867,0.06093,0.23749,0.03529,0.24810,2.47888,1.45933,0.21683,1.52454
0.09401,0.07131,0.00866,0.06034,0.29034,0.03528,0.24569,2.49225,1.80338,0.21913,1.52604
0.09451,0.06640,0.00869,0.05975,0.27037,0.03537,0.24330,2.50561,1.69740,0.22207,1.52749
0.09502,0.05546,0.00860,0.05918,0.22583,0.03501,0.24095,2.51897,1.43292,0.22215,1.52887
0.09552,0.07691,0.00864,0.05860,0.31317,0.03516,0.23862,2.53233,2.00825,0.22549,1.53019
0.09603,0.07476,0.00869,0.05804,0.30439,0.03537,0.23631,2.54570,1.97264,0.22919,1.53145
0.09653,0.05803,0.00857,0.05748,0.23630,0.03489,0.23404,2.55906,1.54747,0.22848,1.53265
0.09703,0.05376,0.00854,0.05693,0.21889,0.03478,0.23178,2.57242,1.44848,0.23018,1.53380
0.09754,0.05571,0.00851,0.05638,0.22683,0.03467,0.22956,2.58579,1.51665,0.23178,1.53489
0.09804,0.05786,0.00847,0.05584,0.23560,0.03447,0.22736,2.59915,1.59161,0.23285,1.53593
0.09855,0.05388,0.00850,0.05530,0.21940,0.03462,0.22518,2.61251,1.49745,0.23632,1.53691
0.09905,0.04215,0.00836,0.05478,0.17163,0.03404,0.22303,2.62588,1.18345,0.23468,1.53784
0.09955,0.07107,0.00861,0.05425,0.28938,0.03504,0.22090,2.63924,2.01572,0.24408,1.53872
0.10006,0.04690,0.00832,0.05374,0.19097,0.03388,0.21880,2.65260,1.34375,0.23839,1.53954
0.10056,0.05776,0.00843,0.05323,0.23519,0.03431,0.21672,2.66597,1.67158,0.24383,1.54032
0.10107,0.05993,0.00848,0.05272,0.24400,0.03451,0.21467,2.67933,1.75166,0.24777,1.54105
0.10157,0.05057,0.00836,0.05222,0.20591,0.03406,0.21264,2.69269,1.49295,0.24694,1.54173
0.10207,0.04050,0.00829,0.05173,0.16490,0.03376,0.21063,2.70606,1.20751,0.24720,1.54237
0.10258,0.05371,0.00829,0.05124,0.21868,0.03375,0.20864,2.71942,1.61716,0.24963,1.54296
0.10308,0.03661,0.00823,0.05076,0.14906,0.03352,0.20668,2.73278,1.11320,0.25031,1.54351
0.10359,0.04446,0.00828,0.05028,0.18102,0.03370,0.20474,2.74615,1.36515,0.25414,1.54401
0.10409,0.04306,0.00826,0.04981,0.17533,0.03364,0.20282,2.75951,1.33514,0.25616,1.54447
0.10459,0.03897,0.00819,0.04935,0.15866,0.03334,0.20093,2.77287,1.21995,0.25633,1.54488
0.10510,0.05937,0.00829,0.04889,0.24172,0.03375,0.19905,2.78624,1.87654,0.26202,1.54526
0.10560,0.04546,0.00819,0.04843,0.18508,0.03337,0.19720,2.79960,1.45063,0.26152,1.54560
0.10611,0.04445,0.00828,0.04798,0.18100,0.03373,0.19537,2.81296,1.43221,0.26686,1.54589
0.10661,0.03759,0.00808,0.04754,0.15305,0.03288,0.19356,2.82633,1.22262,0.26266,1.54615
0.10711,0.05460,0.00824,0.04710,0.22233,0.03355,0.19177,2.83969,1.79281,0.27055,1.54636
0.10762,0.03562,0.00813,0.04666,0.14504,0.03310,0.18999,2.85305,1.18058,0.26946,1.54654
0.10812,0.05275,0.00815,0.04623,0.21476,0.03319,0.18824,2.86642,1.76456,0.27273,1.54668
0.10863,0.04909,0.00822,0.04581,0.19987,0.03348,0.18651,2.87978,1.65755,0.27767,1.54679
0.10913,0.04323,0.00805,0.04539,0.17601,0.03276,0.18480,2.89314,1.47329,0.27419,1.54686
0.10963,0.04753,0.00814,0.04497,0.19354,0.03313,0.18311,2.90651,1.63497,0.27989,1.54689
0.11014,0.03377,0.00803,0.04456,0.13749,0.03271,0.18144,2.91987,1.17216,0.27885,1.54689
0.11064,0.03215,0.00801,0.04415,0.13090,0.03263,0.17979,2.93323,1.12628,0.28077,1.54685
0.11115,0.05205,0.00812,0.04375,0.21192,0.03306,0.17815,2.94660,1.83998,0.28703,1.54678
0.11165,0.04765,0.00806,0.04336,0.19400,0.03281,0.17653,2.95996,1.69969,0.28747,1.54667
0.11216,0.03252,0.00796,0.04296,0.13241,0.03241,0.17493,2.97332,1.17056,0.28656,1.54653
0.11266,0.03803,0.00798,0.04257,0.15485,0.03249,0.17335,2.98669,1.38130,0.28979,1.54635
0.11316,0.04650,0.00800,0.04219,0.18933,0.03256,0.17179,3.00005,1.70402,0.29303,1.54614
0.11367,0.03576,0.00797,0.04181,0.14561,0.03243,0.17024,3.01341,1.32222,0.29452,1.54590
0.11417,0.04386,0.00796,0.04143,0.17859,0.03241,0.16871,3.02678,1.63614,0.29692,1.54562
0.11468,0.03877,0.00796,0.04106,0.15787,0.03242,0.16720,3.04014,1.45906,0.29967,1.54531
0.11518,0.02626,0.00780,0.04070,0.10694,0.03177,0.16570,3.05350,0.99706,0.29620,1.54497
0.11568,0.04152,0.00790,0.04033,0.16905,0.03219,0.16422,3.06686,1.59006,0.30273,1.54460
0.11619,0.04286,0.00790,0.03997,0.17449,0.03218,0.16276,3.08023,1.65557,0.30535,1.54420
0.11669,0.04090,0.00791,0.03962,0.16651,0.03220,0.16131,3.09359,1.59359,0.30818,1.54378
0.11720,0.03725,0.00793,0.03927,0.15167,0.03227,0.15988,3.10695,1.46411,0.31151,1.54332
0.11770,0.03380,0.00773,0.03892,0.13760,0.03147,0.15846,3.12032,1.33977,0.30643,1.54284
0.11820,0.03055,0.00781,0.03857,0.12440,0.03180,0.15706,3.13368,1.22159,0.31228,1.54233
0.11871,0.03807,0.00783,0.03823,0.15502,0.03186,0.15568,3.14704,1.53530,0.31558,1.54179
0.11921,0.04116,0.00779,0.03790,0.16759,0.03171,0.15431,3.16041,1.67389,0.31676,1.54124
0.11972,0.04189,0.00786,0.03756,0.17056,0.03199,0.15295,3.17377,1.71799,0.32227,1.54065
0.12022,0.02773,0.00768,0.03724,0.11292,0.03126,0.15161,3.18713,1.14706,0.31753,1.54005
0.12072,0.03349,0.00777,0.03691,0.13634,0.03163,0.15029,3.20050,1.39660,0.32394,1.53942
0.12123,0.04034,0.00776,0.03659,0.16424,0.03158,0.14898,3.21386,1.69641,0.32617,1.53877
0.12173,0.04515,0.00775,0.03627,0.18385,0.03156,0.14768,3.22722,1.91480,0.32868,1.53809
0.12224,0.03003,0.00774,0.03596,0.12227,0.03152,0.14640,3.24059,1.28397,0.33103,1.53740
0.12274,0.03691,0.00767,0.03564,0.15027,0.03123,0.14513,3.25395,1.59107,0.33071,1.53669
0.12324,0.03081,0.00767,0.03534,0.12545,0.03123,0.14388,3.26731,1.33918,0.33339,1.53595
0.12375,0.04030,0.00771,0.03503,0.16408,0.03138,0.14264,3.28068,1.76600,0.33769,1.53520
0.12425,0.04495,0.00763,0.03473,0.18301,0.03106,0.14141,3.29404,1.98578,0.33703,1.53443
0.12476,0.03975,0.00774,0.03443,0.16185,0.03152,0.14020,3.30740,1.77043,0.34476,1.53364
0.12526,0.03179,0.00764,0.03414,0.12942,0.03111,0.13900,3.32077,1.42719,0.34306,1.53283
0.12577,0.03806,0.00763,0.03385,0.15498,0.03106,0.13781,3.33413,1.72281,0.34526,1.53201
0.12627,0.04402,0.00764,0.03356,0.17923,0.03112,0.13664,3.34749,2.00837,0.34873,1.53116
0.12677,0.02949,0.00752,0.03327,0.12006,0.03064,0.13548,3.36086,1.35617,0.34608,1.53030
0.12728,0.01954,0.00752,0.03299,0.07957,0.03063,0.13433,3.37422,0.90588,0.34873,1.52943
0.12778,0.04135,0.00763,0.03271,0.16838,0.03106,0.13320,3.38758,1.93228,0.35639,1.52853
0.12829,0.03431,0.00755,0.03244,0.13968,0.03074,0.13207,3.40095,1.61563,0.35561,1.52762
0.12879,0.02986,0.00745,0.03216,0.12157,0.03031,0.13096,3.41431,1.41716,0.35339,1.52670
0.12929,0.03530,0.00757,0.03189,0.14375,0.03084,0.12986,3.42767,1.68891,0.36230,1.52575
0.12980,0.03245,0.00756,0.03163,0.13213,0.03079,0.12878,3.44104,1.56457,0.36461,1.52480
0.13030,0.01569,0.00742,0.03136,0.06390,0.03022,0.12770,3.45440,0.76249,0.36057,1.52382
0.13081,0.04105,0.00752,0.03110,0.16715,0.03060,0.12663,3.46776,2.01010,0.36801,1.52283
0.13131,0.03392,0.00752,0.03084,0.13811,0.03063,0.12558,3.48113,1.67365,0.37114,1.52183
0.13181,0.03598,0.00779,0.03059,0.14648,0.03174,0.12454,3.49449,1.78873,0.38754,1.52081
0.13232,0.02979,0.00780,0.03033,0.12129,0.03177,0.12351,3.50785,1.49249,0.39087,1.51977
0.13282,0.01387,0.00791,0.03008,0.05647,0.03222,0.12249,3.52122,0.70017,0.39949,1.51872
0.13333,0.01948,0.00801,0.02983,0.07934,0.03260,0.12148,3.53458,0.99115,0.40724,1.51765
0.13383,0.02127,0.00805,0.02959,0.08661,0.03280,0.12048,3.54794,1.09030,0.41283,1.51656
0.13433,0.02499,0.00830,0.02935,0.10174,0.03380,0.11949,3.56130,1.29034,0.42865,1.51547
0.13484,0.04083,0.00837,0.02911,0.16624,0.03409,0.11851,3.57467,2.12420,0.43567,1.51436
0.13534,0.01972,0.00829,0.02887,0.08028,0.03377,0.11754,3.58803,1.03349,0.43476,1.51324
0.13585,0.02353,0.00849,0.02863,0.09582,0.03456,0.11658,3.60139,1.24277,0.44830,1.51210
0.13635,0.02578,0.00848,0.02840,0.10497,0.03452,0.11564,3.61476,1.37163,0.45112,1.51096
0.13685,0.02662,0.00858,0.02817,0.10839,0.03495,0.11470,3.62812,1.42676,0.46002,1.50980
