#File Plotted Below: avg_em_0072.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.3090109738
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.34315 +- 0.00372
#BestFit for I(0)/I0 = 1.00000 +- 0.01083
#BestFit for Rg = 23.24525 +- 0.24809
#BestFit for nu = 0.55521 +- 0.03897
#BestFit reduced chisquared = 1.14556
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.07133,0.18019,0.00920,0.15814,0.52510,0.02682,0.46083,1.65799,1.44345,0.07372,1.26678
0.07183,0.14568,0.00899,0.15675,0.42454,0.02620,0.45680,1.66970,1.18357,0.07303,1.27352
0.07233,0.16375,0.00908,0.15538,0.47720,0.02645,0.45281,1.68142,1.34913,0.07478,1.28016
0.07284,0.14220,0.00890,0.15402,0.41439,0.02595,0.44884,1.69314,1.18795,0.07439,1.28670
0.07334,0.15739,0.00898,0.15267,0.45866,0.02616,0.44491,1.70485,1.33310,0.07602,1.29314
0.07385,0.14952,0.00910,0.15133,0.43573,0.02651,0.44101,1.71657,1.28392,0.07812,1.29948
0.07435,0.14997,0.00931,0.15001,0.43704,0.02714,0.43714,1.72829,1.30544,0.08108,1.30573
0.07485,0.14446,0.00927,0.14869,0.42099,0.02700,0.43330,1.74001,1.27460,0.08176,1.31187
0.07536,0.14780,0.00930,0.14738,0.43071,0.02711,0.42949,1.75172,1.32164,0.08318,1.31792
0.07586,0.15261,0.00946,0.14609,0.44472,0.02756,0.42572,1.76344,1.38297,0.08570,1.32386
0.07637,0.14163,0.00933,0.14480,0.41272,0.02719,0.42197,1.77516,1.30056,0.08567,1.32972
0.07687,0.13181,0.00942,0.14353,0.38413,0.02744,0.41826,1.78687,1.22649,0.08761,1.33547
0.07737,0.13698,0.00949,0.14227,0.39918,0.02767,0.41458,1.79859,1.29131,0.08950,1.34114
0.07788,0.14016,0.00951,0.14101,0.40845,0.02771,0.41093,1.81031,1.33859,0.09082,1.34671
0.07838,0.15573,0.00959,0.13977,0.45381,0.02795,0.40731,1.82203,1.50656,0.09279,1.35219
0.07889,0.13297,0.00951,0.13854,0.38748,0.02770,0.40372,1.83374,1.30296,0.09315,1.35757
0.07939,0.14203,0.00955,0.13732,0.41388,0.02784,0.40017,1.84546,1.40957,0.09482,1.36287
0.07989,0.14272,0.00968,0.13611,0.41590,0.02820,0.39665,1.85718,1.43448,0.09727,1.36807
0.08040,0.14157,0.00959,0.13491,0.41255,0.02794,0.39315,1.86890,1.44095,0.09757,1.37319
0.08090,0.13776,0.00967,0.13372,0.40146,0.02817,0.38969,1.88061,1.41983,0.09963,1.37823
0.08141,0.12556,0.00953,0.13255,0.36589,0.02779,0.38626,1.89233,1.31022,0.09950,1.38317
0.08191,0.13448,0.00960,0.13138,0.39189,0.02796,0.38287,1.90405,1.42075,0.10137,1.38804
0.08242,0.13446,0.00967,0.13023,0.39184,0.02819,0.37950,1.91576,1.43809,0.10347,1.39282
0.08292,0.12803,0.00957,0.12908,0.37308,0.02790,0.37616,1.92748,1.38608,0.10366,1.39752
0.08342,0.12222,0.00962,0.12795,0.35617,0.02802,0.37286,1.93920,1.33936,0.10538,1.40214
0.08393,0.14550,0.00975,0.12683,0.42401,0.02841,0.36959,1.95092,1.61380,0.10812,1.40668
0.08443,0.13324,0.00959,0.12571,0.38829,0.02795,0.36635,1.96263,1.49568,0.10766,1.41115
0.08494,0.11425,0.00959,0.12461,0.33295,0.02794,0.36314,1.97435,1.29784,0.10892,1.41554
0.08544,0.11400,0.00951,0.12352,0.33222,0.02773,0.35996,1.98607,1.31044,0.10937,1.41986
0.08594,0.12878,0.00959,0.12244,0.37529,0.02796,0.35682,1.99778,1.49783,0.11158,1.42411
0.08645,0.12299,0.00952,0.12137,0.35841,0.02774,0.35370,2.00950,1.44729,0.11202,1.42829
0.08695,0.10790,0.00939,0.12032,0.31444,0.02737,0.35062,2.02122,1.28461,0.11180,1.43240
0.08746,0.11033,0.00945,0.11927,0.32153,0.02753,0.34757,2.03294,1.32882,0.11378,1.43644
0.08796,0.10276,0.00943,0.11823,0.29947,0.02748,0.34455,2.04465,1.25196,0.11489,1.44042
0.08846,0.12026,0.00951,0.11721,0.35045,0.02772,0.34156,2.05637,1.48194,0.11724,1.44434
0.08897,0.12922,0.00942,0.11619,0.37657,0.02746,0.33860,2.06809,1.61059,0.11744,1.44819
0.08947,0.11758,0.00939,0.11519,0.34264,0.02735,0.33567,2.07980,1.48211,0.11832,1.45197
0.08998,0.12551,0.00946,0.11419,0.36577,0.02757,0.33277,2.09152,1.60003,0.12060,1.45570
0.09048,0.12493,0.00946,0.11321,0.36406,0.02756,0.32990,2.10324,1.61047,0.12192,1.45936
0.09098,0.09956,0.00931,0.11223,0.29013,0.02713,0.32706,2.11496,1.29775,0.12133,1.46296
0.09149,0.11058,0.00928,0.11127,0.32226,0.02704,0.32425,2.12667,1.45749,0.12228,1.46650
0.09199,0.09712,0.00926,0.11031,0.28302,0.02698,0.32147,2.13839,1.29419,0.12335,1.46998
0.09250,0.10876,0.00924,0.10937,0.31693,0.02692,0.31872,2.15011,1.46516,0.12445,1.47341
0.09300,0.09184,0.00922,0.10843,0.26762,0.02686,0.31599,2.16183,1.25073,0.12553,1.47678
0.09350,0.10887,0.00925,0.10751,0.31727,0.02696,0.31329,2.17354,1.49887,0.12737,1.48009
0.09401,0.09756,0.00909,0.10659,0.28429,0.02650,0.31063,2.18526,1.35759,0.12654,1.48335
0.09451,0.09726,0.00920,0.10569,0.28342,0.02682,0.30798,2.19698,1.36800,0.12947,1.48655
0.09502,0.10782,0.00923,0.10479,0.31419,0.02690,0.30537,2.20869,1.53271,0.13120,1.48970
0.09552,0.10343,0.00909,0.10390,0.30140,0.02650,0.30279,2.22041,1.48599,0.13063,1.49280
0.09603,0.11281,0.00918,0.10302,0.32873,0.02676,0.30023,2.23213,1.63786,0.13333,1.49585
0.09653,0.09222,0.00905,0.10216,0.26873,0.02637,0.29769,2.24385,1.35302,0.13274,1.49884
0.09703,0.09955,0.00909,0.10130,0.29010,0.02648,0.29519,2.25556,1.47589,0.13472,1.50179
0.09754,0.09085,0.00901,0.10044,0.26475,0.02626,0.29271,2.26728,1.36097,0.13497,1.50469
0.09804,0.08486,0.00895,0.09960,0.24731,0.02610,0.29026,2.27900,1.28447,0.13554,1.50754
0.09855,0.08899,0.00900,0.09877,0.25933,0.02624,0.28783,2.29071,1.36079,0.13767,1.51034
0.09905,0.08939,0.00893,0.09795,0.26051,0.02601,0.28543,2.30243,1.38100,0.13789,1.51310
0.09955,0.10207,0.00907,0.09713,0.29746,0.02643,0.28305,2.31415,1.59296,0.14155,1.51581
0.10006,0.09253,0.00887,0.09632,0.26964,0.02585,0.28070,2.32587,1.45865,0.13984,1.51847
0.10056,0.10763,0.00899,0.09552,0.31364,0.02619,0.27837,2.33758,1.71382,0.14313,1.52110
0.10107,0.10671,0.00904,0.09473,0.31098,0.02633,0.27607,2.34930,1.71637,0.14532,1.52368
0.10157,0.08748,0.00888,0.09395,0.25493,0.02589,0.27379,2.36102,1.42109,0.14431,1.52621
0.10207,0.08038,0.00883,0.09318,0.23425,0.02573,0.27154,2.37274,1.31879,0.14485,1.52871
0.10258,0.09166,0.00880,0.09241,0.26712,0.02565,0.26931,2.38445,1.51874,0.14581,1.53117
0.10308,0.09164,0.00883,0.09166,0.26704,0.02573,0.26710,2.39617,1.53326,0.14771,1.53358
0.10359,0.07723,0.00877,0.09091,0.22507,0.02555,0.26492,2.40789,1.30494,0.14815,1.53596
0.10409,0.07670,0.00867,0.09017,0.22352,0.02527,0.26276,2.41960,1.30862,0.14792,1.53830
0.10459,0.09133,0.00879,0.08943,0.26614,0.02560,0.26062,2.43132,1.57323,0.15134,1.54060
0.10510,0.09061,0.00874,0.08871,0.26406,0.02546,0.25850,2.44304,1.57601,0.15198,1.54286
0.10560,0.08963,0.00875,0.08799,0.26118,0.02550,0.25641,2.45476,1.57382,0.15368,1.54509
0.10611,0.08027,0.00876,0.08728,0.23392,0.02554,0.25434,2.46647,1.42305,0.15537,1.54728
0.10661,0.07788,0.00858,0.08658,0.22694,0.02500,0.25229,2.47819,1.39374,0.15353,1.54944
0.10711,0.08870,0.00868,0.08588,0.25850,0.02529,0.25027,2.48991,1.60259,0.15677,1.55156
0.10762,0.08974,0.00868,0.08519,0.26153,0.02529,0.24826,2.50162,1.63667,0.15824,1.55365
0.10812,0.08122,0.00859,0.08451,0.23669,0.02504,0.24628,2.51334,1.49514,0.15821,1.55570
0.10863,0.08557,0.00870,0.08384,0.24935,0.02535,0.24431,2.52506,1.58985,0.16163,1.55772
0.10913,0.08230,0.00854,0.08317,0.23983,0.02490,0.24237,2.53678,1.54338,0.16023,1.55972
0.10963,0.08197,0.00859,0.08251,0.23888,0.02504,0.24045,2.54849,1.55145,0.16263,1.56167
0.11014,0.08655,0.00858,0.08186,0.25223,0.02500,0.23855,2.56021,1.65326,0.16390,1.56360
0.11064,0.07815,0.00856,0.08121,0.22773,0.02494,0.23667,2.57193,1.50641,0.16497,1.56550
0.11115,0.07638,0.00853,0.08057,0.22258,0.02485,0.23481,2.58364,1.48577,0.16586,1.56738
0.11165,0.08805,0.00853,0.07994,0.25658,0.02484,0.23296,2.59536,1.72830,0.16735,1.56922
0.11216,0.06590,0.00846,0.07932,0.19205,0.02466,0.23114,2.60708,1.30532,0.16761,1.57104
0.11266,0.06643,0.00837,0.07870,0.19358,0.02439,0.22934,2.61880,1.32756,0.16729,1.57283
0.11316,0.07570,0.00839,0.07809,0.22060,0.02444,0.22755,2.63051,1.52649,0.16912,1.57459
0.11367,0.07963,0.00845,0.07748,0.23204,0.02463,0.22579,2.64223,1.61997,0.17193,1.57633
0.11417,0.06941,0.00833,0.07688,0.20227,0.02427,0.22404,2.65395,1.42465,0.17092,1.57804
0.11468,0.07132,0.00843,0.07629,0.20783,0.02457,0.22232,2.66567,1.47681,0.17461,1.57973
0.11518,0.06707,0.00828,0.07570,0.19544,0.02413,0.22061,2.67738,1.40097,0.17299,1.58140
0.11568,0.08116,0.00837,0.07512,0.23651,0.02440,0.21892,2.68910,1.71029,0.17643,1.58304
0.11619,0.06222,0.00825,0.07455,0.18133,0.02404,0.21724,2.70082,1.32267,0.17533,1.58466
0.11669,0.07962,0.00836,0.07398,0.23203,0.02437,0.21559,2.71253,1.70724,0.17929,1.58626
0.11720,0.07721,0.00839,0.07342,0.22501,0.02444,0.21395,2.72425,1.66994,0.18136,1.58784
0.11770,0.06710,0.00816,0.07286,0.19554,0.02378,0.21233,2.73597,1.46369,0.17798,1.58940
0.11820,0.07798,0.00829,0.07231,0.22723,0.02415,0.21073,2.74769,1.71555,0.18235,1.59094
0.11871,0.06049,0.00819,0.07177,0.17629,0.02387,0.20914,2.75940,1.34229,0.18174,1.59245
0.11921,0.05572,0.00812,0.07123,0.16237,0.02366,0.20757,2.77112,1.24683,0.18169,1.59395
0.11972,0.05691,0.00819,0.07070,0.16584,0.02388,0.20602,2.78284,1.28426,0.18493,1.59543
0.12022,0.07756,0.00818,0.07017,0.22603,0.02383,0.20448,2.79455,1.76518,0.18610,1.59689
0.12072,0.08020,0.00825,0.06965,0.23372,0.02404,0.20296,2.80627,1.84061,0.18935,1.59834
0.12123,0.07733,0.00818,0.06913,0.22534,0.02385,0.20145,2.81799,1.78942,0.18938,1.59976
0.12173,0.07669,0.00812,0.06862,0.22348,0.02367,0.19997,2.82971,1.78949,0.18953,1.60117
0.12224,0.08579,0.00828,0.06811,0.24999,0.02413,0.19849,2.84142,2.01836,0.19478,1.60256
0.12274,0.07253,0.00809,0.06761,0.21137,0.02358,0.19703,2.85314,1.72066,0.19191,1.60393
0.12324,0.06581,0.00808,0.06712,0.19179,0.02356,0.19559,2.86486,1.57410,0.19334,1.60528
0.12375,0.06087,0.00804,0.06663,0.17738,0.02342,0.19416,2.87658,1.46773,0.19380,1.60662
0.12425,0.05670,0.00792,0.06614,0.16522,0.02309,0.19275,2.88829,1.37828,0.19263,1.60795
0.12476,0.05953,0.00807,0.06566,0.17349,0.02351,0.19135,2.90001,1.45907,0.19768,1.60925
0.12526,0.06506,0.00805,0.06519,0.18961,0.02347,0.18996,2.91173,1.60752,0.19899,1.61054
0.12577,0.07175,0.00808,0.06472,0.20908,0.02355,0.18859,2.92344,1.78689,0.20127,1.61181
0.12627,0.06193,0.00796,0.06425,0.18047,0.02320,0.18724,2.93516,1.55480,0.19991,1.61307
0.12677,0.06538,0.00797,0.06379,0.19053,0.02322,0.18589,2.94688,1.65460,0.20163,1.61431
0.12728,0.04674,0.00791,0.06333,0.13620,0.02304,0.18456,2.95860,1.19219,0.20167,1.61553
0.12778,0.06070,0.00794,0.06288,0.17689,0.02315,0.18325,2.97031,1.56062,0.20423,1.61674
0.12829,0.06196,0.00794,0.06243,0.18056,0.02315,0.18194,2.98203,1.60560,0.20587,1.61793
0.12879,0.05851,0.00783,0.06199,0.17050,0.02282,0.18065,2.99375,1.52814,0.20452,1.61910
0.12929,0.06319,0.00796,0.06155,0.18414,0.02318,0.17938,3.00546,1.66329,0.20941,1.62026
0.12980,0.04703,0.00785,0.06112,0.13705,0.02287,0.17811,3.01718,1.24763,0.20819,1.62140
0.13030,0.06782,0.00791,0.06069,0.19764,0.02305,0.17686,3.02890,1.81317,0.21151,1.62253
0.13081,0.05754,0.00783,0.06026,0.16768,0.02282,0.17562,3.04062,1.55025,0.21099,1.62363
0.13131,0.06017,0.00796,0.05984,0.17533,0.02318,0.17439,3.05233,1.63355,0.21600,1.62473
0.13181,0.05118,0.00818,0.05942,0.14914,0.02385,0.17317,3.06405,1.40023,0.22392,1.62581
0.13232,0.05690,0.00823,0.05901,0.16582,0.02399,0.17197,3.07577,1.56874,0.22691,1.62687
0.13282,0.06364,0.00846,0.05860,0.18545,0.02465,0.17077,3.08748,1.76786,0.23499,1.62792
0.13333,0.05052,0.00848,0.05820,0.14721,0.02470,0.16959,3.09920,1.41395,0.23728,1.62896
0.13383,0.05425,0.00855,0.05780,0.15809,0.02491,0.16842,3.11092,1.52996,0.24111,1.62998
0.13433,0.06215,0.00886,0.05740,0.18111,0.02583,0.16727,3.12264,1.76594,0.25189,1.63099
0.13484,0.05084,0.00874,0.05700,0.14815,0.02548,0.16612,3.13435,1.45549,0.25028,1.63199
0.13534,0.05048,0.00886,0.05662,0.14709,0.02581,0.16498,3.14607,1.45591,0.25542,1.63298
0.13585,0.04416,0.00895,0.05623,0.12869,0.02609,0.16386,3.15779,1.28329,0.26020,1.63396
0.13635,0.03918,0.00888,0.05585,0.11417,0.02588,0.16275,3.16951,1.14688,0.26003,1.63492
0.13685,0.06095,0.00910,0.05547,0.17763,0.02650,0.16164,3.18122,1.79760,0.26823,1.63588
