#File Plotted Below: avg_em_0103.dat

#Fit from 0.015-0.15 with polymer MFF
#Initial search parameter for I0 = 0.2659082722
#Initial search parameter for Rg = 30.0
#Initial search parameter for nu = 0.499880565034
#BestFit for I0 = 0.27579 +- 0.00364
#BestFit for I(0)/I0 = 1.00000 +- 0.01319
#BestFit for Rg = 24.49296 +- 0.33163
#BestFit for nu = 0.50685 +- 0.02680
#BestFit reduced chisquared = 0.96108
#-------------
#-------------

#q,I(q),Error,fit,I(q)/I0,Error/I0,fit/I0,qRg,((qRg)^2)I(q)/I0,((qRg)^2)*Error/I0,((qRg)^2)*fit/I0
0.02092,0.24750,0.02301,0.25216,0.89741,0.08344,0.91431,0.51236,0.23558,0.02191,0.24002
0.02142,0.26907,0.02292,0.25107,0.97565,0.08310,0.91038,0.52471,0.26862,0.02288,0.25065
0.02193,0.25558,0.02227,0.24997,0.92672,0.08077,0.90639,0.53706,0.26729,0.02330,0.26143
0.02243,0.24477,0.02131,0.24885,0.88751,0.07726,0.90233,0.54940,0.26789,0.02332,0.27236
0.02294,0.22819,0.02096,0.24772,0.82739,0.07601,0.89821,0.56175,0.26109,0.02399,0.28344
0.02344,0.23894,0.02025,0.24656,0.86637,0.07344,0.89403,0.57410,0.28554,0.02420,0.29466
0.02394,0.23712,0.02031,0.24540,0.85978,0.07364,0.88979,0.58644,0.29569,0.02533,0.30601
0.02445,0.26369,0.02041,0.24421,0.95613,0.07400,0.88549,0.59879,0.34282,0.02653,0.31749
0.02495,0.25702,0.02011,0.24301,0.93196,0.07291,0.88114,0.61113,0.34807,0.02723,0.32909
0.02546,0.23897,0.02013,0.24180,0.86651,0.07299,0.87674,0.62348,0.33683,0.02837,0.34081
0.02596,0.22587,0.01972,0.24057,0.81900,0.07149,0.87228,0.63583,0.33110,0.02890,0.35264
0.02646,0.22348,0.01988,0.23932,0.81032,0.07209,0.86777,0.64817,0.34044,0.03029,0.36457
0.02697,0.22015,0.01949,0.23807,0.79825,0.07067,0.86321,0.66052,0.34826,0.03083,0.37661
0.02747,0.22783,0.01959,0.23680,0.82610,0.07104,0.85861,0.67286,0.37402,0.03216,0.38873
0.02798,0.20912,0.01940,0.23551,0.75826,0.07035,0.85396,0.68521,0.35601,0.03303,0.40095
0.02848,0.24535,0.01894,0.23422,0.88962,0.06869,0.84927,0.69756,0.43288,0.03343,0.41324
0.02898,0.22629,0.01916,0.23291,0.82052,0.06949,0.84453,0.70990,0.41351,0.03502,0.42561
0.02949,0.25691,0.01886,0.23159,0.93155,0.06839,0.83975,0.72225,0.48594,0.03568,0.43805
0.02999,0.22140,0.01867,0.23027,0.80279,0.06770,0.83493,0.73460,0.43321,0.03653,0.45055
0.03050,0.20967,0.01862,0.22893,0.76024,0.06753,0.83008,0.74694,0.42415,0.03768,0.46312
0.03100,0.23864,0.01802,0.22758,0.86530,0.06535,0.82518,0.75929,0.49886,0.03768,0.47573
0.03150,0.20297,0.01781,0.22622,0.73597,0.06458,0.82026,0.77163,0.43821,0.03845,0.48840
0.03201,0.24953,0.01788,0.22485,0.90477,0.06483,0.81530,0.78398,0.55609,0.03985,0.50110
0.03251,0.22325,0.01768,0.22347,0.80948,0.06409,0.81030,0.79633,0.51332,0.04064,0.51384
0.03302,0.22860,0.01769,0.22209,0.82891,0.06413,0.80528,0.80867,0.54206,0.04193,0.52661
0.03352,0.24077,0.01715,0.22070,0.87301,0.06219,0.80023,0.82102,0.58847,0.04192,0.53941
0.03402,0.17981,0.01639,0.21930,0.65199,0.05944,0.79515,0.83336,0.45281,0.04128,0.55223
0.03453,0.19830,0.01595,0.21789,0.71903,0.05785,0.79005,0.84571,0.51427,0.04137,0.56506
0.03503,0.21236,0.01558,0.21647,0.77001,0.05648,0.78492,0.85806,0.56693,0.04158,0.57791
0.03554,0.21880,0.01526,0.21505,0.79336,0.05534,0.77977,0.87040,0.60105,0.04193,0.59076
0.03604,0.19324,0.01459,0.21363,0.70068,0.05288,0.77461,0.88275,0.54600,0.04121,0.60361
0.03654,0.18772,0.01457,0.21220,0.68067,0.05282,0.76942,0.89510,0.54535,0.04232,0.61645
0.03705,0.19913,0.01434,0.21076,0.72204,0.05199,0.76421,0.90744,0.59457,0.04281,0.62929
0.03755,0.21052,0.01412,0.20932,0.76332,0.05118,0.75899,0.91979,0.64578,0.04330,0.64211
0.03806,0.21878,0.01392,0.20788,0.79330,0.05046,0.75375,0.93213,0.68928,0.04384,0.65492
0.03856,0.20381,0.01360,0.20643,0.73899,0.04931,0.74851,0.94448,0.65921,0.04399,0.66770
0.03907,0.23060,0.01368,0.20498,0.83613,0.04962,0.74325,0.95683,0.76549,0.04543,0.68045
0.03957,0.20339,0.01314,0.20353,0.73750,0.04764,0.73798,0.96917,0.69273,0.04475,0.69318
0.04007,0.20429,0.01307,0.20207,0.74076,0.04738,0.73270,0.98152,0.71363,0.04564,0.70587
0.04058,0.20300,0.01292,0.20061,0.73606,0.04686,0.72742,0.99386,0.72706,0.04628,0.71852
0.04108,0.21168,0.01291,0.19916,0.76755,0.04681,0.72213,1.00621,0.77712,0.04739,0.73113
0.04159,0.19595,0.01288,0.19770,0.71049,0.04669,0.71684,1.01856,0.73711,0.04844,0.74369
0.04209,0.16459,0.01263,0.19624,0.59679,0.04581,0.71154,1.03090,0.63425,0.04868,0.75620
0.04259,0.18133,0.01279,0.19478,0.65749,0.04637,0.70625,1.04325,0.71559,0.05047,0.76866
0.04310,0.18783,0.01260,0.19332,0.68106,0.04569,0.70095,1.05559,0.75890,0.05092,0.78106
0.04360,0.18527,0.01279,0.19186,0.67178,0.04638,0.69566,1.06794,0.76617,0.05290,0.79340
0.04411,0.19335,0.01254,0.19040,0.70108,0.04547,0.69036,1.08029,0.81818,0.05307,0.80567
0.04461,0.20174,0.01243,0.18894,0.73150,0.04506,0.68507,1.09263,0.87330,0.05380,0.81787
0.04511,0.19086,0.01253,0.18748,0.69206,0.04542,0.67978,1.10498,0.84499,0.05545,0.83000
0.04562,0.19289,0.01237,0.18602,0.69940,0.04486,0.67450,1.11733,0.87314,0.05601,0.84205
0.04612,0.20116,0.01236,0.18456,0.72941,0.04481,0.66922,1.12967,0.93085,0.05719,0.85402
0.04663,0.18659,0.01220,0.18311,0.67657,0.04422,0.66394,1.14202,0.88238,0.05767,0.86592
0.04713,0.18899,0.01204,0.18166,0.68527,0.04367,0.65867,1.15436,0.91317,0.05820,0.87772
0.04763,0.16497,0.01198,0.18021,0.59817,0.04343,0.65341,1.16671,0.81424,0.05911,0.88943
0.04814,0.17931,0.01182,0.17876,0.65018,0.04284,0.64816,1.17906,0.90387,0.05956,0.90106
0.04864,0.19145,0.01188,0.17731,0.69419,0.04309,0.64292,1.19140,0.98536,0.06116,0.91259
0.04915,0.18952,0.01171,0.17587,0.68719,0.04246,0.63769,1.20375,0.99574,0.06153,0.92402
0.04965,0.18246,0.01156,0.17443,0.66158,0.04191,0.63247,1.21609,0.97840,0.06198,0.93535
0.05015,0.18013,0.01154,0.17299,0.65313,0.04185,0.62726,1.22844,0.98562,0.06315,0.94658
0.05066,0.18697,0.01138,0.17156,0.67794,0.04126,0.62207,1.24079,1.04372,0.06353,0.95771
0.05116,0.16536,0.01121,0.17013,0.59960,0.04066,0.61689,1.25313,0.94158,0.06385,0.96873
0.05167,0.18425,0.01113,0.16871,0.66807,0.04034,0.61173,1.26548,1.06987,0.06460,0.97964
0.05217,0.17281,0.01109,0.16729,0.62660,0.04020,0.60658,1.27783,1.02313,0.06564,0.99044
0.05268,0.16529,0.01097,0.16587,0.59932,0.03976,0.60145,1.29017,0.99759,0.06619,1.00113
0.05318,0.17680,0.01078,0.16446,0.64107,0.03908,0.59633,1.30252,1.08760,0.06631,1.01171
0.05368,0.17214,0.01081,0.16306,0.62418,0.03918,0.59124,1.31486,1.07912,0.06774,1.02217
0.05419,0.15919,0.01054,0.16166,0.57721,0.03822,0.58616,1.32721,1.01675,0.06732,1.03252
0.05469,0.16876,0.01064,0.16026,0.61190,0.03860,0.58111,1.33956,1.09799,0.06926,1.04275
0.05520,0.14938,0.01054,0.15888,0.54166,0.03821,0.57608,1.35190,0.98996,0.06984,1.05286
0.05570,0.16974,0.01050,0.15750,0.61545,0.03806,0.57107,1.36425,1.14546,0.07084,1.06286
0.05620,0.14921,0.01039,0.15612,0.54103,0.03768,0.56608,1.37659,1.02527,0.07140,1.07274
0.05671,0.16899,0.01022,0.15475,0.61275,0.03708,0.56112,1.38894,1.18210,0.07152,1.08249
0.05721,0.15509,0.01029,0.15339,0.56236,0.03732,0.55619,1.40129,1.10425,0.07329,1.09213
0.05772,0.17162,0.01028,0.15204,0.62229,0.03726,0.55128,1.41363,1.24355,0.07445,1.10165
0.05822,0.15683,0.01014,0.15069,0.56865,0.03675,0.54640,1.42598,1.15630,0.07473,1.11105
0.05872,0.14898,0.01010,0.14935,0.54018,0.03663,0.54154,1.43833,1.11752,0.07578,1.12033
0.05923,0.16219,0.00999,0.14802,0.58810,0.03621,0.53672,1.45067,1.23762,0.07619,1.12949
0.05973,0.13785,0.00984,0.14670,0.49982,0.03568,0.53192,1.46302,1.06982,0.07636,1.13854
0.06024,0.14043,0.00987,0.14539,0.50919,0.03579,0.52716,1.47536,1.10835,0.07791,1.14747
0.06074,0.13590,0.00967,0.14408,0.49277,0.03507,0.52243,1.48771,1.09063,0.07761,1.15628
0.06124,0.13628,0.00972,0.14278,0.49413,0.03526,0.51773,1.50006,1.11187,0.07934,1.16498
0.06175,0.12601,0.00962,0.14150,0.45690,0.03488,0.51306,1.51240,1.04509,0.07978,1.17356
0.06225,0.12337,0.00952,0.14022,0.44732,0.03453,0.50843,1.52475,1.03995,0.08028,1.18204
0.06276,0.14597,0.00958,0.13895,0.52927,0.03474,0.50384,1.53709,1.25050,0.08208,1.19039
0.06326,0.15286,0.00959,0.13769,0.55427,0.03478,0.49927,1.54944,1.33067,0.08351,1.19864
0.06376,0.12730,0.00937,0.13645,0.46158,0.03397,0.49474,1.56179,1.12588,0.08287,1.20677
0.06427,0.12932,0.00938,0.13521,0.46892,0.03403,0.49025,1.57413,1.16194,0.08432,1.21478
0.06477,0.12341,0.00933,0.13398,0.44748,0.03383,0.48579,1.58648,1.12628,0.08516,1.22269
0.06528,0.13025,0.00924,0.13275,0.47227,0.03351,0.48136,1.59883,1.20724,0.08567,1.23047
0.06578,0.12886,0.00926,0.13154,0.46722,0.03359,0.47697,1.61117,1.21286,0.08720,1.23814
0.06629,0.12029,0.00913,0.13034,0.43618,0.03309,0.47261,1.62352,1.14969,0.08722,1.24570
0.06679,0.13829,0.00919,0.12915,0.50144,0.03334,0.46828,1.63586,1.34188,0.08921,1.25314
0.06729,0.12821,0.00918,0.12796,0.46488,0.03328,0.46399,1.64821,1.26290,0.09042,1.26046
0.06780,0.14633,0.00917,0.12679,0.53059,0.03326,0.45973,1.66056,1.46307,0.09172,1.26767
0.06830,0.13726,0.00910,0.12562,0.49769,0.03301,0.45550,1.67290,1.39285,0.09238,1.27477
0.06881,0.11970,0.00902,0.12447,0.43403,0.03271,0.45131,1.68525,1.23267,0.09289,1.28175
0.06931,0.12465,0.00901,0.12332,0.45196,0.03267,0.44715,1.69759,1.30248,0.09415,1.28862
0.06981,0.13195,0.00895,0.12218,0.47844,0.03245,0.44303,1.70994,1.39890,0.09489,1.29537
0.07032,0.12948,0.00891,0.12106,0.46947,0.03230,0.43894,1.72229,1.39258,0.09581,1.30202
0.07082,0.11647,0.00883,0.11994,0.42230,0.03202,0.43488,1.73463,1.27068,0.09635,1.30854
0.07133,0.11296,0.00880,0.11883,0.40958,0.03191,0.43086,1.74698,1.25001,0.09739,1.31496
0.07183,0.10947,0.00874,0.11773,0.39692,0.03169,0.42687,1.75932,1.22856,0.09809,1.32127
0.07233,0.11999,0.00877,0.11664,0.43507,0.03181,0.42292,1.77167,1.36561,0.09984,1.32746
0.07284,0.11050,0.00868,0.11555,0.40066,0.03147,0.41900,1.78402,1.27517,0.10015,1.33354
0.07334,0.12526,0.00874,0.11448,0.45419,0.03168,0.41511,1.79636,1.46563,0.10222,1.33952
0.07385,0.11077,0.00878,0.11342,0.40163,0.03184,0.41125,1.80871,1.31391,0.10416,1.34539
0.07435,0.11520,0.00904,0.11237,0.41773,0.03278,0.40743,1.82106,1.38528,0.10871,1.35115
0.07485,0.12378,0.00911,0.11132,0.44882,0.03302,0.40365,1.83340,1.50864,0.11098,1.35680
0.07536,0.11188,0.00907,0.11029,0.40567,0.03290,0.39989,1.84575,1.38203,0.11208,1.36235
0.07586,0.10600,0.00911,0.10926,0.38435,0.03305,0.39617,1.85809,1.32697,0.11409,1.36779
0.07637,0.10136,0.00908,0.10824,0.36753,0.03291,0.39249,1.87044,1.28580,0.11515,1.37313
0.07687,0.11255,0.00924,0.10724,0.40810,0.03351,0.38883,1.88279,1.44667,0.11878,1.37837
0.07737,0.09835,0.00923,0.10624,0.35660,0.03348,0.38521,1.89513,1.28075,0.12026,1.38351
0.07788,0.10900,0.00926,0.10525,0.39521,0.03358,0.38163,1.90748,1.43796,0.12218,1.38855
0.07838,0.09693,0.00918,0.10427,0.35146,0.03329,0.37808,1.91982,1.29537,0.12269,1.39349
0.07889,0.10518,0.00928,0.10330,0.38138,0.03365,0.37456,1.93217,1.42382,0.12562,1.39833
0.07939,0.09556,0.00923,0.10234,0.34648,0.03348,0.37107,1.94452,1.31010,0.12658,1.40308
0.07989,0.09418,0.00933,0.10139,0.34149,0.03385,0.36762,1.95686,1.30768,0.12961,1.40774
0.08040,0.08905,0.00923,0.10044,0.32289,0.03345,0.36420,1.96921,1.25210,0.12971,1.41230
0.08090,0.09788,0.00937,0.09951,0.35492,0.03396,0.36082,1.98156,1.39362,0.13337,1.41678
0.08141,0.09844,0.00932,0.09859,0.35694,0.03380,0.35747,1.99390,1.41909,0.13437,1.42117
0.08191,0.11026,0.00941,0.09767,0.39981,0.03411,0.35415,2.00625,1.60925,0.13729,1.42547
0.08242,0.08689,0.00934,0.09677,0.31506,0.03388,0.35087,2.01859,1.28377,0.13806,1.42968
0.08292,0.10437,0.00939,0.09587,0.37844,0.03404,0.34762,2.03094,1.56097,0.14042,1.43382
0.08342,0.10618,0.00949,0.09498,0.38502,0.03442,0.34440,2.04329,1.60746,0.14372,1.43787
0.08393,0.09395,0.00938,0.09410,0.34065,0.03402,0.34121,2.05563,1.43947,0.14377,1.44183
0.08443,0.09800,0.00932,0.09323,0.35534,0.03380,0.33806,2.06798,1.51964,0.14455,1.44572
0.08494,0.06906,0.00922,0.09237,0.25041,0.03343,0.33494,2.08032,1.08373,0.14469,1.44953
0.08544,0.09197,0.00932,0.09152,0.33349,0.03380,0.33185,2.09267,1.46043,0.14801,1.45325
0.08594,0.09057,0.00930,0.09068,0.32841,0.03371,0.32879,2.10502,1.45522,0.14936,1.45690
0.08645,0.07304,0.00918,0.08984,0.26484,0.03330,0.32576,2.11736,1.18735,0.14929,1.46047
0.08695,0.09309,0.00926,0.08902,0.33753,0.03358,0.32277,2.12971,1.53094,0.15230,1.46397
0.08746,0.07896,0.00923,0.08820,0.28631,0.03348,0.31980,2.14206,1.31371,0.15361,1.46739
0.08796,0.07259,0.00916,0.08739,0.26320,0.03322,0.31687,2.15440,1.22163,0.15418,1.47073
0.08846,0.09092,0.00927,0.08659,0.32968,0.03361,0.31397,2.16675,1.54778,0.15779,1.47400
0.08897,0.05833,0.00896,0.08580,0.21151,0.03250,0.31109,2.17909,1.00435,0.15433,1.47720
0.08947,0.10109,0.00925,0.08501,0.36653,0.03355,0.30825,2.19144,1.76024,0.16110,1.48033
0.08998,0.08354,0.00916,0.08424,0.30293,0.03321,0.30543,2.20379,1.47121,0.16127,1.48339
0.09048,0.09188,0.00920,0.08347,0.33314,0.03334,0.30265,2.21613,1.63612,0.16376,1.48637
0.09098,0.09559,0.00921,0.08271,0.34661,0.03340,0.29989,2.22848,1.72131,0.16585,1.48929
0.09149,0.05871,0.00890,0.08195,0.21289,0.03226,0.29716,2.24082,1.06897,0.16198,1.49214
0.09199,0.08436,0.00910,0.08121,0.30589,0.03300,0.29446,2.25317,1.55294,0.16753,1.49493
0.09250,0.09006,0.00907,0.08047,0.32656,0.03288,0.29179,2.26552,1.67610,0.16878,1.49765
0.09300,0.07765,0.00904,0.07974,0.28155,0.03279,0.28915,2.27786,1.46087,0.17016,1.50030
0.09350,0.09051,0.00910,0.07902,0.32819,0.03300,0.28654,2.29021,1.72137,0.17310,1.50289
0.09401,0.07147,0.00892,0.07831,0.25916,0.03233,0.28395,2.30256,1.37399,0.17142,1.50542
0.09451,0.06546,0.00894,0.07760,0.23736,0.03240,0.28139,2.31490,1.27195,0.17364,1.50789
0.09502,0.07986,0.00898,0.07690,0.28956,0.03256,0.27885,2.32725,1.56827,0.17635,1.51029
0.09552,0.09530,0.00897,0.07621,0.34554,0.03251,0.27635,2.33959,1.89137,0.17794,1.51263
0.09603,0.07795,0.00897,0.07553,0.28264,0.03254,0.27387,2.35194,1.56347,0.17999,1.51492
0.09653,0.07687,0.00888,0.07485,0.27873,0.03221,0.27141,2.36429,1.55806,0.18004,1.51715
0.09703,0.07109,0.00891,0.07418,0.25778,0.03231,0.26898,2.37663,1.45606,0.18249,1.51932
0.09754,0.07445,0.00888,0.07352,0.26994,0.03219,0.26658,2.38898,1.54061,0.18371,1.52143
0.09804,0.06311,0.00874,0.07286,0.22885,0.03168,0.26420,2.40132,1.31963,0.18269,1.52349
0.09855,0.08334,0.00890,0.07222,0.30220,0.03228,0.26185,2.41367,1.76056,0.18806,1.52549
0.09905,0.07142,0.00876,0.07157,0.25895,0.03175,0.25952,2.42602,1.52405,0.18684,1.52744
0.09955,0.06868,0.00883,0.07094,0.24903,0.03203,0.25722,2.43836,1.48061,0.19042,1.52933
0.10006,0.05900,0.00865,0.07031,0.21391,0.03137,0.25494,2.45071,1.28477,0.18838,1.53117
0.10056,0.06802,0.00875,0.06969,0.24664,0.03174,0.25269,2.46305,1.49626,0.19254,1.53296
0.10107,0.06161,0.00870,0.06907,0.22339,0.03155,0.25046,2.47540,1.36883,0.19334,1.53470
0.10157,0.07464,0.00872,0.06847,0.27065,0.03160,0.24825,2.48775,1.67500,0.19557,1.53639
0.10207,0.06588,0.00869,0.06786,0.23888,0.03152,0.24607,2.50009,1.49312,0.19704,1.53803
0.10258,0.04849,0.00853,0.06727,0.17582,0.03092,0.24391,2.51244,1.10981,0.19516,1.53963
0.10308,0.07871,0.00872,0.06668,0.28539,0.03161,0.24177,2.52479,1.81924,0.20149,1.54117
0.10359,0.05885,0.00863,0.06609,0.21338,0.03128,0.23965,2.53713,1.37352,0.20132,1.54267
0.10409,0.06873,0.00857,0.06552,0.24920,0.03107,0.23756,2.54948,1.61978,0.20196,1.54412
0.10459,0.06928,0.00859,0.06495,0.25120,0.03114,0.23549,2.56182,1.64861,0.20438,1.54552
0.10510,0.05884,0.00853,0.06438,0.21336,0.03094,0.23344,2.57417,1.41377,0.20502,1.54688
0.10560,0.05885,0.00853,0.06382,0.21339,0.03093,0.23142,2.58652,1.42761,0.20690,1.54820
0.10611,0.05809,0.00859,0.06327,0.21063,0.03114,0.22941,2.59886,1.42264,0.21032,1.54948
0.10661,0.05832,0.00842,0.06272,0.21145,0.03053,0.22743,2.61121,1.44176,0.20818,1.55071
0.10711,0.07497,0.00860,0.06218,0.27183,0.03117,0.22547,2.62355,1.87101,0.21454,1.55191
0.10762,0.07460,0.00858,0.06165,0.27048,0.03111,0.22353,2.63590,1.87928,0.21617,1.55306
0.10812,0.07194,0.00847,0.06112,0.26086,0.03073,0.22161,2.64825,1.82947,0.21549,1.55417
0.10863,0.06934,0.00856,0.06059,0.25142,0.03102,0.21971,2.66059,1.77976,0.21962,1.55525
0.10913,0.04856,0.00831,0.06007,0.17608,0.03013,0.21783,2.67294,1.25802,0.21525,1.55629
0.10963,0.06074,0.00841,0.05956,0.22024,0.03048,0.21597,2.68529,1.58810,0.21982,1.55729
0.11014,0.05309,0.00835,0.05905,0.19250,0.03027,0.21413,2.69763,1.40086,0.22026,1.55825
0.11064,0.06210,0.00840,0.05855,0.22519,0.03045,0.21231,2.70998,1.65378,0.22364,1.55918
0.11115,0.05913,0.00837,0.05806,0.21440,0.03037,0.21051,2.72232,1.58896,0.22505,1.56008
0.11165,0.07194,0.00839,0.05756,0.26085,0.03041,0.20873,2.73467,1.95078,0.22738,1.56094
0.11216,0.06700,0.00840,0.05708,0.24295,0.03046,0.20696,2.74702,1.83332,0.22984,1.56177
0.11266,0.06569,0.00834,0.05660,0.23819,0.03023,0.20522,2.75936,1.81357,0.23016,1.56256
0.11316,0.04941,0.00822,0.05612,0.17915,0.02980,0.20350,2.77171,1.37628,0.22895,1.56332
0.11367,0.05205,0.00822,0.05565,0.18871,0.02980,0.20179,2.78405,1.46272,0.23097,1.56406
0.11417,0.04744,0.00816,0.05519,0.17201,0.02960,0.20010,2.79640,1.34512,0.23146,1.56475
0.11468,0.05717,0.00825,0.05472,0.20730,0.02991,0.19843,2.80875,1.63543,0.23600,1.56542
0.11518,0.05900,0.00817,0.05427,0.21392,0.02963,0.19678,2.82109,1.70252,0.23579,1.56606
0.11568,0.04776,0.00813,0.05382,0.17319,0.02949,0.19514,2.83344,1.39039,0.23672,1.56667
0.11619,0.05032,0.00813,0.05337,0.18246,0.02949,0.19352,2.84579,1.47766,0.23882,1.56725
0.11669,0.05021,0.00815,0.05293,0.18206,0.02954,0.19192,2.85813,1.48721,0.24135,1.56780
0.11720,0.04466,0.00814,0.05249,0.16193,0.02952,0.19034,2.87048,1.33426,0.24320,1.56833
0.11770,0.04719,0.00800,0.05206,0.17111,0.02902,0.18877,2.88282,1.42202,0.24116,1.56882
0.11820,0.03806,0.00803,0.05163,0.13799,0.02910,0.18722,2.89517,1.15664,0.24393,1.56929
0.11871,0.05094,0.00811,0.05121,0.18471,0.02940,0.18569,2.90752,1.56146,0.24853,1.56973
0.11921,0.05402,0.00806,0.05079,0.19589,0.02923,0.18417,2.91986,1.67008,0.24925,1.57014
0.11972,0.05241,0.00810,0.05038,0.19002,0.02936,0.18266,2.93221,1.63375,0.25247,1.57052
0.12022,0.06143,0.00803,0.04997,0.22273,0.02910,0.18118,2.94455,1.93114,0.25230,1.57088
0.12072,0.04827,0.00802,0.04956,0.17503,0.02906,0.17971,2.95690,1.53031,0.25412,1.57121
0.12123,0.06490,0.00802,0.04916,0.23531,0.02909,0.17825,2.96925,2.07456,0.25647,1.57152
0.12173,0.04449,0.00792,0.04876,0.16132,0.02872,0.17681,2.98159,1.43415,0.25535,1.57180
0.12224,0.04412,0.00798,0.04837,0.15997,0.02893,0.17538,2.99394,1.43395,0.25930,1.57205
0.12274,0.04990,0.00792,0.04798,0.18094,0.02872,0.17397,3.00629,1.63525,0.25953,1.57227
0.12324,0.03920,0.00790,0.04759,0.14215,0.02866,0.17257,3.01863,1.29528,0.26111,1.57247
0.12375,0.04735,0.00791,0.04721,0.17170,0.02867,0.17118,3.03098,1.57734,0.26336,1.57265
0.12425,0.04297,0.00777,0.04683,0.15582,0.02817,0.16981,3.04332,1.44315,0.26091,1.57279
0.12476,0.04765,0.00795,0.04646,0.17277,0.02882,0.16846,3.05567,1.61313,0.26909,1.57292
0.12526,0.04661,0.00788,0.04609,0.16900,0.02856,0.16712,3.06802,1.59079,0.26879,1.57302
0.12577,0.05251,0.00789,0.04572,0.19039,0.02860,0.16579,3.08036,1.80656,0.27137,1.57310
0.12627,0.04236,0.00777,0.04536,0.15359,0.02819,0.16447,3.09271,1.46911,0.26960,1.57316
0.12677,0.04660,0.00780,0.04500,0.16898,0.02830,0.16317,3.10505,1.62923,0.27282,1.57319
0.12728,0.03462,0.00781,0.04465,0.12552,0.02830,0.16188,3.11740,1.21980,0.27505,1.57321
0.12778,0.05727,0.00785,0.04429,0.20765,0.02847,0.16061,3.12975,2.03404,0.27892,1.57320
0.12829,0.03848,0.00776,0.04395,0.13952,0.02815,0.15934,3.14209,1.37747,0.27794,1.57317
0.12879,0.03428,0.00760,0.04360,0.12429,0.02755,0.15810,3.15444,1.23673,0.27419,1.57313
0.12929,0.04232,0.00780,0.04326,0.15344,0.02828,0.15686,3.16678,1.53876,0.28363,1.57306
0.12980,0.04271,0.00781,0.04292,0.15486,0.02833,0.15563,3.17913,1.56519,0.28629,1.57298
0.13030,0.04543,0.00773,0.04259,0.16473,0.02804,0.15442,3.19148,1.67788,0.28557,1.57288
0.13081,0.03580,0.00765,0.04226,0.12983,0.02773,0.15322,3.20382,1.33259,0.28463,1.57276
0.13131,0.05132,0.00779,0.04193,0.18610,0.02826,0.15204,3.21617,1.92497,0.29229,1.57262
0.13181,0.04467,0.00803,0.04161,0.16196,0.02910,0.15086,3.22852,1.68819,0.30333,1.57247
0.13232,0.04297,0.00809,0.04129,0.15580,0.02935,0.14970,3.24086,1.63640,0.30827,1.57230
0.13282,0.05491,0.00833,0.04097,0.19910,0.03021,0.14855,3.25321,2.10710,0.31970,1.57212
0.13333,0.03245,0.00828,0.04065,0.11767,0.03003,0.14741,3.26555,1.25481,0.32019,1.57192
0.13383,0.03258,0.00834,0.04034,0.11813,0.03024,0.14628,3.27790,1.26927,0.32496,1.57171
0.13433,0.03576,0.00859,0.04003,0.12968,0.03114,0.14516,3.29025,1.40390,0.33713,1.57148
0.13484,0.04834,0.00862,0.03973,0.17526,0.03127,0.14406,3.30259,1.91159,0.34108,1.57123
0.13534,0.02707,0.00860,0.03943,0.09815,0.03119,0.14296,3.31494,1.07856,0.34270,1.57098
0.13585,0.03579,0.00880,0.03913,0.12979,0.03192,0.14188,3.32728,1.43688,0.35336,1.57070
0.13635,0.03296,0.00876,0.03883,0.11952,0.03175,0.14081,3.33963,1.33304,0.35410,1.57042
0.13685,0.03547,0.00888,0.03854,0.12863,0.03219,0.13974,3.35198,1.44524,0.36165,1.57012
