### DATA:
#
# 559
#      Q             I(Q)           Error     
8.17391771E-02  5.43508942E-05  3.72310268E-06
8.22597376E-02  6.11204896E-05  3.72672173E-06
8.27802967E-02  6.13729463E-05  3.81910962E-06
8.33008545E-02  5.60667712E-05  3.66386087E-06
8.38214109E-02  5.97867127E-05  3.69483243E-06
8.43419659E-02  6.13896391E-05  3.67895888E-06
8.48625195E-02  5.78634675E-05  3.68063435E-06
8.53830717E-02  5.93296758E-05  3.72582967E-06
8.59036225E-02  5.44795485E-05  3.74733442E-06
8.64241719E-02  5.76635087E-05  3.78666825E-06
8.69447199E-02  6.01063585E-05  3.82225673E-06
8.74652664E-02  5.30623875E-05  3.86759300E-06
8.79858115E-02  5.34048354E-05  3.81421152E-06
8.85063552E-02  5.30261154E-05  3.71549243E-06
8.90268974E-02  5.09290564E-05  3.85403931E-06
8.95474381E-02  4.40932737E-05  3.78289293E-06
9.00679773E-02  4.72997380E-05  3.89786136E-06
9.05885151E-02  5.22091741E-05  3.80824488E-06
9.11090513E-02  4.76091483E-05  3.84927353E-06
9.16295861E-02  4.81504870E-05  3.86964333E-06
9.21501193E-02  5.32761287E-05  3.92627808E-06
9.26706511E-02  4.30647511E-05  3.87033712E-06
9.31911813E-02  4.81652440E-05  3.83094758E-06
9.37117099E-02  4.28884165E-05  3.84047495E-06
9.42322370E-02  4.61377586E-05  3.91618540E-06
9.47527626E-02  4.60220311E-05  3.86635397E-06
9.52732866E-02  4.55148361E-05  3.95907990E-06
9.57938090E-02  4.55045216E-05  3.91020655E-06
9.63143299E-02  4.30590426E-05  3.90068479E-06
9.68348492E-02  3.74305925E-05  3.88454659E-06
9.73553668E-02  4.00950782E-05  3.89148720E-06
9.78758829E-02  3.99509777E-05  4.01499430E-06
9.83963973E-02  3.99406479E-05  3.92357547E-06
9.89169102E-02  4.31774731E-05  3.98348484E-06
9.94374214E-02  4.28635484E-05  3.84370743E-06
9.99579309E-02  3.57687438E-05  3.87897216E-06
1.00478439E-01  3.43838640E-05  3.91553319E-06
1.00998945E-01  3.46175332E-05  3.86270629E-06
1.01519450E-01  3.18220310E-05  3.84961379E-06
1.02039953E-01  3.11176436E-05  3.82515878E-06
1.02560454E-01  4.30728056E-05  3.89109207E-06
1.03080953E-01  3.73022252E-05  3.84085054E-06
1.03601451E-01  3.67460765E-05  3.71144931E-06
1.04121947E-01  4.26395350E-05  3.86261101E-06
1.04642442E-01  4.01495543E-05  3.77081093E-06
1.05162934E-01  3.62244947E-05  3.83258840E-06
1.05683425E-01  3.59499733E-05  3.73896739E-06
1.06203915E-01  3.63187236E-05  3.74630478E-06
1.06724402E-01  3.53033460E-05  3.85386190E-06
1.07244888E-01  3.24844904E-05  3.65117874E-06
1.07765372E-01  3.45404162E-05  3.83168676E-06
1.08285854E-01  3.04699059E-05  3.68167485E-06
1.08806334E-01  2.57711885E-05  3.73419793E-06
1.09326813E-01  3.55805354E-05  3.73198980E-06
1.09847290E-01  3.40907635E-05  3.76598256E-06
1.10367765E-01  2.58014921E-05  3.67310738E-06
1.10888238E-01  3.21686406E-05  3.69264669E-06
1.11408709E-01  3.59902446E-05  3.80567985E-06
1.11929179E-01  2.90769393E-05  3.73474009E-06
1.12449646E-01  2.75602874E-05  3.66172627E-06
1.12970112E-01  3.21388961E-05  3.67105084E-06
1.13490576E-01  3.23659133E-05  3.68650590E-06
1.14011038E-01  2.92528144E-05  3.67869972E-06
1.14531498E-01  2.84597764E-05  3.63627563E-06
1.15051956E-01  2.91629929E-05  3.65743057E-06
1.15572413E-01  3.13907987E-05  3.72043820E-06
1.16092867E-01  2.28339948E-05  3.61902812E-06
1.16613320E-01  2.66646331E-05  3.66217953E-06
1.17133771E-01  2.25421894E-05  3.53759207E-06
1.17654219E-01  3.01907782E-05  3.62835381E-06
1.18174666E-01  2.79048301E-05  3.61735710E-06
1.18695111E-01  2.93062476E-05  3.67704162E-06
1.19215554E-01  2.31731467E-05  3.57578086E-06
1.19735995E-01  2.56464499E-05  3.61674691E-06
1.20256434E-01  2.92846443E-05  3.62256660E-06
1.20776871E-01  2.42634640E-05  3.58825244E-06
1.21297306E-01  2.52839100E-05  3.56740975E-06
1.21817739E-01  2.45992737E-05  3.54968229E-06
1.22338170E-01  2.03182115E-05  3.51029729E-06
1.22858598E-01  2.63297008E-05  3.55229930E-06
1.23379025E-01  2.19942472E-05  3.55920038E-06
1.23899450E-01  2.26426097E-05  3.55263003E-06
1.24419873E-01  2.93968316E-05  3.56436043E-06
1.24940294E-01  2.01995161E-05  3.46413027E-06
1.25460713E-01  2.48811684E-05  3.57473218E-06
1.25981129E-01  3.17775114E-05  3.66466515E-06
1.26501544E-01  2.94271037E-05  3.80737059E-06
1.27021956E-01  1.88786285E-05  3.78580279E-06
1.27542367E-01  2.66678690E-05  3.79805240E-06
1.28062775E-01  2.40730140E-05  3.86151179E-06
1.28583181E-01  1.97080987E-05  3.87026657E-06
1.29103585E-01  2.03947545E-05  3.91151727E-06
1.29623987E-01  1.98074602E-05  3.88061981E-06
1.30144387E-01  2.78831909E-05  4.04386483E-06
1.30664785E-01  1.71097273E-05  3.88750494E-06
1.31185180E-01  1.99395465E-05  4.00855922E-06
1.31705574E-01  2.83203034E-05  4.12593871E-06
1.32225965E-01  2.69402079E-05  4.02601481E-06
1.32746354E-01  1.53728499E-05  3.92414359E-06
1.33266741E-01  2.73346091E-05  4.15509803E-06
1.33787125E-01  2.79610793E-05  4.13359314E-06
1.34307508E-01  1.93239939E-05  4.16825825E-06
1.34827888E-01  2.57370236E-05  4.03423681E-06
1.35348266E-01  2.17673913E-05  3.93922140E-06
1.35868642E-01  1.83980931E-05  3.91402593E-06
1.36389015E-01  1.26802355E-05  3.88100767E-06
1.36909387E-01  2.22352478E-05  3.78835917E-06
1.37429756E-01  1.42937760E-05  3.66932156E-06
1.37950122E-01  1.60105723E-05  3.67586441E-06
1.38470487E-01  1.75604695E-05  3.62674685E-06
1.38990849E-01  1.77104428E-05  3.63403988E-06
1.39511209E-01  1.29205494E-05  3.62175819E-06
1.40031566E-01  2.22802086E-05  3.57357753E-06
1.40551922E-01  1.67075366E-05  3.59541219E-06
1.41072275E-01  2.54484224E-05  3.58823508E-06
1.41592625E-01  1.68321449E-05  3.49526464E-06
1.42112974E-01  2.19383597E-05  3.49157506E-06
1.42633320E-01  2.02048237E-05  3.50717862E-06
1.43153663E-01  1.77927286E-05  3.46564405E-06
1.43674005E-01  2.07653259E-05  3.44475866E-06
1.44194343E-01  2.03809633E-05  3.53625274E-06
1.44714680E-01  1.46482333E-05  3.42902397E-06
1.45235014E-01  1.42437663E-05  3.43536777E-06
1.45755346E-01  1.63351715E-05  3.42681008E-06
1.46275675E-01  1.44251363E-05  3.39627549E-06
1.46796002E-01  1.85672155E-05  3.45903839E-06
1.47316327E-01  1.40589547E-05  3.38359978E-06
1.47836649E-01  1.61714234E-05  3.36097808E-06
1.48356968E-01  1.65509982E-05  3.40150171E-06
1.48877286E-01  1.12742055E-05  3.33858254E-06
1.49397600E-01  1.60252715E-05  3.35695777E-06
1.49917913E-01  1.03694036E-05  3.38858939E-06
1.50438223E-01  2.23256388E-05  3.50351566E-06
1.50958530E-01  1.61059128E-05  3.34153746E-06
1.51478835E-01  1.88878929E-05  3.36952997E-06
1.51999137E-01  1.59452671E-05  3.29285231E-06
1.52519437E-01  1.18908444E-05  3.34156037E-06
1.53039734E-01  1.02473804E-05  3.30703020E-06
1.53560029E-01  1.62374061E-05  3.32871431E-06
1.54080321E-01  1.88228042E-05  3.36593364E-06
1.54600611E-01  9.51866353E-06  3.33634540E-06
1.55120898E-01  1.83250848E-05  3.33329861E-06
1.55641183E-01  1.29333436E-05  3.28256195E-06
1.56161465E-01  1.87098332E-05  3.28781815E-06
1.56681745E-01  1.61483980E-05  3.34776308E-06
1.57202022E-01  1.32948498E-05  3.22420564E-06
1.57722296E-01  1.36900275E-05  3.26498216E-06
1.58242568E-01  1.33365394E-05  3.29674976E-06
1.58762837E-01  1.72761036E-05  3.27465510E-06
1.59283103E-01  1.61205683E-05  3.29987377E-06
1.59803367E-01  1.64189426E-05  3.24398609E-06
1.60323629E-01  1.25161374E-05  3.16357360E-06
1.60843887E-01  1.11573581E-05  3.23242513E-06
1.61364143E-01  1.32977599E-05  3.24195016E-06
1.61884397E-01  1.53251353E-05  3.24001519E-06
1.62404647E-01  1.65030654E-05  3.14597633E-06
1.62924895E-01  8.03530239E-06  3.16613105E-06
1.63445140E-01  1.08480604E-05  3.20556627E-06
1.63965383E-01  1.22255010E-05  3.22366780E-06
1.64485623E-01  1.20335459E-05  3.20466618E-06
1.65005860E-01  1.24645215E-05  3.17441892E-06
1.65526095E-01  1.23004715E-05  3.25002173E-06
1.66046326E-01  1.21201212E-05  3.21641918E-06
1.66566555E-01  8.06380539E-06  3.18769678E-06
1.67086782E-01  1.12885176E-05  3.16114192E-06
1.67607005E-01  1.17198585E-05  3.17419730E-06
1.68127226E-01  1.23655732E-05  3.17646674E-06
1.68647444E-01  1.35856298E-05  3.15251918E-06
1.69167659E-01  9.81523022E-06  3.18164215E-06
1.69687872E-01  1.38131394E-05  3.19639364E-06
1.70208081E-01  1.16035166E-05  3.12021540E-06
1.70728288E-01  1.20024385E-05  3.19091749E-06
1.71248492E-01  9.47283568E-06  3.12345539E-06
1.71768693E-01  1.29564308E-05  3.17877151E-06
1.72288892E-01  1.02646754E-05  3.09218817E-06
1.72809087E-01  9.12836361E-06  3.12846304E-06
1.73329280E-01  1.22712280E-05  3.10400004E-06
1.73849470E-01  1.75600156E-05  3.13873999E-06
1.74369657E-01  1.18944016E-05  3.15515470E-06
1.74889841E-01  9.99347262E-06  3.09360003E-06
1.75410022E-01  8.88387118E-06  3.06362040E-06
1.75930200E-01  1.25066808E-05  3.12383980E-06
1.76450376E-01  4.11033555E-06  3.01765678E-06
1.76970548E-01  7.92399095E-06  3.08921637E-06
1.77490718E-01  1.04786435E-05  3.09619189E-06
1.78010884E-01  9.89695127E-06  3.11709423E-06
1.78531048E-01  1.68546999E-05  3.07679131E-06
1.79051209E-01  1.17453429E-05  3.07515794E-06
1.79571367E-01  1.02843607E-05  3.07056350E-06
1.80091522E-01  1.06699104E-05  3.03600866E-06
1.80611674E-01  9.90336798E-06  3.11450938E-06
1.81131823E-01  1.14900714E-05  3.03527391E-06
1.81651969E-01  5.10712197E-06  3.06432192E-06
1.82172112E-01  8.22175862E-06  3.03397294E-06
1.82692252E-01  9.21146866E-06  3.03554107E-06
1.83212389E-01  8.80149638E-06  2.93885426E-06
1.83732523E-01  1.24515582E-05  3.01999342E-06
1.84252654E-01  1.59123729E-05  3.02874692E-06
1.84772781E-01  1.81498022E-06  2.97675440E-06
1.85292906E-01  9.13816007E-06  2.97488153E-06
1.85813028E-01  9.04463611E-06  2.97327981E-06
1.86333147E-01  1.41610968E-05  2.99668601E-06
1.86853263E-01  9.19552573E-06  2.96164301E-06
1.87373375E-01  6.38263492E-06  2.99756168E-06
1.87893485E-01  1.28577822E-05  3.02898139E-06
1.88413591E-01  7.43856434E-06  2.99249467E-06
1.88933694E-01  5.08543695E-06  2.92516641E-06
1.89453795E-01  1.06723757E-05  3.00854871E-06
1.89973892E-01  8.56661518E-06  2.95619431E-06
1.90493986E-01  1.29003028E-05  3.04867862E-06
1.91014077E-01  1.24009714E-05  2.95655862E-06
1.91534164E-01  8.74568119E-06  2.98724058E-06
1.92054249E-01  1.19759440E-05  2.99540380E-06
1.92574330E-01  1.08904710E-05  3.00120489E-06
1.93094408E-01  8.27338260E-06  2.97042221E-06
1.93614483E-01  1.10058060E-05  2.98426279E-06
1.94134555E-01  1.22359449E-05  2.99685943E-06
1.94654624E-01  3.58613460E-06  2.92383971E-06
1.95174689E-01  8.84397630E-06  2.96507384E-06
1.95694752E-01  7.09063888E-06  2.93847041E-06
1.96214811E-01  8.79039989E-06  2.91085751E-06
1.96734866E-01  8.05124439E-06  2.92192648E-06
1.97254919E-01  1.63224821E-06  2.89645776E-06
1.97774968E-01  1.30144389E-05  2.98517642E-06
1.98295014E-01  1.09528223E-05  2.91128921E-06
1.98815057E-01  6.88477225E-06  2.86392393E-06
1.99335096E-01  1.17107830E-05  2.93113681E-06
1.99855133E-01  9.11250903E-06  2.93797722E-06
2.00375166E-01  1.80633663E-06  2.88875804E-06
2.00895195E-01  8.94814463E-06  2.93506868E-06
2.01415221E-01  9.59156246E-06  2.88487743E-06
2.01935244E-01  7.98824970E-06  2.89594332E-06
2.02455264E-01  8.86659687E-06  2.88507759E-06
2.02975280E-01  7.98672297E-06  2.90259358E-06
2.03495293E-01  1.37226728E-05  2.91865679E-06
2.04015303E-01  7.63245560E-06  2.90049193E-06
2.04535309E-01  3.53758635E-06  2.87581847E-06
2.05055312E-01  6.61095878E-06  2.96273566E-06
2.05575312E-01  7.48792575E-06  2.93533135E-06
2.06095308E-01  1.14612239E-05  3.02160794E-06
2.06615301E-01  8.77628098E-06  2.97954960E-06
2.07135290E-01  1.23202447E-05  3.09100369E-06
2.07655276E-01  7.22025316E-06  2.98557494E-06
2.08175259E-01  1.11113634E-05  3.07207099E-06
2.08695238E-01  9.72196830E-06  3.00079529E-06
2.09215213E-01  8.21215672E-06  3.02727873E-06
2.09735186E-01  -2.13883078E-06  2.93415357E-06
2.10255155E-01  6.65350157E-06  3.05458179E-06
2.10775120E-01  6.87087037E-06  3.02502622E-06
2.11295082E-01  4.31689652E-06  2.97982007E-06
2.11815040E-01  1.13871105E-05  2.99314193E-06
2.12334995E-01  1.04682918E-05  2.97144736E-06
2.12854946E-01  -1.83033368E-06  2.93091014E-06
2.13374894E-01  8.08956027E-06  2.93941983E-06
2.13894839E-01  2.79547587E-06  2.87621807E-06
2.14414780E-01  7.41182769E-06  2.98786012E-06
2.14934717E-01  7.97204928E-06  2.96236215E-06
2.15454651E-01  5.21031202E-06  2.91451704E-06
2.15974581E-01  3.93455794E-06  2.85918943E-06
2.16494508E-01  9.37160845E-06  2.90421511E-06
2.17014431E-01  8.31666314E-06  2.95149634E-06
2.17534350E-01  9.71943817E-06  2.91848242E-06
2.18054266E-01  4.69731635E-06  2.85297841E-06
2.18574179E-01  7.77728062E-06  2.87283737E-06
2.19094087E-01  8.59235349E-06  2.85721654E-06
2.19613993E-01  9.58117505E-06  2.91091465E-06
2.20133894E-01  7.54790015E-06  2.84017176E-06
2.20653792E-01  4.06352016E-06  2.82287611E-06
2.21173687E-01  5.12326922E-06  2.90647135E-06
2.21693577E-01  2.94669374E-06  2.81230179E-06
2.22213464E-01  3.65361867E-06  2.82574796E-06
2.22733348E-01  5.84822444E-06  2.79214903E-06
2.23253227E-01  7.58161508E-06  2.87835272E-06
2.23773103E-01  6.30204113E-06  2.79621871E-06
2.24292976E-01  1.09684345E-05  2.83149390E-06
2.24812844E-01  3.72359580E-06  2.72008233E-06
2.25332709E-01  1.00162404E-05  2.78346257E-06
2.25852571E-01  7.14718596E-06  2.82916523E-06
2.26372428E-01  5.71312624E-06  2.76136966E-06
2.26892282E-01  6.56172422E-06  2.80465899E-06
2.27412132E-01  1.06799807E-05  2.78774013E-06
2.27931979E-01  6.48423264E-06  2.76199417E-06
2.28451821E-01  6.19511131E-06  2.77435984E-06
2.28971660E-01  4.74708101E-06  2.78276993E-06
2.29491495E-01  8.43030967E-07  2.71935025E-06
2.30011326E-01  4.52707676E-06  2.70778715E-06
2.30531154E-01  2.59788291E-06  2.74638114E-06
2.31050978E-01  6.21850490E-06  2.75400986E-06
2.31570798E-01  4.25840539E-06  2.75431971E-06
2.32090614E-01  3.62588445E-06  2.77834182E-06
2.32610426E-01  4.03626105E-06  2.75732543E-06
2.33130234E-01  5.60058357E-06  2.79911007E-06
2.33650039E-01  5.15959050E-06  2.72981447E-06
2.34169840E-01  8.64679093E-06  2.77095266E-06
2.34689637E-01  5.18176933E-06  2.78426835E-06
2.35209430E-01  4.30157472E-06  2.71630621E-06
2.35729219E-01  7.97813748E-06  2.73612228E-06
2.36249004E-01  6.48639451E-06  2.82072329E-06
2.36768786E-01  5.63718990E-06  2.88725354E-06
2.37288563E-01  3.64968848E-06  2.85069433E-06
2.37808337E-01  5.12680355E-06  2.85122993E-06
2.38328107E-01  8.86129792E-06  2.98036071E-06
2.38847873E-01  7.21043634E-06  2.97932500E-06
2.39367635E-01  4.63315445E-06  2.97701188E-06
2.39887392E-01  4.16921326E-06  3.05500597E-06
2.40407146E-01  4.03434792E-06  3.01801768E-06
2.40926897E-01  4.83470044E-06  2.98677551E-06
2.41446643E-01  6.16071110E-06  3.00917368E-06
2.41966385E-01  1.34963380E-05  3.12933123E-06
2.42486123E-01  8.35919134E-06  3.05126293E-06
2.43005857E-01  7.49499776E-06  3.04561538E-06
2.43525587E-01  9.32666806E-06  3.09909286E-06
2.44045313E-01  5.68629031E-06  3.03623481E-06
2.44565035E-01  2.33020145E-06  3.03842644E-06
2.45084754E-01  3.00320923E-06  3.00711419E-06
2.45604468E-01  4.37361255E-06  2.93555535E-06
2.46124178E-01  2.11869928E-06  2.89388484E-06
2.46643884E-01  5.00427102E-06  2.90955449E-06
2.47163586E-01  2.67546074E-06  2.82111948E-06
2.47683283E-01  7.45573270E-06  2.83017597E-06
2.48202977E-01  8.59261657E-06  2.79098116E-06
2.48722667E-01  8.13899286E-06  2.79980650E-06
2.49242353E-01  5.48632336E-06  2.76925160E-06
2.49762034E-01  8.47047823E-06  2.74836480E-06
2.50281712E-01  6.05452070E-06  2.76123976E-06
2.50801385E-01  4.63486111E-06  2.74855809E-06
2.51321054E-01  9.81151168E-06  2.78569825E-06
2.51840719E-01  5.47486567E-06  2.75995704E-06
2.52360380E-01  4.20635363E-06  2.70612910E-06
2.52880037E-01  6.74661205E-06  2.70264256E-06
2.53399689E-01  4.16349122E-06  2.77172838E-06
2.53919338E-01  6.17069265E-06  2.69704912E-06
2.54438982E-01  7.77701035E-06  2.73859075E-06
2.54958622E-01  1.09966190E-05  2.69647380E-06
2.55478258E-01  6.88591093E-06  2.74570686E-06
2.55997890E-01  1.92114003E-06  2.69461942E-06
2.56517517E-01  1.38650887E-06  2.65635096E-06
2.57037140E-01  3.85321972E-06  2.72210539E-06
2.57556759E-01  5.03932226E-06  2.67601793E-06
2.58076374E-01  4.01961913E-06  2.67321119E-06
2.58595985E-01  2.94541962E-06  2.71611774E-06
2.59115591E-01  7.40563497E-06  2.69248294E-06
2.59635193E-01  4.61585361E-06  2.70527406E-06
2.60154791E-01  2.31800755E-06  2.65355191E-06
2.60674384E-01  3.49724696E-06  2.65777825E-06
2.61193974E-01  3.16871247E-06  2.62835186E-06
2.61713559E-01  4.69227766E-06  2.64077629E-06
2.62233139E-01  5.65476269E-06  2.66045047E-06
2.62752716E-01  -2.73621575E-07  2.62305946E-06
2.63272287E-01  3.48389162E-06  2.61327429E-06
2.63791855E-01  5.72671042E-06  2.61700464E-06
2.64311418E-01  8.45287439E-06  2.65350412E-06
2.64830977E-01  7.46372808E-06  2.69260692E-06
2.65350532E-01  8.91695132E-06  2.62638000E-06
2.65870082E-01  2.64807181E-06  2.63029764E-06
2.66389628E-01  6.39370139E-06  2.59801062E-06
2.66909170E-01  1.01208105E-06  2.60054124E-06
2.67428707E-01  8.28160653E-06  2.62037918E-06
2.67948240E-01  3.63931309E-06  2.62597839E-06
2.68467768E-01  6.35581303E-06  2.63561606E-06
2.68987292E-01  4.54646671E-06  2.59143425E-06
2.69506811E-01  5.82228510E-06  2.58918641E-06
2.70026326E-01  8.15999271E-06  2.65500760E-06
2.70545837E-01  6.13043567E-06  2.59947249E-06
2.71065343E-01  7.34423631E-06  2.61081281E-06
2.71584845E-01  7.01321124E-06  2.60652256E-06
2.72104342E-01  2.67110396E-06  2.59060529E-06
2.72623835E-01  6.96741333E-07  2.54479399E-06
2.73143323E-01  4.40221948E-06  2.60585658E-06
2.73662807E-01  1.63642237E-06  2.61582111E-06
2.74182286E-01  2.09465611E-06  2.58233803E-06
2.74701761E-01  6.03653480E-06  2.60207000E-06
2.75221232E-01  4.82288483E-06  2.58330851E-06
2.75740697E-01  2.11144683E-06  2.57953596E-06
2.76260159E-01  1.02159189E-06  2.52450937E-06
2.76779615E-01  5.57114603E-06  2.57973365E-06
2.77299067E-01  8.35801167E-08  2.58637496E-06
